Time(sentisec);X_A(m);Y_A(m);X_M(m);Y_M(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m)
1749700.0;3019.7267;1835.3752;2987.6335;1851.3146;3018.8714;1836.0851;3003.5682;1851.1623;3005.3855;1851.0804;3001.776;1850.7685;3017.9887;1833.9491;3017.3411;1836.6758;3021.103;1836.1429;3025.366;1843.3256
1749720.0;3019.9324;1835.4352;2987.5521;1851.3047;3018.8393;1836.0776;3003.6178;1851.2047;3005.3836;1851.0808;3001.7818;1850.7255;3018.0075;1833.9108;3017.3411;1836.6596;3021.0982;1836.1936;3026.799;1845.4475
1749740.0;3020.0364;1835.4498;2987.4776;1851.2933;3018.8044;1836.0638;3003.6666;1851.2456;3005.3838;1851.0826;3001.784;1850.6822;3018.0312;1833.8805;3017.3411;1836.6544;3021.0855;1836.2341;3028.0882;1847.68
1749760.0;3020.0806;1835.4423;2987.4227;1851.2831;3018.777;1836.0457;3003.7157;1851.2823;3005.3792;1851.0881;3001.7847;1850.6395;3018.0555;1833.8616;3017.3411;1836.6596;3021.0581;1836.2718;3029.2095;1850.0197
1749780.0;3020.0961;1835.4299;2987.3939;1851.2698;3018.765;1836.0311;3003.7663;1851.318;3005.3653;1851.1013;3001.7848;1850.6007;3018.0764;1833.852;3017.3411;1836.6758;3021.0104;1836.32;3030.1386;1852.4571
1749800.0;3020.1002;1835.418;2987.3904;1851.2466;3018.7699;1836.0315;3003.8179;1851.3565;3005.3449;1851.126;3001.7848;1850.5687;3018.0938;1833.8473;3017.3411;1836.7031;3020.9423;1836.3895;3030.8537;1854.9765
1749820.0;3020.101;1835.4006;2987.4074;1851.2075;3018.787;1836.0543;3003.8686;1851.3967;3005.3248;1851.1619;3001.7848;1850.5416;3018.1112;1833.8429;3017.3411;1836.7379;3020.8613;1836.4806;3031.3359;1857.555
1749840.0;3020.1009;1835.3693;2987.4383;1851.1518;3018.8082;1836.0967;3003.918;1851.4343;3005.3103;1851.2026;3001.7848;1850.5123;3018.1321;1833.8342;3017.3411;1836.7728;3020.7803;1836.5805;3031.5702;1860.1611
1749860.0;3020.1002;1835.3236;2987.4743;1851.0851;3018.8261;1836.147;3003.9679;1851.4676;3005.3023;1851.2386;3001.7848;1850.472;3018.1564;1833.8169;3017.3409;1836.8003;3020.7113;1836.67;3031.5458;1862.7584
1749880.0;3020.0978;1835.272;2987.5049;1851.0169;3018.8377;1836.1923;3004.0199;1851.5002;3005.2989;1851.2637;3001.7848;1850.417;3018.1801;1833.7894;3017.3402;1836.8175;3020.661;1836.7335;3031.2595;1865.3126
1749900.0;3020.0914;1835.2255;2987.5215;1850.9555;3018.8434;1836.2246;3004.073;1851.5362;3005.2978;1851.2785;3001.7848;1850.3507;3018.1987;1833.7546;3017.338;1836.8261;3020.6296;1836.765;3030.7181;1867.7981
1749920.0;3020.0775;1835.1899;2987.5225;1850.9031;3018.8457;1836.2432;3004.1242;1851.5762;3005.2975;1851.289;3001.7848;1850.2815;3018.2104;1833.7197;3017.3322;1836.8294;3020.6125;1836.7702;3029.9404;1870.2
1749940.0;3020.053;1835.1628;2987.5135;1850.8574;3018.8464;1836.2521;3004.1709;1851.618;3005.2975;1851.3028;3001.7848;1850.2175;3018.2162;1833.6922;3017.3206;1836.8302;3020.6031;1836.7633;3028.9519;1872.5084
1749960.0;3020.0178;1835.1367;2987.5038;1850.8162;3018.8465;1836.2563;3004.212;1851.661;3005.2975;1851.3261;3001.7848;1850.1611;3018.2184;1833.675;3017.3019;1836.8294;3020.5948;1836.7597;3027.7794;1874.7127
1749980.0;3019.9756;1835.1049;2987.5017;1850.7803;3018.8465;1836.2605;3004.248;1851.7061;3005.2975;1851.36;3001.7848;1850.1098;3018.2192;1833.6665;3017.2785;1836.8261;3020.5825;1836.768;3026.4466;1876.7986
1750000.0;3019.9334;1835.0656;2987.5131;1850.751;3018.8465;1836.2692;3004.2803;1851.7526;3005.2975;1851.4006;3001.7848;1850.0599;3018.2201;1833.6631;3017.2556;1836.8175;3020.5637;1836.7858;3024.9751;1878.7501
1750020.0;3019.8981;1835.021;2987.5417;1850.7258;3018.8465;1836.2864;3004.3115;1851.799;3005.2975;1851.4413;3001.7848;1850.0094;3018.2223;1833.6621;3017.2392;1836.8003;3020.54;1836.8049;3023.385;1880.5504
1750040.0;3019.8737;1834.9724;2987.5891;1850.6976;3018.8465;1836.314;3004.3446;1851.8454;3005.2975;1851.4772;3001.7848;1849.9572;3018.2281;1833.6619;3017.2333;1836.7728;3020.5157;1836.8188;3021.6951;1882.1836
1750060.0;3019.8598;1834.9172;2987.6517;1850.6585;3018.8464;1836.3488;3004.3808;1851.8937;3005.2975;1851.506;3001.7848;1849.9014;3018.2397;1833.6621;3017.2392;1836.7379;3020.4945;1836.8263;3019.9203;1883.6364
1750080.0;3019.8535;1834.8514;2987.7197;1850.6056;3018.8457;1836.3836;3004.4193;1851.9451;3005.2975;1851.5272;3001.7848;1849.8405;3018.2584;1833.6631;3017.2556;1836.7031;3020.476;1836.8294;3018.07;1884.903
1750100.0;3019.8518;1834.7736;2987.7801;1850.543;3018.8434;1836.4112;3004.4575;1851.9983;3005.2975;1851.5424;3001.7846;1849.7748;3018.282;1833.6665;3017.2785;1836.6756;3020.4552;1836.8304;3016.1492;1885.9885
1750120.0;3019.8535;1834.6858;2987.8227;1850.4806;3018.8377;1836.4284;3004.4929;1852.0516;3005.2975;1851.5564;3001.7837;1849.7051;3018.3055;1833.675;3017.3019;1836.6583;3020.4262;1836.8306;3014.1628;1886.9096
1750140.0;3019.8598;1834.5917;2987.8439;1850.4286;3018.826;1836.4369;3004.5242;1852.103;3005.2975;1851.5742;3001.7815;1849.6325;3018.3242;1833.6922;3017.3206;1836.6498;3020.3867;1836.8306;3012.1198;1887.6878
1750160.0;3019.8737;1834.4919;2987.8463;1850.3923;3018.8074;1836.4402;3004.5524;1852.1496;3005.2974;1851.5962;3001.7767;1849.5579;3018.3359;1833.7197;3017.3322;1836.6465;3020.341;1836.8308;3010.0341;1888.3401
1750180.0;3019.8981;1834.3817;2987.837;1850.3706;3018.7838;1836.4413;3004.5806;1852.19;3005.2967;1851.6198;3001.7697;1849.4812;3018.3418;1833.7546;3017.338;1836.6455;3020.298;1836.8317;3007.9209;1888.8706
1750200.0;3019.9334;1834.2523;2987.8253;1850.3574;3018.7602;1836.4415;3004.6109;1852.2266;3005.2945;1851.6447;3001.7627;1849.4;3018.3447;1833.7894;3017.3402;1836.6453;3020.2665;1836.8347;3005.7919;1889.2701
1750220.0;3019.9756;1834.0962;2987.8202;1850.3446;3018.7415;1836.4415;3004.6439;1852.2635;3005.2887;1851.6739;3001.7598;1849.3108;3018.3476;1833.8169;3017.3409;1836.6451;3020.2513;1836.8423;3003.6533;1889.5244
1750240.0;3020.0178;1833.9139;2987.8257;1850.3246;3018.7299;1836.4415;3004.6787;1852.302;3005.277;1851.7095;3001.7627;1849.2111;3018.3535;1833.8342;3017.3411;1836.644;3020.2523;1836.8583;3001.51;1889.6252
1750260.0;3020.053;1833.7157;2987.8395;1850.2941;3018.7241;1836.4415;3004.7149;1852.3382;3005.2584;1851.7485;3001.7697;1849.1031;3018.3652;1833.8427;3017.3411;1836.6403;3020.2661;1836.8847;2999.3699;1889.5739
1750280.0;3020.0776;1833.5159;2987.8557;1850.2558;3018.7219;1836.4415;3004.7522;1852.3668;3005.2348;1851.7846;3001.7767;1848.9926;3018.3838;1833.846;3017.3411;1836.6309;3020.2858;1836.921;2997.2455;1889.3789
1750300.0;3020.0922;1833.3268;2987.8712;1850.2175;3018.7212;1836.4415;3004.7907;1852.3871;3005.2112;1851.8156;3001.7815;1848.8862;3018.4074;1833.847;3017.3411;1836.612;3020.3033;1836.9644;2995.1499;1889.0472
1750320.0;3020.1009;1833.1568;2987.8873;1850.1872;3018.721;1836.4415;3004.8316;1852.4032;3005.1926;1851.8448;3001.7837;1848.7892;3018.431;1833.8472;3017.3411;1836.5817;3020.3115;1837.0116;2993.0938;1888.5794
1750340.0;3020.109;1833.0129;2987.9064;1850.1682;3018.721;1836.4417;3004.8764;1852.422;3005.1809;1851.8774;3001.7846;1848.7034;3018.4496;1833.8472;3017.3411;1836.5434;3020.3081;1837.0602;2991.0856;1887.9675
1750360.0;3020.1215;1832.9007;2987.9284;1850.1589;3018.721;1836.4428;3004.9245;1852.4479;3005.1752;1851.914;3001.7848;1848.6268;3018.4613;1833.8472;3017.3411;1836.5051;3020.2957;1837.1067;2989.1338;1887.1999
1750380.0;3020.141;1832.8219;2987.9497;1850.1552;3018.7212;1836.4465;3004.9722;1852.4794;3005.1729;1851.9504;3001.7848;1848.5557;3018.4671;1833.8472;3017.3411;1836.475;3020.2788;1837.1478;2987.2498;1886.2675
1750400.0;3020.1673;1832.7713;2987.9667;1850.1541;3018.7219;1836.4558;3005.0154;1852.5107;3005.1722;1851.9816;3001.7848;1848.4863;3018.4693;1833.8472;3017.3411;1836.4572;3020.2614;1837.1844;2985.4488;1885.1699
1750420.0;3020.1987;1832.7381;2987.9779;1850.1539;3018.7241;1836.4748;3005.0528;1852.5355;3005.1721;1852.0082;3001.7848;1848.4162;3018.47;1833.8472;3017.3411;1836.4515;3020.2464;1837.2213;2983.7486;1883.9155
1750440.0;3020.2357;1832.7086;2987.9853;1850.1537;3018.7299;1836.5051;3005.0869;1852.5513;3005.1721;1852.0359;3001.7848;1848.345;3018.4701;1833.8472;3017.3411;1836.4572;3020.236;1837.2622;2982.168;1882.5194
1750460.0;3020.2833;1832.6715;2987.9931;1850.1526;3018.7415;1836.5434;3005.1209;1852.5599;3005.1721;1852.0705;3001.7848;1848.2758;3018.47;1833.8472;3017.3411;1836.475;3020.2302;1837.3045;2980.7233;1880.9976
1750480.0;3020.3476;1832.6222;2988.0053;1850.1493;3018.7602;1836.5817;3005.1566;1852.5662;3005.1721;1852.1131;3001.7848;1848.2133;3018.4693;1833.8472;3017.3411;1836.5051;3020.2276;1837.3413;2979.4259;1879.3661
1750500.0;3020.4294;1832.5641;2988.0241;1850.1408;3018.7838;1836.612;3005.1935;1852.5757;3005.1721;1852.1602;3001.7848;1848.159;3018.4671;1833.8472;3017.3411;1836.5434;3020.2268;1837.3676;2978.2822;1877.6415
1750520.0;3020.5195;1832.508;2988.048;1850.1232;3018.8074;1836.6309;3005.2299;1852.5931;3005.1721;1852.2077;3001.7848;1848.1097;3018.4613;1833.8472;3017.3411;1836.5817;3020.2265;1837.3858;2977.295;1875.8404
1750540.0;3020.602;1832.4671;2988.0729;1850.0937;3018.8261;1836.6403;3005.2645;1852.6206;3005.1721;1852.2546;3001.7848;1848.0596;3018.4496;1833.8472;3017.3411;1836.612;3020.2265;1837.4033;2976.4661;1873.9747
1750560.0;3020.6637;1832.4523;2988.0961;1850.0524;3018.8385;1836.644;3005.2969;1852.6557;3005.1721;1852.3002;3001.7848;1848.0057;3018.431;1833.8472;3017.3411;1836.6309;3020.2265;1837.4276;2975.7975;1872.0497
1750580.0;3020.701;1832.4683;2988.1193;1850.0002;3018.8466;1836.6453;3005.3286;1852.6916;3005.1721;1852.3436;3001.7848;1847.9487;3018.4074;1833.847;3017.3411;1836.6403;3020.2265;1837.4607;2975.2918;1870.0671
1750600.0;3020.7189;1832.5129;2988.1486;1849.9361;3018.8553;1836.6465;3005.3603;1852.7228;3005.1718;1852.3847;3001.7848;1847.8914;3018.3838;1833.846;3017.3411;1836.644;3020.2265;1837.4977;2974.9504;1868.032
1750620.0;3020.7258;1832.5797;2988.1896;1849.8562;3018.8698;1836.6498;3005.3918;1852.7494;3005.1708;1852.4278;3001.7848;1847.8369;3018.3652;1833.8427;3017.3411;1836.6451;3020.2265;1837.5303;2974.7725;1865.9555
1750640.0;3020.7277;1832.662;2988.2418;1849.7592;3018.8937;1836.6583;3005.423;1852.7771;3005.1678;1852.4795;3001.7848;1847.786;3018.3535;1833.8342;3017.3411;1836.6453;3020.2265;1837.5528;2974.7547;1863.8521
1750660.0;3020.7275;1832.7568;2988.2999;1849.6509;3018.9266;1836.6756;3005.4541;1852.8117;3005.1605;1852.5445;3001.7848;1847.7373;3018.3476;1833.8169;3017.3411;1836.6453;3020.2263;1837.5648;2974.8948;1861.7357
1750680.0;3020.7252;1832.8646;2988.3581;1849.5422;3018.9631;1836.7031;3005.4857;1852.8543;3005.1468;1852.6224;3001.7848;1847.6885;3018.3447;1833.7894;3017.3411;1836.6453;3020.2257;1837.5698;2975.1917;1859.6188
1750700.0;3020.7195;1832.9855;2988.4123;1849.4444;3018.9937;1836.7379;3005.5173;1852.9014;3005.1267;1852.7097;3001.7851;1847.6408;3018.3418;1833.7546;3017.3411;1836.6455;3020.2234;1837.5716;2975.6445;1857.5112
1750720.0;3020.7078;1833.1153;2988.4571;1849.3667;3019.0103;1836.7728;3005.5484;1852.9491;3005.1034;1852.8021;3001.7862;1847.5968;3018.3359;1833.7197;3017.3411;1836.6465;3020.2177;1837.573;2976.2505;1855.4201
1750740.0;3020.6892;1833.2451;2988.4843;1849.3162;3019.0111;1836.8005;3005.5796;1852.9966;3005.0811;1852.8955;3001.7899;1847.5548;3018.3242;1833.6922;3017.3411;1836.6496;3020.2061;1837.5761;2977.0068;1853.3483
1750760.0;3020.6657;1833.3658;2988.4876;1849.2983;3019.0014;1836.8187;3005.6112;1853.0441;3005.0611;1852.9864;3001.7991;1847.5062;3018.3055;1833.675;3017.3411;1836.6571;3020.1882;1837.5836;2977.9118;1851.294
1750780.0;3020.6428;1833.4726;2988.4683;1849.3139;3018.9892;1836.8301;3005.6431;1853.0915;3005.0409;1853.0722;3001.8177;1847.4411;3018.2818;1833.6665;3017.3411;1836.671;3020.1668;1837.5975;2978.9657;1849.2547
1750800.0;3020.6264;1833.5641;2988.4356;1849.3581;3018.98;1836.8411;3005.6753;1853.1388;3005.0174;1853.1517;3001.8477;1847.3558;3018.2576;1833.6631;3017.3411;1836.6901;3020.149;1837.6166;2980.1673;1847.2328
1750820.0;3020.6205;1833.6379;2988.4005;1849.4197;3018.9749;1836.8576;3005.7095;1853.1888;3004.9904;1853.2257;3001.8865;1847.2551;3018.2367;1833.6621;3017.3411;1836.7077;3020.142;1837.6344;2981.5118;1845.2377
1750840.0;3020.6264;1833.6878;2988.3703;1849.4845;3018.9728;1836.8826;3005.7477;1853.2445;3004.9642;1853.2946;3001.9263;1847.1497;3018.2192;1833.6619;3017.3411;1836.7149;3020.149;1837.6427;2982.9885;1843.2835
1750860.0;3020.6428;1833.7056;2988.3495;1849.5398;3018.9722;1836.914;3005.7903;1853.3079;3004.9436;1853.3572;3001.955;1847.0522;3018.2018;1833.6619;3017.3412;1836.7077;3020.1667;1837.6387;2984.5827;1841.3816
1750880.0;3020.6654;1833.688;2988.3428;1849.5786;3018.9728;1836.9453;3005.8339;1853.3778;3004.9301;1853.4103;3001.9619;1846.9745;3018.1809;1833.6619;3017.3419;1836.6901;3020.1873;1837.6296;2986.279;1839.5364
1750900.0;3020.6875;1833.6393;2988.3542;1849.6009;3018.975;1836.9701;3005.8733;1853.451;3004.9215;1853.452;3001.943;1846.9211;3018.1565;1833.6619;3017.3441;1836.671;3020.2029;1837.6278;2988.0653;1837.7461
1750920.0;3020.7018;1833.5695;2988.382;1849.6115;3018.9808;1836.9856;3005.9034;1853.5218;3004.9133;1853.484;3001.9044;1846.8863;3018.1321;1833.6619;3017.3499;1836.6571;3020.208;1837.6415;2989.9344;1836.0071
1750940.0;3020.7026;1833.4894;2988.4173;1849.6164;3018.9925;1836.9935;3005.9223;1853.5834;3004.9008;1853.513;3001.8587;1846.8596;3018.1112;1833.6619;3017.3616;1836.6496;3020.1998;1837.6688;2991.8826;1834.318
1750960.0;3020.6873;1833.4081;2988.4489;1849.6208;3019.0111;1836.9975;3005.932;1853.6316;3004.882;1853.5453;3001.8167;1846.8327;3018.0938;1833.6619;3017.3802;1836.6465;3020.1777;1837.7005;2993.9059;1832.6813
1750980.0;3020.658;1833.3346;2988.4699;1849.6295;3019.0347;1837.0017;3005.9358;1853.6681;3004.8585;1853.5816;3001.782;1846.8018;3018.0762;1833.6619;3017.4038;1836.6455;3020.1431;1837.727;2996.0003;1831.1046
1751000.0;3020.6232;1833.2773;2988.4809;1849.6468;3019.0583;1837.0104;3005.937;1853.7007;3004.8349;1853.6168;3001.7518;1846.7661;3018.0546;1833.6619;3017.4274;1836.6453;3020.101;1837.7441;2998.1617;1829.5989
1751020.0;3020.5948;1833.24;2988.486;1849.6743;3019.0769;1837.0276;3005.9373;1853.7374;3004.8161;1853.6446;3001.7238;1846.7275;3018.0281;1833.6619;3017.446;1836.6453;3020.0589;1837.7524;3000.3877;1828.1781
1751040.0;3020.5811;1833.2169;2988.4896;1849.7087;3019.0886;1837.0552;3005.9373;1853.7807;3004.8037;1853.6629;3001.6988;1846.6914;3017.9986;1833.6619;3017.4577;1836.6453;3020.0244;1837.7547;3002.6763;1826.8577
1751060.0;3020.5814;1833.1941;2988.4956;1849.7414;3019.0943;1837.09;3005.9373;1853.8279;3004.7957;1853.6751;3001.6799;1846.6634;3017.9683;1833.6619;3017.4634;1836.6453;3020.0022;1837.7522;3005.0261;1825.6561
1751080.0;3020.5886;1833.1588;2988.507;1849.7618;3019.0966;1837.1248;3005.9373;1853.8754;3004.7877;1853.6877;3001.6682;1846.6462;3017.938;1833.6619;3017.4657;1836.6453;3019.9941;1837.7428;3007.4339;1824.593
1751100.0;3020.5965;1833.1095;2988.5243;1849.7601;3019.0971;1837.1524;3005.9373;1853.9221;3004.7752;1853.7077;3001.6625;1846.6376;3017.9085;1833.6619;3017.4664;1836.6453;3019.9993;1837.7223;3009.8949;1823.6871
1751120.0;3020.603;1833.0579;2988.5431;1849.7291;3019.0966;1837.1696;3005.9373;1853.9672;3004.7557;1853.7382;3001.6602;1846.6343;3017.882;1833.6619;3017.4665;1836.6453;3020.0156;1837.6862;3012.4024;1822.9513
1751140.0;3020.61;1833.0223;2988.5538;1849.6661;3019.0943;1837.1781;3005.9373;1854.0087;3004.7299;1853.7767;3001.6595;1846.6333;3017.8604;1833.6619;3017.4665;1836.6453;3020.0384;1837.6342;3014.9487;1822.3906
1751160.0;3020.6201;1833.0176;2988.5446;1849.5769;3019.0886;1837.1815;3005.9373;1854.045;3004.7006;1853.8161;3001.6594;1846.6331;3017.8429;1833.6619;3017.4665;1836.6453;3020.0619;1837.5718;3017.5258;1822.0024
1751180.0;3020.6332;1833.0459;2988.5074;1849.4775;3019.0769;1837.1825;3005.9372;1854.0779;3004.6703;1853.8497;3001.6594;1846.6331;3017.8253;1833.6619;3017.4667;1836.6453;3020.0805;1837.5094;3020.1247;1821.7798
1751200.0;3020.6449;1833.0947;2988.4426;1849.3883;3019.0583;1837.1827;3005.9364;1854.1112;3004.64;1853.8771;3001.6594;1846.6331;3017.8037;1833.6619;3017.4673;1836.6453;3020.0922;1837.4574;3022.7347;1821.7169
1751220.0;3020.6492;1833.145;2988.3597;1849.327;3019.0347;1837.1827;3005.934;1854.1461;3004.6105;1853.9037;3001.6594;1846.6327;3017.7772;1833.6621;3017.4696;1836.6453;3020.098;1837.4213;3025.343;1821.8171
1751240.0;3020.642;1833.1843;2988.2739;1849.3024;3019.0111;1837.1827;3005.9276;1854.1795;3004.584;1853.9349;3001.6594;1846.6313;3017.7477;1833.6631;3017.4753;1836.6453;3020.1002;1837.4008;3027.9356;1822.0931
1751260.0;3020.6243;1833.214;2988.1992;1849.3151;3018.9925;1837.1827;3005.9145;1854.2078;3004.5624;1853.9712;3001.6594;1846.6268;3017.7173;1833.6665;3017.487;1836.6451;3020.1009;1837.3913;3030.4984;1822.5628
1751280.0;3020.5998;1833.2425;2988.1432;1849.3583;3018.9808;1837.1827;3005.8929;1854.2322;3004.5448;1854.0077;3001.6594;1846.616;3017.6863;1833.675;3017.5057;1836.644;3020.101;1837.3877;3033.0182;1823.2394
1751300.0;3020.5717;1833.2756;2988.1083;1849.4197;3018.975;1837.1827;3005.8636;1854.2587;3004.5274;1854.0398;3001.6594;1846.5958;3017.6547;1833.6922;3017.5292;1836.6403;3020.1009;1837.3867;3035.4829;1824.1298
1751320.0;3020.5431;1833.3141;2988.0953;1849.4845;3018.9728;1837.1827;3005.8294;1854.2943;3004.5064;1854.0678;3001.6594;1846.5664;3017.6231;1833.7197;3017.5528;1836.6309;3020.1002;1837.3865;3037.8803;1825.2366
1751340.0;3020.5174;1833.3569;2988.1049;1849.5398;3018.9721;1837.1827;3005.793;1854.342;3004.4814;1854.0965;3001.6594;1846.5327;3017.592;1833.7546;3017.5715;1836.612;3020.098;1837.3865;3040.196;1826.5634
1751360.0;3020.4979;1833.4023;2988.1344;1849.5786;3018.972;1837.1827;3005.7558;1854.3995;3004.4554;1854.1293;3001.6591;1846.5016;3017.5608;1833.7894;3017.5831;1836.5817;3020.0922;1837.3865;3042.4131;1828.1137
1751380.0;3020.4854;1833.4478;2988.1761;1849.6009;3018.9718;1837.1827;3005.7186;1854.4601;3004.431;1854.1636;3001.6581;1846.476;3017.5292;1833.8169;3017.5889;1836.5434;3020.0805;1837.3865;3044.5121;1829.8852
1751400.0;3020.4774;1833.4921;2988.2217;1849.6113;3018.9711;1837.1827;3005.6821;1854.5162;3004.4075;1854.1932;3001.6551;1846.4516;3017.4977;1833.8342;3017.5911;1836.5051;3020.0619;1837.3865;3046.4736;1831.8634
1751420.0;3020.4694;1833.5354;2988.2679;1849.6151;3018.9689;1837.1827;3005.6464;1854.5628;3004.3819;1854.2134;3001.6478;1846.4196;3017.4665;1833.8427;3017.5918;1836.4748;3020.0383;1837.3865;3048.2786;1834.0242
1751440.0;3020.4569;1833.5788;2988.3163;1849.616;3018.9631;1837.1827;3005.6112;1854.6018;3004.3523;1854.2242;3001.6341;1846.3735;3017.4354;1833.846;3017.592;1836.4558;3020.0147;1837.3865;3049.9093;1836.3408
1751460.0;3020.4374;1833.6231;2988.3694;1849.6151;3018.9515;1837.1827;3005.5758;1854.6399;3004.3181;1854.2287;3001.6142;1846.3132;3017.4038;1833.847;3017.592;1836.4465;3019.9959;1837.3865;3051.3499;1838.7922
1751480.0;3020.4115;1833.6697;2988.4274;1849.6115;3018.9328;1837.1827;3005.5397;1854.6827;3004.2786;1854.2301;3001.5917;1846.2461;3017.3722;1833.8472;3017.592;1836.4428;3019.9836;1837.3865;3052.5902;1841.3638
1751500.0;3020.3814;1833.7224;2988.4892;1849.6021;3018.9092;1837.1827;3005.5023;1854.73;3004.2319;1854.2305;3001.5716;1846.1812;3017.3411;1833.8472;3017.592;1836.4417;3019.9756;1837.3867;3053.6282;1844.0437
1751520.0;3020.3487;1833.7838;2988.5542;1849.5832;3018.8856;1837.1827;3005.4632;1854.7784;3004.1774;1854.2305;3001.5572;1846.1233;3017.3099;1833.8472;3017.592;1836.4415;3019.9676;1837.3877;3054.4711;1846.814
1751540.0;3020.312;1833.8519;2988.6225;1849.5529;3018.867;1837.1827;3005.423;1854.8255;3004.1176;1854.2305;3001.5474;1846.0712;3017.2783;1833.8472;3017.592;1836.4415;3019.9552;1837.391;3055.1292;1849.6481
1751560.0;3020.269;1833.9189;2988.6937;1849.5144;3018.8553;1837.1827;3005.3828;1854.8714;3004.0584;1854.2309;3001.538;1846.0216;3017.2467;1833.8472;3017.592;1836.4415;3019.9364;1837.3996;3055.6091;1852.512
1751580.0;3020.2201;1833.9756;2988.7647;1849.475;3018.8494;1837.1827;3005.3437;1854.9139;3004.0057;1854.2326;3001.5242;1845.9755;3017.2157;1833.8472;3017.592;1836.4415;3019.9129;1837.4168;3055.9098;1855.3721
1751600.0;3020.1702;1834.0179;2988.8294;1849.4414;3018.8465;1837.1827;3005.3063;1854.9487;3003.9629;1854.2376;3001.5031;1845.938;3017.1853;1833.8472;3017.592;1836.4415;3019.8893;1837.4443;3056.0254;1858.2007
1751620.0;3020.1284;1834.0496;2988.883;1849.414;3018.8436;1837.1827;3005.2703;1854.973;3003.9286;1854.2496;3001.4761;1845.9124;3017.1558;1833.8472;3017.5918;1836.4415;3019.8706;1837.4792;3055.9495;1860.9786
1751640.0;3020.1059;1834.0802;2988.9278;1849.3874;3018.8377;1837.1827;3005.2353;1854.9896;3003.8984;1854.272;3001.4468;1845.8976;3017.1293;1833.8472;3017.5911;1836.4415;3019.859;1837.514;3055.6802;1863.6943
1751660.0;3020.1115;1834.1193;2988.9734;1849.3562;3018.8259;1837.1827;3005.2007;1855.0054;3003.8675;1854.3047;3001.4179;1845.8871;3017.1077;1833.8472;3017.5889;1836.4415;3019.8532;1837.5415;3055.2207;1866.3412
1751680.0;3020.1452;1834.1709;2989.0298;1849.32;3018.8065;1837.1827;3005.1661;1855.0272;3003.8343;1854.3417;3001.3887;1845.8733;3017.0902;1833.8472;3017.5831;1836.4415;3019.851;1837.5588;3054.5801;1868.9145
1751700.0;3020.197;1834.2318;2989.0998;1849.2839;3018.7807;1837.1827;3005.1305;1855.057;3003.7997;1854.3743;3001.3569;1845.8508;3017.0726;1833.8472;3017.5715;1836.4415;3019.8503;1837.5675;3053.772;1871.4078
1751720.0;3020.2514;1834.2942;2989.1796;1849.2531;3018.7514;1837.1827;3005.0932;1855.0905;3003.765;1854.3968;3001.321;1845.8198;3017.051;1833.8472;3017.5528;1836.4415;3019.8501;1837.5718;3052.8152;1873.814
1751740.0;3020.2959;1834.3524;2989.2618;1849.2273;3018.721;1837.1827;3005.0544;1855.1209;3003.7311;1854.4088;3001.2818;1845.7878;3017.0245;1833.8472;3017.5292;1836.4413;3019.8501;1837.5761;3051.7312;1876.1281
1751760.0;3020.3253;1834.4068;2989.3386;1849.2014;3018.6907;1837.1827;3005.0154;1855.1444;3003.6983;1854.4138;3001.2407;1845.7671;3016.995;1833.8472;3017.5057;1836.4402;3019.8501;1837.5849;3050.5397;1878.3494
1751780.0;3020.3406;1834.4636;2989.4025;1849.1696;3018.6614;1837.1827;3004.9793;1855.1637;3003.6668;1854.4156;3001.1983;1845.7671;3016.9647;1833.8472;3017.4869;1836.4369;3019.8501;1837.6021;3049.2552;1880.4788
1751800.0;3020.3457;1834.5295;2989.4493;1849.1308;3018.6356;1837.1827;3004.9486;1855.1855;3003.6355;1854.417;3001.1542;1845.7874;3016.9344;1833.8472;3017.4745;1836.4284;3019.8501;1837.6296;3047.8854;1882.5162
1751820.0;3020.3431;1834.6074;2989.4816;1849.0881;3018.6161;1837.1827;3004.9227;1855.2145;3003.6038;1854.4204;3001.1074;1845.8177;3016.9049;1833.8472;3017.4665;1836.4114;3019.8501;1837.6645;3046.433;1884.4607
1751840.0;3020.3344;1834.6947;2989.5078;1849.0451;3018.6036;1837.1827;3004.8983;1855.2497;3003.5716;1854.4289;3001.0576;1845.8438;3016.8784;1833.8472;3017.4585;1836.3849;3019.8501;1837.6993;3044.8977;1886.312
1751860.0;3020.3216;1834.7865;2989.5376;1849.003;3018.5956;1837.1827;3004.8725;1855.2845;3003.5386;1854.4461;3001.0066;1845.8538;3016.8568;1833.8472;3017.4462;1836.3534;3019.8501;1837.7268;3043.2765;1888.0672
1751880.0;3020.3097;1834.8774;2989.5764;1848.9632;3018.5876;1837.1827;3004.846;1855.3121;3003.5029;1854.4736;3000.957;1845.8434;3016.8392;1833.8472;3017.4274;1836.327;3019.8501;1837.7441;3041.5664;1889.719
1751900.0;3020.3048;1834.962;2989.6247;1848.9285;3018.5752;1837.1827;3004.8224;1855.3293;3003.4631;1854.5085;3000.9106;1845.8157;3016.8217;1833.8475;3017.4036;1836.3167;3019.8501;1837.7524;3039.7668;1891.2548
