Time(sentisec);X_A(m);Y_A(m);X_M(m);Y_M(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m)
3093740.0;3018.4246;1875.4688;3020.5527;1844.5904;3021.1317;1841.437;3020.0851;1844.5582;2999.1815;1856.7111;3017.8844;1840.4575;3018.5581;1842.4049;3000.1117;1854.7333;3019.6128;1841.8782;3019.5158;1845.2128
3093760.0;3016.9514;1873.027;3018.7048;1842.1952;3019.8143;1838.9273;3018.7457;1842.1491;2999.1956;1856.7415;3016.5014;1838.0861;3017.1265;1840.0831;3000.1068;1854.8003;3018.1563;1839.5038;3017.7539;1842.8176
3093780.0;3014.9065;1869.7236;3016.716;1839.9278;3018.2996;1836.5406;3017.1983;1839.8844;2999.2063;1856.7727;3014.9177;1835.8604;3015.506;1837.8816;3000.1117;1854.8684;3016.5052;1837.2552;3015.8261;1840.5414
3093800.0;3012.4942;1865.9002;3014.6274;1837.7658;3016.576;1834.2987;3015.456;1837.7788;2999.2131;1856.7975;3013.1381;1833.8038;3013.6978;1835.8253;3000.1236;1854.9298;3014.6618;1835.1457;3013.7563;1838.3807
3093820.0;3009.9444;1862.034;3012.475;1835.6827;3014.6388;1832.2183;3013.5304;1835.8462;2999.2198;1856.813;3011.1721;1831.9372;3011.7096;1833.9409;3000.1365;1854.9822;3012.6299;1833.1825;3011.5619;1836.3475
3093840.0;3007.3932;1858.4956;3010.2843;1833.6536;3012.4958;1830.313;3011.4313;1834.0987;2999.2303;1856.8207;3009.0314;1830.2766;3009.5529;1832.2535;3000.1459;1855.0279;3010.4163;1831.3686;3009.2549;1834.4726
3093860.0;3004.8585;1855.4678;3008.066;1831.6706;3010.1668;1828.6015;3009.1673;1832.5481;2999.2438;1856.8236;3006.7295;1828.8309;3007.2405;1830.7827;3000.1512;1855.0687;3008.0316;1829.7061;3006.8448;1832.7964
3093880.0;3002.2995;1853.009;3005.8113;1829.7678;3007.6764;1827.1098;3006.7482;1831.2042;2999.2551;1856.8248;3004.2835;1827.6046;3004.787;1829.5426;3000.154;1855.1027;3005.4921;1828.202;3004.3406;1831.3535
3093900.0;2999.6816;1851.1311;3003.4966;1828.0361;3005.0449;1825.8668;3004.1857;1830.0751;2999.2589;1856.826;3001.7156;1826.6039;3002.2133;1828.5438;3000.157;1855.1253;3002.8204;1826.8734;3001.7505;1830.1655
3093920.0;2997.0063;1849.824;3001.0955;1826.6152;3002.2882;1824.8962;3001.4955;1829.1645;2999.2522;1856.8293;2999.0526;1825.8408;2999.5497;1827.7994;3000.1636;1855.1323;3000.0436;1825.7488;2999.0812;1829.2431
3093940.0;2994.3045;1849.0524;2998.596;1825.6478;2999.4233;1824.2126;2998.6983;1828.4727;2999.235;1856.8378;2996.3215;1825.3324;2996.8333;1827.3249;3000.1775;1855.1212;2997.1881;1824.8645;2996.3387;1828.5915
3093960.0;2991.6226;1848.772;2996.0083;1825.2139;2996.4729;1823.8213;2995.8192;1827.9972;2999.2098;1856.8546;2993.5473;1825.0955;2994.0988;1827.1351;3000.2019;1855.0908;2994.2757;1824.2548;2993.532;1828.2113
3093980.0;2989.0042;1848.9437;2993.3564;1825.2963;2993.4635;1823.7261;2992.8829;1827.7378;2999.1806;1856.8805;2990.7543;1825.1394;2991.3733;1827.2355;3000.2372;1855.0434;2991.3231;1823.944;2990.676;1828.0976
3094000.0;2986.473;1849.5313;2990.6636;1825.8042;2990.4186;1823.9302;2989.9106;1827.6989;2999.1503;1856.9104;2987.9691;1825.4642;2988.6775;1827.6206;3000.2794;1854.9857;2988.345;1823.9416;2987.7908;1828.2461
3094020.0;2984.0314;1850.4974;2987.9429;1826.6375;2987.3594;1824.4344;2986.9217;1827.8906;2999.12;1856.9332;2985.2212;1826.0658;2986.0317;1828.2766;3000.3218;1854.9296;2985.3572;1824.2458;2984.8994;1828.6577
3094040.0;2981.6701;1851.7928;2985.2014;1827.7292;2984.3083;1825.2281;2983.9363;1828.3231;2999.0907;1856.9383;2982.5412;1826.9419;2983.4593;1829.19;3000.3577;1854.8887;2982.3782;1824.8492;2982.0247;1829.3396
3094060.0;2979.3811;1853.3512;2982.4481;1829.0495;2981.2905;1826.2855;2980.9753;1829.0035;2999.0648;1856.9229;2979.9607;1828.0882;2980.9841;1830.3499;3000.3844;1854.8739;2979.4302;1825.7441;2979.1906;1830.2958
3094080.0;2977.1638;1855.091;2979.7017;1830.5856;2978.3318;1827.5694;2978.0588;1829.9322;2999.0455;1856.8944;2977.5104;1829.4887;2978.6273;1831.7444;3000.404;1854.8899;2976.536;1826.921;2976.4222;1831.5217
3094100.0;2975.0199;1856.9325;2976.9929;1832.3257;2975.4535;1829.0432;2975.2081;1831.1066;2999.0334;1856.865;2975.2176;1831.1101;2976.4051;1833.3564;3000.4221;1854.9341;2973.7149;1828.3635;2973.7453;1833.0017
3094120.0;2972.9461;1858.8159;2974.3589;1834.2555;2972.6719;1830.6835;2972.4474;1832.5229;2999.0268;1856.8436;2973.1014;1832.9109;2974.3294;1835.1623;3000.4432;1854.9987;2970.9814;1830.0462;2971.1793;1834.7114
3094140.0;2970.9325;1860.7131;2971.8333;1836.3546;2970.0023;1832.4838;2969.8042;1834.1777;2999.0226;1856.8318;2971.1674;1834.8536;2972.4101;1837.1352;3000.4674;1855.0738;2968.3481;1831.9362;2968.7374;1836.6186
3094160.0;2968.9686;1862.6246;2969.4384;1838.5946;2967.465;1834.4496;2967.305;1836.0618;2999.0183;1856.8268;2969.4098;1836.9128;2970.6567;1839.2481;3000.4912;1855.1498;2965.8308;1833.9998;2966.4322;1838.6888
3094180.0;2967.0547;1864.5708;2967.1864;1840.9426;2965.0874;1836.5885;2964.9719;1838.1549;2999.0144;1856.8252;2967.8158;1839.0727;2969.08;1841.4751;3000.51;1855.2181;2963.4508;1836.2089;2964.2856;1840.8929
3094200.0;2965.2094;1866.5765;2965.0871;1843.3684;2962.9034;1838.9042;2962.8218;1840.4248;2999.0157;1856.8248;2966.373;1841.3199;2967.692;1843.7932;3000.5223;1855.2729;2961.2363;1838.5468;2962.331;1843.2128
3094220.0;2963.473;1868.6564;2963.1551;1845.853;2960.9501;1841.3904;2960.8694;1842.8346;2999.0279;1856.8248;2965.076;1843.6431;2966.5057;1846.1825;3000.5304;1855.3128;2959.2233;1841.0087;2960.607;1845.6361
3094240.0;2961.9039;1870.8088;2961.4136;1848.3868;2959.263;1844.025;2959.1305;1845.3504;2999.053;1856.8248;2963.9314;1846.0346;2965.5367;1848.6227;3000.5391;1855.3425;2957.4561;1843.5916;2959.1462;1848.1466
3094260.0;2960.5699;1873.0165;2959.8937;1850.9618;2957.8735;1846.7707;2957.6259;1847.9453;2999.0849;1856.8244;2962.9552;1848.4864;2964.798;1851.0864;3000.5537;1855.3711;2955.9825;1846.2821;2957.9706;1850.7166
3094280.0;2959.5304;1875.2508;2958.6301;1853.5635;2956.8046;1849.582;2956.3813;1850.5987;2999.1141;1856.8229;2962.1666;1850.9812;2964.2934;1853.5368;3000.5783;1855.4059;2954.8432;1849.0499;2957.0914;1853.3077
3094300.0;2958.8192;1877.4712;2957.6539;1856.1689;2956.0706;1852.4172;2955.4258;1853.295;2999.134;1856.8184;2961.5822;1853.4881;2964.01;1855.9391;3000.6137;1855.4486;2954.0597;1851.8542;2956.5133;1855.8766
3094320.0;2958.4341;1879.6317;2956.9842;1858.7512;2955.6763;1855.2423;2954.7858;1856.0169;2999.1445;1856.8076;2961.2126;1855.9724;2963.9219;1858.2767;3000.6566;1855.4956;2953.6277;1854.6549;2956.2369;1858.384
3094340.0;2958.3432;1881.6939;2956.6259;1861.2874;2955.6166;1858.0275;2954.4773;1858.7395;2999.1487;1856.7874;2961.0626;1858.4077;2963.9992;1860.555;3000.7012;1855.5433;2953.5198;1857.4222;2956.2544;1860.8014
3094360.0;2958.5032;1883.6393;2956.5715;1863.7617;2955.876;1860.7433;2954.497;1861.4269;2999.1503;1856.7576;2961.1316;1860.7783;2964.2156;1862.7881;3000.7429;1855.5909;2953.6964;1860.1373;2956.5437;1863.1158
3094380.0;2958.8781;1885.4682;2956.803;1866.1633;2956.4254;1863.3598;2954.8199;1864.0399;2999.1517;1856.7229;2961.4139;1863.0729;2964.5523;1864.9808;3000.7814;1855.6385;2954.1187;1862.7875;2957.0683;1865.3272
3094400.0;2959.4473;1887.1887;2957.2942;1868.4793;2957.2241;1865.8513;2955.4035;1866.5465;2999.1551;1856.6895;2961.9019;1865.2796;2965.0016;1867.1226;3000.8204;1855.6864;2954.7568;1865.3557;2957.7873;1867.4419
3094420.0;2960.2019;1888.8058;2958.0143;1870.6917;2958.2288;1868.1989;2956.2022;1868.9267;2999.1632;1856.6608;2962.5861;1867.3866;2965.5688;1869.1932;3000.8646;1855.7355;2955.5919;1867.8167;2958.6696;1869.4651
3094440.0;2961.1362;1890.3177;2958.9352;1872.7808;2959.4074;1870.3893;2957.1794;1871.1705;2999.1784;1856.637;2963.4543;1869.3836;2966.2689;1871.1689;3000.9163;1855.7892;2956.6153;1870.1401;2959.701;1871.3957
3094460.0;2962.242;1891.7182;2960.0391;1874.7307;2960.748;1872.4127;2958.3152;1873.2712;2999.2005;1856.6197;2964.4915;1871.2604;2967.1162;1873.0292;3000.9756;1855.8514;2957.8265;1872.298;2960.8794;1873.2271
3094480.0;2963.5032;1893.0038;2961.3189;1876.531;2962.2506;1874.2631;2959.6035;1875.2209;2999.2256;1856.6149;2965.6806;1873.0063;2968.1141;1874.7601;3001.0419;1855.9228;2959.2284;1874.2723;2962.2031;1874.9525
3094500.0;2964.8945;1894.1814;2962.7706;1878.1774;2963.9112;1875.9403;2961.0456;1877.0097;2999.2477;1856.6277;2967.0027;1874.6149;2969.2518;1876.3559;3001.1158;1855.9999;2960.8203;1876.0592;2963.6635;1876.5692
3094520.0;2966.3795;1895.2736;2964.3838;1879.6702;2965.7079;1877.4555;2962.6405;1878.6298;2999.2629;1856.6541;2968.4385;1876.091;2970.5101;1877.8166;3001.1975;1856.0763;2962.5902;1877.6696;2965.2444;1878.0808
3094540.0;2967.9198;1896.3124;2966.1385;1881.0186;2967.5991;1878.8347;2964.3789;1880.0838;2999.2713;1856.6804;2969.9703;1877.4518;2971.8699;1879.1454;3001.2849;1856.1444;2964.5115;1879.1277;2966.9278;1879.497
3094560.0;2969.4852;1897.3262;2968.0079;1882.2411;2969.5337;1880.1156;2966.2392;1881.3922;2999.2758;1856.6933;2971.5822;1878.7207;2973.3165;1880.3473;3001.3732;1856.198;2966.5456;1880.466;2968.6973;1880.8296
3094580.0;2971.0642;1898.3261;2969.9648;1883.3617;2971.4654;1881.3383;2968.1916;1882.5919;2999.2805;1856.6879;2973.2594;1879.9203;2974.8391;1881.4288;3001.4581;1856.2345;2968.6505;1881.7194;2970.5386;1882.0864
3094600.0;2972.6631;1899.3035;2971.9869;1884.4036;2973.3653;1882.5331;2970.2037;1883.7272;2999.2901;1856.6683;2974.9863;1881.0685;2976.4263;1882.3966;3001.5395;1856.256;2970.7916;1882.9197;2972.4387;1883.2661
3094620.0;2974.2982;1900.2384;2974.0604;1885.3824;2975.2253;1883.7149;2972.248;1884.8347;2999.3086;1856.6414;2976.7495;1882.1735;2978.0667;1883.2572;3001.6214;1856.2691;2972.9477;1884.0925;2974.3864;1884.36
3094640.0;2975.9835;1901.113;2976.1774;1886.3018;2977.0529;1884.8862;2974.3042;1885.9361;2999.3389;1856.6115;2978.5409;1883.231;2979.7508;1884.0177;3001.7096;1856.282;2975.109;1885.253;2976.3733;1885.3587
3094660.0;2977.7254;1901.9174;2978.3307;1887.1515;2978.8609;1886.0406;2976.3606;1887.0371;2999.3791;1856.5811;2980.3602;1884.2258;2981.4756;1884.6887;3001.8071;1856.3019;2977.2699;1886.4047;2978.3945;1886.2579
3094680.0;2979.5243;1902.6479;2980.5121;1887.9109;2980.6606;1887.1652;2978.4122;1888.1334;2999.4233;1856.5515;2982.2132;1885.1389;2983.2422;1885.282;3001.9118;1856.3324;2979.4258;1887.5402;2980.4467;1887.0604
3094700.0;2981.3811;1903.2987;2982.7121;1888.5573;2982.4644;1888.2346;2980.4613;1889.2121;2999.4639;1856.5244;2984.107;1885.9533;2985.0512;1885.8059;3002.0177;1856.3705;2981.574;1888.6449;2982.5274;1887.7709
3094720.0;2983.2989;1903.8561;2984.9212;1889.0723;2984.292;1889.2008;2982.5155;1890.2542;2999.4951;1856.5022;2986.0428;1886.6533;2986.898;1886.2617;3002.1186;1856.4077;2983.7148;1889.6974;2984.6336;1888.3909
3094740.0;2985.278;1904.2994;2987.1305;1889.4436;2986.1714;1889.9961;2984.5858;1891.2333;2999.5163;1856.4867;2988.0147;1887.2173;2988.7749;1886.6451;3002.2103;1856.4344;2985.8509;1890.6692;2986.7616;1888.9118
3094760.0;2987.3101;1904.6086;2989.3318;1889.6629;2988.1262;1890.5577;2986.6828;1892.1194;2999.532;1856.4781;2990.0128;1887.617;2990.6754;1886.9498;3002.2914;1856.444;2987.985;1891.5268;2988.9065;1889.3114
3094780.0;2989.3777;1904.7721;2991.5207;1889.7261;2990.1606;1890.8587;2988.8151;1892.8814;2999.547;1856.4738;2992.0279;1887.8247;2992.5961;1887.1677;3002.3607;1856.4344;2990.1193;1892.2398;2991.0625;1889.5588
3094800.0;2991.461;1904.7854;2993.6955;1889.6334;2992.257;1890.9193;2990.9882;1893.4904;2999.5643;1856.4708;2994.0508;1887.8224;2994.5363;1887.2886;3002.4173;1856.4073;2992.2568;1892.7866;2993.2237;1889.628
3094820.0;2993.5445;1904.6427;2995.856;1889.3888;2994.3892;1890.7865;2993.2029;1893.9219;2999.5835;1856.4649;2996.0698;1887.6066;2996.4958;1887.301;3002.4593;1856.3685;2994.4021;1893.1553;2995.3859;1889.5123
3094840.0;2995.6191;1904.3338;2998.0011;1888.997;2996.5377;1890.5053;2995.4549;1894.1594;2999.6032;1856.4515;2998.0704;1887.1844;2998.4717;1887.1919;3002.4846;1856.3254;2996.5616;1893.3393;2997.5464;1889.224
3094860.0;2997.6804;1903.8497;3000.1279;1888.4597;2998.6904;1890.104;2997.7344;1894.1945;2999.6205;1856.4258;3000.0398;1886.5659;3000.455;1886.9442;3002.4922;1856.2831;2998.7394;1893.3336;2999.7009;1888.7812
3094880.0;2999.7255;1903.1922;3002.2298;1887.7743;3000.8363;1889.5901;3000.0285;1894.0272;2999.6298;1856.3868;3001.9711;1885.7653;3002.4305;1886.5358;3002.4844;1856.2417;3000.9331;1893.1328;3001.8409;1888.1912
3094900.0;3001.7511;1902.3709;3004.2952;1886.9375;3002.9618;1888.9531;3002.3223;1893.6611;2999.6255;1856.3386;3003.8618;1884.8026;3004.3785;1885.9455;3002.4683;1856.1997;3003.1298;1892.7306;3003.9538;1887.4459
3094920.0;3003.7518;1901.3927;3006.3091;1885.9475;3005.0526;1888.172;3004.6005;1893.0996;2999.607;1856.2883;3005.7081;1883.6996;3006.279;1885.1609;3002.4535;1856.159;3005.3094;1892.1204;3006.025;1886.5304
3094940.0;3005.7184;1900.2528;3008.2564;1884.8033;3007.0978;1887.2244;3006.8474;1892.3428;2999.5811;1856.2428;3007.5009;1882.4713;3008.1125;1884.1798;3002.4478;1856.1253;3007.4508;1891.2962;3008.039;1885.431
3094960.0;3007.6392;1898.9389;3010.1236;1883.5004;3009.0867;1886.0976;3009.0478;1891.3907;2999.5569;1856.2061;3009.2267;1881.1218;3009.8622;1883.0068;3002.4542;1856.1026;3009.5362;1890.2525;3009.9801;1884.1419
3094980.0;3009.5029;1897.4427;3011.9004;1882.0315;3011.0068;1884.7903;3011.1872;1890.2455;2999.5401;1856.1783;3010.8735;1879.6499;3011.5152;1881.6494;3002.4711;1856.0906;3011.5532;1888.9872;3011.8337;1882.6643
3095000.0;3011.3035;1895.7687;3013.5794;1880.3927;3012.8431;1883.3067;3013.2523;1888.9142;2999.5302;1856.1535;3012.4344;1878.0547;3013.0616;1880.1146;3002.4926;1856.0852;3013.4936;1887.5056;3013.5885;1881.0048
3095020.0;3013.0374;1893.9333;3015.1558;1878.5893;3014.5814;1881.6466;3015.2311;1887.4036;2999.5225;1856.1214;3013.9057;1876.336;3014.4947;1878.4106;3002.5124;1856.0823;3015.3532;1885.8236;3015.2364;1879.1751
3095040.0;3014.6977;1891.9603;3016.6259;1876.6342;3016.2124;1879.8024;3017.1123;1885.7183;2999.511;1856.0754;3015.2815;1874.4934;3015.8104;1876.5484;3002.5268;1856.0783;3017.13;1883.9648;3016.7711;1877.1913
3095060.0;3016.2667;1889.8738;3017.9859;1874.5419;3017.7323;1877.7669;3018.8845;1883.8608;2999.4898;1856.0166;3016.5519;1872.5316;3017.0072;1874.5427;3002.5363;1856.0705;3018.8235;1881.9538;3018.185;1875.0693
3095080.0;3017.7161;1887.6932;3019.2307;1872.3236;3019.1422;1875.5473;3020.5371;1881.8368;2999.456;1855.952;3017.7074;1870.466;3018.084;1872.4122;3002.5452;1856.0579;3020.4341;1879.8118;3019.4683;1872.8216
3095100.0;3019.0119;1885.4256;3020.3547;1869.9895;3020.444;1873.1679;3022.0625;1879.6585;2999.4126;1855.8877;3018.7433;1868.3203;3019.037;1870.1785;3002.5578;1856.0439;3021.9613;1877.5526;3020.6125;1870.46
3095120.0;3020.1239;1883.0644;3021.3522;1867.5522;3021.6334;1870.6603;3023.4592;1877.3441;2999.3683;1855.8259;3019.659;1866.1159;3019.8585;1867.8642;3002.5767;1856.0344;3023.3991;1875.1824;3021.6143;1867.9999
3095140.0;3021.0305;1880.5959;3022.2158;1865.0276;3022.6967;1868.0518;3024.7283;1874.9127;2999.3338;1855.7678;3020.449;1863.8584;3020.5371;1865.4901;3002.6011;1856.0334;3024.7329;1872.7011;3022.4754;1865.4601
3095160.0;3021.722;1878.0145;3022.9354;1862.431;3023.6131;1865.3603;3025.8698;1872.3813;2999.3179;1855.7168;3021.0992;1861.538;3021.0586;1863.0716;3002.6283;1856.0365;3025.939;1870.1067;3023.1978;1862.8574
3095180.0;3022.1991;1875.3316;3023.498;1859.7701;3024.3621;1862.598;3026.8757;1869.7622;2999.3236;1855.6776;3021.5904;1859.1419;3021.4066;1860.6185;3002.6582;1856.0341;3026.9889;1867.4012;3023.7776;1860.2022
3095200.0;3022.4689;1872.5723;3023.8903;1857.0448;3024.9284;1859.7767;3027.7298;1867.0628;2999.3469;1855.652;3021.9042;1856.6664;3021.568;1858.1393;3002.698;1856.0188;3027.8559;1864.5924;3024.2035;1857.5024
3095220.0;3022.536;1869.7637;3024.0997;1854.2572;3025.3006;1856.9092;3028.409;1864.2864;2999.3751;1855.6348;3022.0248;1854.1198;3021.5359;1855.6437;3002.7586;1855.9928;3028.5192;1861.6932;3024.4605;1854.7686
3095240.0;3022.3939;1866.9278;3024.1136;1851.4196;3025.4684;1854.0101;3028.8896;1861.4378;2999.3901;1855.6135;3021.9366;1851.5195;3021.3096;1853.1403;3002.8461;1855.9695;3028.9667;1858.7226;3024.5335;1852.0165
3095260.0;3022.0246;1864.0861;3023.9162;1848.5553;3025.4215;1851.0975;3029.1504;1858.5304;2999.3753;1855.5752;3021.6235;1848.8908;3020.8904;1850.6356;3002.953;1855.9676;3029.194;1855.7053;3024.4114;1849.266
3095280.0;3021.4105;1861.2661;3023.487;1845.6959;3025.1522;1848.1939;3029.1764;1855.5884;2999.324;1855.5153;3021.0741;1846.2666;3020.2809;1848.134;3003.0612;1856.0002;3029.2021;1852.669;3024.0875;1846.5392
3095300.0;3020.5493;1858.5012;3022.8053;1842.8788;3024.6566;1845.325;3028.962;1852.6416;2999.2396;1855.4388;3020.2845;1843.6841;3019.4869;1845.6428;3003.1533;1856.0646;3028.9926;1849.6375;3023.5589;1843.8587
3095320.0;3019.4633;1855.8218;3021.8578;1840.147;3023.9351;1842.5184;3028.5125;1849.7158;2999.1317;1855.3559;3019.2601;1841.176;3018.5173;1843.1778;3003.2204;1856.1442;3028.5645;1846.6309;3022.8231;1841.2468
3095340.0;3018.1916;1853.2509;3020.6442;1837.5445;3022.9891;1839.8022;3027.8404;1846.8283;2999.0125;1855.2756;3018.0158;1838.7656;3017.3807;1840.7645;3003.263;1856.2214;3027.9138;1843.6692;3021.8765;1838.7256
3095360.0;3016.7748;1850.8066;3019.1762;1835.1078;3021.8186;1837.203;3026.9624;1843.9907;2998.8958;1855.203;3016.5731;1836.4705;3016.0825;1838.4332;3003.2864;1856.2911;3027.0364;1840.7744;3020.7142;1836.3162
3095380.0;3015.2404;1848.5117;3017.4715;1832.8628;3020.4255;1834.7405;3025.8917;1841.2129;2998.7962;1855.1392;3014.9536;1834.3096;3014.6258;1836.2117;3003.2974;1856.3591;3025.9324;1837.966;3019.3339;1834.039
3095400.0;3013.5972;1846.3978;3015.5514;1830.8243;3018.8172;1832.4234;3024.6331;1838.506;2998.7239;1855.0833;3013.1743;1832.3066;3013.0132;1834.1214;3003.3021;1856.4309;3024.6039;1835.2606;3017.7372;1831.9115
3095420.0;3011.8389;1844.5018;3013.443;1828.9983;3017.0075;1830.2522;3023.1788;1835.8834;2998.6799;1855.0327;3011.2464;1830.484;3011.246;1832.1829;3003.305;1856.5053;3023.0496;1832.6801;3015.931;1829.9466
3095440.0;3009.9552;1842.8563;3011.1784;1827.3893;3015.0114;1828.2296;3021.5144;1833.3606;2998.6565;1854.9835;3009.1778;1828.8605;3009.3242;1830.4256;3003.3095;1856.5766;3021.2592;1830.2596;3013.9254;1828.1516
3095460.0;3007.9421;1841.4795;3008.7905;1826.0095;3012.8416;1826.3694;3019.6289;1830.9585;2998.6419;1854.93;3006.9784;1827.453;3007.2489;1828.8858;3003.317;1856.643;3019.217;1828.0463;3011.7338;1826.5334
3095480.0;3005.8122;1840.3703;3006.3086;1824.8794;3010.5104;1824.6986;3017.5255;1828.704;2998.6249;1854.868;3004.6614;1826.2792;3005.0282;1827.5978;3003.3265;1856.7078;3016.9137;1826.09;3009.373;1825.1048
3095500.0;3003.5923;1839.5143;3003.7583;1824.0197;3008.034;1823.2542;3015.2218;1826.632;2998.5979;1854.798;3002.2466;1825.3519;3002.6809;1826.5874;3003.334;1856.7754;3014.3603;1824.4366;3006.864;1823.8883
3095520.0;3001.3141;1838.8933;3001.1651;1823.4423;3005.4324;1822.0752;3012.7446;1824.7845;2998.5566;1854.7252;2999.761;1824.6697;3000.237;1825.8744;3003.3353;1856.8448;3011.5931;1823.1214;3004.2323;1822.9134
3095540.0;2999.0002;1838.5036;2998.5579;1823.1518;3002.7255;1821.1931;3010.1244;1823.2111;2998.5002;1854.6542;2997.2348;1824.2166;2997.7328;1825.4737;3003.3296;1856.9082;3008.669;1822.164;3001.5092;1822.2059
3095560.0;2996.6599;1838.3628;2995.9667;1823.1471;2999.932;1820.6251;3007.3927;1821.966;2998.4326;1854.5844;2994.6953;1823.9741;2995.2051;1825.3878;3003.32;1856.9568;3005.6538;1821.5675;2998.7296;1821.7829
3095580.0;2994.3001;1838.4943;2993.4217;1823.4276;2997.0746;1820.3707;3004.582;1821.1011;2998.3626;1854.5123;2992.1617;1823.9333;2992.6847;1825.6002;3003.3108;1856.9869;3002.6092;1821.3238;2995.9284;1821.6509
3095600.0;2991.9431;1838.8972;2990.951;1823.9937;2994.1857;1820.4182;3001.7266;1820.653;2998.3007;1854.437;2989.647;1824.0967;2990.1959;1826.0828;3003.303;1857.0028;2999.5827;1821.4187;2993.1371;1821.8102
3095620.0;2989.6333;1839.5335;2988.579;1824.8432;2991.3065;1820.7558;2998.8644;1820.6302;2998.2533;1854.3642;2987.1646;1824.4719;2987.7602;1826.8112;3003.2942;1857.0121;2996.6077;1821.8358;2990.3833;1822.2614
3095640.0;2987.4264;1840.3521;2986.3243;1825.9564;2988.4813;1821.379;2996.0381;1821.0081;2998.2173;1854.3013;2984.7354;1825.065;2985.4019;1827.7711;3003.2805;1857.0244;2993.7092;1822.5592;2987.6911;1823.0072
3095660.0;2985.3695;1841.3256;2984.1981;1827.2876;2985.7513;1822.29;2993.2954;1821.7413;2998.1832;1854.2505;2982.3889;1825.8792;2983.1481;1828.9517;3003.2601;1857.0505;2990.9152;1823.5756;2985.0826;1824.0438
3095680.0;2983.4933;1842.4539;2982.2056;1828.779;2983.1512;1823.4887;2990.6848;1822.782;2998.1421;1854.207;2980.1566;1826.9143;2981.0264;1830.3372;3003.2353;1857.0992;2988.2572;1824.8689;2982.5779;1825.3497
3095700.0;2981.8157;1843.7389;2980.3536;1830.3921;2980.7089;1824.9644;2988.2516;1824.0934;2998.0908;1854.164;2978.0658;1828.1652;2979.0612;1831.9052;3003.2131;1857.1728;2985.7628;1826.4092;2980.197;1826.8851
3095720.0;2980.3491;1845.1671;2978.6578;1832.1194;2978.4476;1826.6918;2986.0318;1825.6478;2998.0306;1854.1173;2976.1378;1829.6213;2977.2748;1833.6342;3003.2016;1857.2627;2983.4483;1828.1524;2977.9607;1828.6052
3095740.0;2979.1004;1846.7165;2977.1426;1833.9685;2976.3897;1828.6367;2984.0509;1827.419;2997.9657;1854.0662;2974.3928;1831.2668;2975.6922;1835.5076;3003.2055;1857.3546;2981.3198;1830.0528;2975.8921;1830.4754
3095760.0;2978.07;1848.3641;2975.8339;1835.9393;2974.5601;1830.7655;2982.3234;1829.3776;2997.899;1854.0101;2972.8557;1833.0811;2974.3415;1837.5117;3003.2234;1857.437;2979.3811;1832.0783;2974.0157;1832.4732
3095780.0;2977.2497;1850.0904;2974.7494;1838.0175;2972.9862;1833.0501;2980.8557;1831.4898;2997.8318;1853.9491;2971.5538;1835.0353;2973.2506;1839.6282;3003.2485;1857.5055;2977.6392;1834.2137;2972.3593;1834.5799
3095800.0;2976.6286;1851.8723;2973.8939;1840.1792;2971.694;1835.465;2979.648;1833.7163;2997.7629;1853.8888;2970.5098;1837.092;2972.4372;1841.83;3003.2721;1857.5596;2976.1055;1836.4533;2970.9512;1836.7756
3095820.0;2976.1973;1853.6854;2973.262;1842.3985;2970.7025;1837.977;2978.697;1836.0105;2997.6903;1853.8405;2969.735;1839.2088;2971.904;1844.0814;3003.2885;1857.5995;2974.7975;1838.7896;2969.8165;1839.0368
3095840.0;2975.954;1855.5075;2972.8452;1844.6438;2970.0169;1840.5431;2977.9964;1838.3235;2997.6146;1853.8149;2969.2291;1841.3474;2971.6404;1846.3439;3003.2967;1857.6235;2973.7408;1841.2042;2968.9705;1841.3381
3095860.0;2975.9027;1857.3206;2972.6385;1846.8793;2969.625;1843.119;2977.5391;1840.6147;2997.5398;1853.8141;2968.9846;1843.4769;2971.6295;1848.5809;3003.2979;1857.6304;2972.9679;1843.6625;2968.416;1843.6522
3095880.0;2976.0516;1859.1121;2972.6417;1849.0685;2969.4982;1845.6692;2977.316;1842.8575;2997.4714;1853.8291;2968.99;1845.5732;2971.8524;1850.7607;3003.2928;1857.6236;2972.5083;1846.1195;2968.1433;1845.9514
3095900.0;2976.4065;1860.8715;2972.8527;1851.1821;2969.5995;1848.1676;2977.3168;1845.0371;2997.4115;1853.8451;2969.2305;1847.6137;2972.2867;1852.8564;3003.2803;1857.6097;2972.378;1848.5306;2968.1334;1848.2137
3095920.0;2976.9623;1862.5853;2973.2617;1853.201;2969.8967;1850.5911;2977.5286;1847.1419;2997.3557;1853.8499;2969.6869;1849.5769;2972.9054;1854.847;3003.2598;1857.5957;2972.573;1850.86;2968.363;1850.4253
3095940.0;2977.6928;1864.2352;2973.8535;1855.1147;2970.3705;1852.9172;2977.9361;1849.1617;2997.2965;1853.8358;2970.3373;1851.4467;2973.6806;1856.718;3003.2338;1857.5839;2973.072;1853.0803;2968.8096;1852.5803
