Time(sentisec);X_A(m);Y_A(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m)
2068320.0;4185.4904;11218.8112;4183.7815;11218.9494;4185.8361;11219.2494;4186.5019;11219.2898;4553.7447;11566.7119;4181.8784;11220.1782;4180.1895;11222.9896;4184.5041;11218.8173;4178.0939;11223.4277
2068340.0;4185.2175;11215.6667;4183.5034;11215.7362;4185.6577;11216.0356;4186.4452;11216.1168;4551.9389;11564.3869;4181.8095;11216.8692;4180.0662;11219.693;4184.0928;11215.6323;4177.8778;11220.1107
2068360.0;4185.027;11212.5263;4183.2333;11212.5339;4185.5246;11212.8331;4186.4623;11212.9564;4550.1187;11562.0757;4181.756;11213.565;4179.9671;11216.4182;4183.7308;11212.4477;4177.7153;11216.8065
2068380.0;4184.927;11209.3773;4182.981;11209.3372;4185.4348;11209.6468;4186.5299;11209.8013;4548.2868;11559.7801;4181.7024;11210.2678;4179.8734;11213.1662;4183.4294;11209.2695;4177.5956;11213.5126
2068400.0;4184.9158;11206.2118;4182.7574;11206.1472;4185.384;11206.4755;4186.6252;11206.648;4546.4422;11557.5035;4181.6457;11206.9768;4179.777;11209.9363;4183.1915;11206.1011;4177.5113;11210.2296
2068420.0;4184.9817;11203.0324;4182.5734;11202.9681;4185.369;11203.3149;4186.7366;11203.4963;4544.5826;11555.2486;4181.5958;11203.6924;4179.6806;11206.7276;4183.0126;11202.9421;4177.4578;11206.9609
2068440.0;4185.1049;11199.8489;4182.4397;11199.802;4185.3895;11200.161;4186.8652;11200.3488;4542.7056;11553.0171;4181.5691;11200.4195;4179.5945;11203.5384;4182.8854;11199.7902;4177.4291;11203.7101
2068460.0;4185.264;11196.6713;4182.3664;11196.6479;4185.4457;11197.0131;4187.0187;11197.2092;4540.8071;11550.8119;4181.5801;11197.1656;4179.5312;11200.365;4182.8036;11196.6436;4177.4179;11200.4797
2068480.0;4185.4412;11193.5032;4182.3604;11193.5044;4185.5356;11193.8736;4187.2044;11194.0824;4538.8788;11548.6393;4181.6347;11193.9348;4179.5012;11197.2025;4182.7655;11193.5032;4177.4187;11197.2715
2068500.0;4185.6255;11190.3435;4182.421;11190.3731;4185.6521;11190.747;4187.4246;11190.9725;4536.9109;11546.5066;4181.7302;11190.7249;4179.5107;11194.0472;4182.7721;11190.3731;4177.4289;11194.0865
2068520.0;4185.8094;11187.1899;4182.5366;11187.2581;4185.7832;11187.6371;4187.6731;11187.8806;4534.8988;11544.4167;4181.8583;11187.531;4179.5616;11190.8986;4182.8236;11187.2593;4177.4473;11190.9242
2068540.0;4185.9852;11184.0419;4182.685;11184.1618;4185.915;11184.5452;4187.934;11184.8039;4532.8499;11542.3638;4182.0078;11184.3514;4179.6527;11187.7588;4182.9128;11184.1661;4177.4708;11187.7841
2068560.0;4186.139;11180.9025;4182.8385;11181.0832;4186.0346;11181.4686;4188.1824;11181.7377;4530.7812;11540.3354;4182.1648;11181.1893;4179.777;11184.632;4183.024;11181.095;4177.4944;11184.6664
2068580.0;4186.2494;11177.7758;4182.9727;11178.019;4186.1297;11178.4024;4188.39;11178.6773;4528.7088;11538.3195;4182.3129;11178.0475;4179.9203;11181.5221;4183.1378;11178.0447;4177.5129;11181.5721
2068600.0;4186.2908;11174.6659;4183.0747;11174.9673;4186.187;11175.3418;4188.5328;11175.6208;4526.6382;11536.313;4182.4347;11174.9246;4180.0628;11178.4302;4183.2371;11175.012;4177.5239;11178.5008
2068620.0;4186.2412;11171.574;4183.1434;11171.9299;4186.193;11172.2836;4188.5976;11172.5697;4524.5651;11534.3216;4182.5161;11171.8184;4180.183;11175.3536;4183.3101;11171.9921;4177.5273;11175.4505
2068640.0;4186.089;11168.4974;4183.1825;11168.9112;4186.1374;11169.2269;4188.5844;11169.5279;4522.4839;11532.3533;4182.5481;11168.7304;4180.2642;11172.2874;4183.3488;11168.9796;4177.5231;11172.4178
2068660.0;4185.8319;11165.4317;4183.1885;11165.9145;4186.0159;11166.1729;4188.5008;11166.4982;4520.395;11530.4105;4182.5264;11165.6657;4180.2968;11169.2267;4183.3456;11165.9719;4177.5096;11169.3977
2068680.0;4185.4712;11162.373;4183.1439;11162.9411;4185.8288;11163.125;4188.3537;11163.4798;4518.3048;11528.4885;4182.448;11162.6284;4180.2774;11166.1681;4183.2919;11162.9705;4177.4839;11166.384
2068700.0;4185.0074;11159.3216;4183.0181;11159.9904;4185.5767;11160.0882;4188.1422;11160.4684;4516.2219;11526.5794;4182.3054;11159.6176;4180.205;11163.1107;4183.1786;11159.9772;4177.4432;11163.3731
2068720.0;4184.4415;11156.2829;4182.7785;11157.0607;4185.2584;11157.0678;4187.8595;11157.4613;4514.1547;11524.6763;4182.0842;11156.6291;4180.0749;11160.0554;4182.9986;11156.9899;4177.3846;11160.3644
2068740.0;4183.7772;11153.2664;4182.4035;11154.1484;4184.8726;11154.0661;4187.4997;11154.4604;4512.112;11522.7733;4181.7652;11153.6592;4179.8755;11157.0055;4182.7474;11154.0025;4177.3016;11157.3596
2068760.0;4183.023;11150.2812;4181.8906;11151.2468;4184.4218;11151.0814;4187.0616;11151.471;4510.1035;11520.8641;4181.3321;11150.7091;4179.5872;11153.9674;4182.4214;11151.0104;4177.1797;11154.3618
2068780.0;4182.1896;11147.3304;4181.2545;11148.3495;4183.9131;11148.1104;4186.5504;11148.4978;4508.1393;11518.942;4180.7785;11147.7862;4179.1883;11150.9482;4182.0132;11148.0177;4176.9955;11151.3788
2068800.0;4181.286;11144.4085;4180.519;11145.4555;4183.3568;11145.1519;4185.9733;11145.5443;4506.2266;11517.0018;4180.1103;11144.8998;4178.664;11147.9535;4181.5121;11145.0384;4176.72;11148.4236
2068820.0;4180.3189;11141.5074;4179.7098;11142.5743;4182.762;11142.2091;4185.3359;11142.6133;4504.3704;11515.0379;4179.3404;11142.0567;4178.0138;11144.987;4180.9092;11142.093;4176.3286;11145.5101
2068840.0;4179.2944;11138.6268;4178.8509;11139.7243;4182.1325;11139.2898;4184.639;11139.7084;4502.5758;11513.0422;4178.4828;11139.2592;4177.2531;11142.0513;4180.2041;11139.2014;4175.8116;11142.6466
2068860.0;4178.2227;11135.7811;4177.9626;11136.9247;4181.4635;11136.4034;4183.8792;11136.8348;4500.8506;11511.0057;4177.5493;11136.5086;4176.4105;11139.1479;4179.4061;11136.3772;4175.1799;11139.835
2068880.0;4177.1219;11132.9935;4177.0604;11134.1864;4180.7429;11133.5584;4183.0521;11134.001;4499.2021;11508.9241;4176.5494;11133.8083;4175.5224;11136.2747;4178.5319;11133.6235;4174.4622;11137.0734
2068900.0;4176.0179;11130.2823;4176.1537;11131.5091;4179.9565;11130.7608;4182.1562;11131.2184;4497.6312;11506.8021;4175.4918;11131.1629;4174.6275;11133.4247;4177.6017;11130.9325;4173.694;11134.3599
2068920.0;4174.941;11127.649;4175.2476;11128.8855;4179.0952;11128.0147;4181.1938;11128.4979;4496.1306;11504.6513;4174.3885;11128.5739;4173.7597;11130.591;4176.6361;11128.2889;4172.9078;11131.6926
2068940.0;4173.9195;11125.0799;4174.3476;11126.3079;4178.1586;11125.3235;4180.1708;11125.8442;4494.6903;11502.4825;4173.2612;11126.0394;4172.9426;11127.7704;4175.6547;11125.6766;4172.1299;11129.0676
2068960.0;4172.975;11122.5559;4173.4651;11123.7702;4177.1569;11122.688;4179.0975;11123.251;4493.3058;11500.2998;4172.146;11123.5558;4172.1874;11124.9652;4174.6763;11123.0849;4171.3812;11126.4783
2068980.0;4172.1228;11120.0628;4172.6175;11121.2662;4176.1099;11120.1046;4177.9904;11120.7039;4491.9792;11498.1019;4171.0915;11121.1211;4171.4973;11122.1792;4173.7198;11120.511;4170.6794;11123.916
2069000.0;4171.3763;11117.5937;4171.8257;11118.787;4175.0471;11117.5657;4176.8743;11118.187;4490.7143;11495.8857;4170.1508;11118.7354;4170.8749;11119.4175;4172.8044;11117.9562;4170.0415;11121.3748
2069020.0;4170.7515;11115.1454;4171.1098;11116.3246;4174.007;11115.0633;4175.7819;11115.6911;4489.5082;11493.6486;4169.3738;11116.4002;4170.3277;11116.6863;4171.9503;11115.421;4169.4848;11118.8571
2069040.0;4170.2666;11112.7144;4170.4885;11113.8748;4173.0342;11112.5919;4174.7566;11113.2183;4488.3488;11491.3903;4168.8026;11114.1183;4169.8716;11113.9945;4171.1814;11112.9021;4169.0285;11116.3747
2069060.0;4169.9381;11110.2958;4169.9817;11111.4374;4172.1754;11110.1481;4173.8558;11110.7816;4487.2154;11489.1139;4168.4684;11111.8938;4169.5315;11111.3539;4170.5304;11110.394;4168.6921;11113.9413
2069080.0;4169.7752;11107.8851;4169.6131;11109.0134;4171.4734;11107.7292;4173.151;11108.4015;4486.0831;11486.8274;4168.3887;11109.7309;4169.3406;11108.7781;4170.0375;11107.8929;4168.4892;11111.5615
2069100.0;4169.7783;11105.482;4169.4103;11106.6055;4170.963;11105.3334;4172.7143;11106.0974;4484.9284;11484.5423;4168.5645;11107.6308;4169.3327;11106.2789;4169.7399;11105.401;4168.424;11109.2265
2069120.0;4169.9415;11103.0917;4169.4009;11104.2214;4170.6676;11102.9606;4172.5941;11103.8793;4483.7346;11482.2694;4168.979;11105.5894;4169.531;11103.8621;4169.659;11102.9292;4168.4901;11106.9183
2069140.0;4170.2601;11100.7247;4169.6069;11101.875;4170.5999;11100.6128;4172.7977;11101.7396;4482.4962;11480.0151;4169.6036;11103.5969;4169.9385;11101.5252;4169.7959;11100.4988;4168.6764;11104.6209
2069160.0;4170.7342;11098.3924;4170.0395;11099.5809;4170.7652;11098.2943;4173.2954;11099.6549;4481.2174;11477.7819;4170.4075;11101.6379;4170.5402;11099.2602;4170.1368;11098.1363;4168.9742;11102.328
2069180.0;4171.3708;11096.1046;4170.6979;11097.348;4171.1644;11096.0144;4174.0404;11097.5968;4479.9068;11475.5704;4171.3684;11099.6929;4171.3127;11097.0602;4170.6636;11095.8649;4169.3805;11100.0441
2069200.0;4172.1815;11093.8699;4171.5719;11095.1772;4171.7959;11093.7872;4174.988;11095.5473;4478.5717;11473.3817;4172.4767;11097.7432;4172.234;11094.9218;4171.3615;11093.694;4169.897;11097.7783
2069220.0;4173.1801;11091.7004;4172.6455;11093.0663;4172.6543;11091.6286;4176.1027;11093.508;4477.2153;11471.2164;4173.7313;11095.7799;4173.2876;11092.8428;4172.2218;11091.6175;4170.5267;11095.5382
2069240.0;4174.379;11089.6139;4173.8984;11091.0164;4173.7261;11089.5501;4177.3579;11091.4967;4475.8373;11469.0749;4175.1286;11093.8104;4174.4614;11090.8184;4173.2391;11089.6194;4171.2691;11093.325
2069260.0;4175.7864;11087.6307;4175.3075;11089.0303;4174.9893;11087.5554;4178.7323;11089.5352;4474.4355;11466.9582;4176.6564;11091.8557;4175.7454;11088.8406;4174.4085;11087.6843;4172.1199;11091.1346
2069280.0;4177.4001;11085.7664;4176.8474;11087.1065;4176.416;11085.6384;4180.2125;11087.6376;4473.0079;11464.8685;4178.2928;11089.9389;4177.1315;11086.9036;4175.7206;11085.802;4173.0725;11088.9626
2069300.0;4179.204;11084.0271;4178.496;11085.2357;4177.9783;11083.7852;4181.79;11085.8038;4471.5571;11462.8079;4180.015;11088.0721;4178.6123;11085.0077;4177.1591;11083.964;4174.1225;11086.8103
2069320.0;4181.1689;11082.4079;4180.2366;11083.4053;4179.6501;11081.9765;4183.4588;11084.0196;4470.0932;11460.7742;4181.8068;11086.2515;4180.1812;11083.1583;4178.7008;11082.1594;4175.2681;11084.6866
2069340.0;4183.2578;11080.8922;4182.0577;11081.6068;4181.4066;11080.1916;4185.2093;11082.2638;4468.6332;11458.7588;4183.6609;11084.4631;4181.8324;11081.3595;4180.3194;11080.3724;4176.5084;11082.6022
2069360.0;4185.4328;11079.4519;4183.9489;11079.8384;4183.2215;11078.4118;4187.0276;11080.5156;4467.1961;11456.7492;4185.5759;11082.6916;4183.5616;11079.608;4181.9884;11078.5842;4177.842;11080.5619
2069380.0;4187.6571;11078.049;4185.8989;11078.0995;4185.0692;11076.6201;4188.8975;11078.7602;4465.7978;11454.7329;4187.5524;11080.9272;4185.3633;11077.892;4183.6831;11076.7754;4179.2678;11078.5625
2069400.0;4189.8958;11076.6391;4187.8952;11076.3825;4186.9265;11074.8003;4190.8046;11076.989;4464.4474;11452.7011;4189.5904;11079.1666;4187.2291;11076.1945;4185.3803;11074.929;4180.7847;11076.596
2069420.0;4192.1168;11075.1769;4189.9261;11074.6722;4188.7746;11072.9376;4192.7374;11075.197;4463.1461;11450.6485;4191.689;11077.413;4189.1442;11074.497;4187.0602;11073.0348;4182.3889;11074.6531
2069440.0;4194.2935;11073.6232;4191.9817;11072.9501;4190.599;11071.0209;4194.6895;11073.3828;4461.8903;11448.5724;4193.8445;11075.6756;4191.089;11072.7808;4188.7083;11071.0918;4184.0696;11072.7232
2069460.0;4196.4081;11071.9524;4194.0545;11071.2005;4192.3914;11069.0462;4196.6577;11071.5487;4460.6736;11446.4708;4196.0491;11073.9652;4193.0418;11071.0283;4190.3184;11069.1068;4185.8081;11070.7917
2069480.0;4198.45;11070.1565;4196.1382;11069.4136;4194.1499;11067.0176;4198.6407;11069.6992;4459.4898;11444.3411;4198.2894;11072.2854;4194.9837;11069.226;4191.8918;11067.0885;4187.5812;11068.8421
2069500.0;4200.4125;11068.2426;4198.2239;11067.5841;4195.8774;11064.9455;4200.6377;11067.8369;4458.3351;11442.1786;4200.5439;11070.6204;4196.8994;11067.367;4193.436;11065.043;4189.3656;11066.8602
2069520.0;4202.2886;11066.2251;4200.2975;11065.7099;4197.5768;11062.8429;4202.6458;11065.9595;4457.2094;11439.9776;4202.7835;11068.9342;4198.7764;11065.4504;4194.9602;11062.9739;4191.1407;11064.8374
2069540.0;4204.0695;11064.1166;4202.3419;11063.7903;4199.2463;11060.7206;4204.6585;11064.0601;4456.1177;11437.7352;4204.9712;11067.181;4200.6028;11063.4762;4196.4719;11060.8845;4192.8903;11062.7693
2069560.0;4205.7469;11061.9243;4204.3406;11061.8252;4200.8786;11058.5843;4206.6614;11062.1294;4455.0678;11435.4535;4207.0659;11065.3207;4202.3667;11061.4426;4197.9742;11058.7815;4194.6037;11060.6525
2069580.0;4207.3169;11059.6523;4206.2814;11059.8145;4202.4638;11056.4331;4208.6311;11060.159;4454.0649;11433.1398;4209.0287;11063.3278;4204.0562;11059.3456;4199.4648;11056.6723;4196.2769;11058.4866
2069600.0;4208.7835;11057.307;4208.1554;11057.7572;4203.9931;11054.2634;4210.5368;11058.1423;4453.1061;11430.8031;4210.8292;11061.1918;4205.6612;11057.1829;4200.9379;11054.5611;4197.9118;11056.2772
2069620.0;4210.1584;11054.9;4209.9532;11055.6519;4205.4597;11052.0715;4212.3472;11056.0747;4452.1813;11428.4537;4212.4516;11058.9148;4207.1732;11054.9573;4202.386;11052.4449;4199.5134;11054.0364
2069640.0;4211.4563;11052.447;4211.6617;11053.4986;4206.857;11049.8554;4214.0378;11053.9533;4451.2769;11426.1014;4213.8961;11056.5078;4208.5854;11052.6761;4203.8015;11050.316;4201.0848;11051.7769
2069660.0;4212.6847;11049.9632;4213.2654;11051.2988;4208.1766;11047.6138;4215.5951;11051.7787;4450.3809;11423.7529;4215.1769;11053.9879;4209.8924;11050.3496;4205.176;11048.1682;4202.6229;11049.5045
2069680.0;4213.8383;11047.4582;4214.749;11049.0539;4209.41;11045.3445;4217.0151;11049.5558;4449.4878;11421.4087;4216.3167;11051.3751;4211.0912;11047.9886;4206.4991;11045.9996;4204.1164;11047.2162
2069700.0;4214.9;11044.9351;4216.1008;11046.764;4210.5507;11043.0445;4218.298;11047.2904;4448.5995;11419.0628;4217.3378;11048.6913;4212.1809;11045.6032;4207.7581;11043.8085;4205.5485;11044.9033
2069720.0;4215.8485;11042.3937;4217.3141;11044.4295;4211.5944;11040.713;4219.4404;11044.9822;4447.7234;11416.7074;4218.2553;11045.959;4213.1612;11043.2014;4208.9385;11041.5901;4206.9033;11042.5574
2069740.0;4216.6658;11039.8339;4218.3868;11042.0537;4212.5371;11038.3526;4220.434;11042.6236;4446.8667;11414.3371;4219.071;11043.1964;4214.0324;11040.7873;4210.025;11039.3387;4208.1701;11040.1736
2069760.0;4217.3418;11037.2587;4219.3187;11039.6421;4213.3749;11035.9682;4221.2696;11040.2053;4446.0327;11411.9521;4219.7742;11040.4147;4214.7953;11038.3601;4211.003;11037.0517;4209.3434;11037.7515
2069780.0;4217.8746;11034.673;4220.1106;11037.2004;4214.1053;11033.5639;4221.945;11037.7254;4445.2211;11409.5569;4220.3457;11037.6168;4215.4523;11035.9163;4211.8591;11034.7299;4210.4179;11035.2938
2069800.0;4218.268;11032.081;4220.7629;11034.7325;4214.73;11031.1397;4222.4659;11035.1905;4444.4305;11407.159;4220.7674;11034.8023;4216.006;11033.4532;4212.5834;11032.374;4211.384;11032.8039
2069820.0;4218.5284;11029.4847;4221.2781;11032.2412;4215.2506;11028.6913;4222.8416;11032.6099;4443.6582;11404.7657;4221.0296;11031.9721;4216.4573;11030.972;4213.1701;11029.983;4212.2255;11030.2829
2069840.0;4218.6629;11026.883;4221.6585;11029.7274;4215.6663;11026.2147;4223.0741;11029.9895;4442.897;11402.3814;4221.1349;11029.1322;4216.8033;11028.4754;4213.6173;11027.5565;4212.9219;11027.7275
2069860.0;4218.6778;11024.2733;4221.9061;11027.1909;4215.9722;11023.7109;4223.1566;11027.3334;4442.1333;11400.005;4221.094;11026.292;4217.0383;11025.9654;4213.9256;11025.0968;4213.4519;11025.1323
2069880.0;4218.5781;11021.6542;4222.021;11024.6314;4216.164;11021.1867;4223.0786;11024.6499;4441.3514;11397.6299;4220.9201;11023.461;4217.1562;11023.4407;4214.0969;11022.609;4213.7993;11022.4956
2069900.0;4218.3659;11019.0284;4222.004;11022.0496;4216.2399;11018.6492;4222.8352;11021.9552;4440.54;11395.2491;4220.6252;11020.6448;4217.1532;11020.8987;4214.1343;11020.0988;4213.9598;11019.8247
2069920.0;4218.0402;11016.4018;4221.8599;11019.4472;4216.2006;11016.101;4222.4302;11019.2683;4439.6963;11392.8591;4220.2196;11017.843;4217.0281;11018.3386;4214.0417;11017.5718;4213.9449;11017.1362
2069940.0;4217.5986;11013.7795;4221.5976;11016.8271;4216.0457;11013.5423;4221.8758;11016.603;4438.8235;11390.4608;4219.7117;11015.0522;4216.7826;11015.7625;4213.8209;11015.0339;4213.7784;11014.4489
2069960.0;4217.0408;11011.1613;4221.2269;11014.1932;4215.7716;11010.9759;4221.1901;11013.9632;4437.9256;11388.0577;4219.1098;11012.2687;4216.4201;11013.1738;4213.4712;11012.4906;4213.4889;11011.7753
2069980.0;4216.371;11008.5421;4220.7537;11011.5493;4215.3709;11008.4083;4220.3946;11011.3438;4437.0044;11385.6539;4218.4216;11009.4908;4215.9446;11010.574;4212.9914;11009.9443;4213.0997;11009.1172
2070000.0;4215.6001;11005.9174;4220.1787;11008.8974;4214.8361;11005.8453;4219.5113;11008.7358;4436.0581;11383.2549;4217.6557;11006.7194;4215.3598;11007.9619;4212.3838;11007.3929;4212.6237;11006.4692
2070020.0;4214.7429;11003.2874;4219.5012;11006.2376;4214.1631;11003.287;4218.5595;11006.1291;4435.0826;11380.8664;4216.8206;11003.9574;4214.6701;11005.3346;4211.656;11004.8333;4212.0621;11003.8259
2070040.0;4213.8146;11000.6581;4218.7243;11003.572;4213.3564;11000.7278;4217.5549;11003.5148;4434.0743;11378.4928;4215.9258;11001.207;4213.8815;11002.6915;4210.8202;11002.2667;4211.41;11001.1851
2070060.0;4212.8269;10998.0361;4217.8567;11000.907;4212.4293;10998.1609;4216.5092;11000.8859;4433.035;11376.1345;4214.9802;10998.4669;4213.0034;11000.0374;4209.8905;10999.6991;4210.662;10998.5467
2070080.0;4211.7868;10995.4235;4216.9108;10998.2483;4211.4012;10995.5829;4215.4288;10998.2389;4431.9745;11373.7859;4213.9905;10995.733;4212.0474;10997.3802;4208.882;10997.136;4209.8182;10995.9102
2070100.0;4210.6977;10992.8168;4215.9005;10995.596;4210.2907;10992.9938;4214.3159;10995.5735;4430.9078;11371.4373;4212.9589;10993.002;4211.0251;10994.7271;4207.8089;10994.5777;4208.8841;10993.2759
2070120.0;4209.5622;10990.2079;4214.8384;10992.9433;4209.113;10990.3944;4213.1709;10992.8906;4429.8509;11369.0778;4211.8843;10990.2756;4209.9477;10992.0802;4206.684;10992.0186;4207.8686;10990.646
2070140.0;4208.3832;10987.5872;4213.7352;10990.2823;4207.8808;10987.7837;4211.9946;10990.1889;4428.8203;11366.6991;4210.7667;10987.5575;4208.8263;10989.4371;4205.517;10989.4517;4206.7813;10988.0226
2070160.0;4207.1659;10984.9453;4212.5995;10987.6091;4206.6081;10985.161;4210.7873;10987.4638;4427.8351;11364.295;4209.6101;10984.8498;4207.6712;10986.7948;4204.3147;10986.8736;4205.6306;10985.4042
2070180.0;4205.9182;10982.2767;4211.4379;10984.9243;4205.3086;10982.5281;4209.5487;10984.7114;4426.9158;11361.8604;4208.421;10982.1502;4206.4906;10984.1518;4203.0815;10984.2846;4204.4248;10982.7849
2070200.0;4204.6497;10979.5833;4210.2542;10982.2296;4203.9929;10979.8887;4208.2781;10981.9335;4426.078;11359.392;4207.2035;10979.4524;4205.2879;10981.5066;4201.8216;10981.6852;4203.172;10980.1591
2070220.0;4203.367;10976.8751;4209.0481;10979.5253;4202.6662;10977.2442;4206.9756;10979.1397;4425.3239;11356.8912;4205.9575;10976.7496;4204.0607;10978.8552;4200.5405;10979.0745;4201.8803;10977.5258
2070240.0;4202.0711;10974.1671;4207.813;10976.811;4201.3314;10974.592;4205.6406;10976.342;4424.6403;11354.3652;4204.6799;10974.0372;4202.8039;10976.1937;4199.2461;10976.4518;4200.5577;10974.888
2070260.0;4200.7577;10971.4725;4206.5372;10974.0881;4199.9929;10971.9272;4204.2708;10973.5486;4424.0029;11351.822;4203.3669;10971.3165;4201.5133;10973.5216;4197.9473;10973.8189;4199.2131;10972.2486
2070280.0;4199.4222;10968.7966;4205.2081;10971.3595;4198.6585;10969.2465;4202.8634;10970.7619;4423.3863;11349.2656;4202.0165;10968.5938;4200.1901;10970.8422;4196.651;10971.1794;4197.857;10969.6074
2070300.0;4198.064;10966.1349;4203.8173;10968.6268;4197.3368;10966.5493;4201.4182;10967.9804;4422.7718;11346.6953;4200.6301;10965.8771;4198.8413;10968.1596;4195.3603;10968.5352;4196.5006;10966.9627
2070320.0;4196.6888;10963.4762;4202.3652;10965.889;4196.0337;10963.8374;4199.9394;10965.2034;4422.1492;11344.1093;4199.2127;10963.1707;4197.4776;10965.4758;4194.0767;10965.884;4195.1547;10964.3115
2070340.0;4195.3088;10960.8092;4200.861;10963.1461;4194.7507;10961.1141;4198.4355;10962.4328;4421.5138;11341.507;4197.7719;10960.4741;4196.1103;10962.7905;4192.802;10963.2225;4193.8272;10961.6494
2070360.0;4193.9393;10958.1271;4199.3221;10960.401;4193.4863;10958.3835;4196.9195;10959.6718;4420.8642;11338.89;4196.3163;10957.7838;4194.7505;10960.1016;4191.5397;10960.5505;4192.5218;10958.9712
2070380.0;4192.5932;10955.4267;4197.77;10957.6578;4192.2387;10955.6478;4195.4081;10956.922;4420.2007;11336.262;4194.8574;10955.0947;4193.4088;10957.406;4190.2912;10957.871;4191.2381;10956.2762
2070400.0;4191.2762;10952.7063;4196.2267;10954.9163;4191.0068;10952.9056;4193.9199;10954.1807;4419.5248;11333.6281;4193.4105;10952.4005;4192.0946;10954.7009;4189.0547;10955.1884;4189.9736;10953.5711
2070420.0;4189.9868;10949.9663;4194.7103;10952.171;4189.7893;10950.1544;4192.4725;10951.4422;4418.837;11330.992;4191.9931;10949.6941;4190.8135;10951.9861;4187.8272;10952.5048;4188.726;10950.8654
2070440.0;4188.7199;10947.21;4193.2327;10949.4147;4188.5831;10947.3939;4191.0787;10948.7013;4418.1335;11328.3558;4190.6203;10946.9699;4189.565;10949.2652;4186.6078;10949.8204;4187.4941;10948.1645
2070460.0;4187.4701;10944.4441;4191.7996;10946.6428;4187.3833;10944.6275;4189.7437;10945.9549;4417.4033;11325.723;4189.2987;10944.2262;4188.3428;10946.5452;4185.3981;10947.1345;4186.2766;10945.467
2070480.0;4186.2329;10941.6775;4190.4138;10943.854;4186.1832;10941.8611;4188.4628;10943.1986;4416.6277;11323.1024;4188.0248;10941.4662;4187.1375;10943.8323;4184.1994;10944.4467;4185.0704;10942.7672
2070500.0;4185.0024;10938.9175;4189.0773;10941.05;4184.9753;10939.1011;4187.2233;10940.4269;4415.7838;11320.5069;4186.7877;10938.6956;4185.9406;10941.1287;4183.0111;10941.7573;4183.8707;10940.0597
2070520.0;4183.7718;10936.167;4187.7903;10938.2365;4183.7516;10936.3521;4186.0082;10937.6372;4414.8506;11317.9497;4185.5739;10935.9194;4184.7459;10938.4324;4181.8293;10939.0671;4182.6713;10937.3427
2070540.0;4182.5353;10933.4229;4186.548;10935.4223;4182.5053;10933.6149;4184.8019;10934.8324;4413.8173;11315.4388;4184.3712;10933.1407;4183.5487;10935.7398;4180.6463;10936.3759;4181.4657;10934.6199
2070560.0;4181.2905;10930.6776;4185.3386;10932.6153;4181.2319;10930.8875;4183.5915;10932.0199;4412.6877;11312.9748;4183.1701;10930.3612;4182.344;10933.0487;4179.4529;10933.6815;4180.2478;10931.8981
2070580.0;4180.0379;10927.9245;4184.1443;10929.8186;4179.9302;10928.1686;4182.3678;10929.2075;4411.4793;11310.5477;4181.9634;10927.5814;4181.1276;10930.3578;4178.2418;10930.9796;4179.0131;10929.1826
2070600.0;4178.7776;10925.1619;4182.9464;10927.0305;4178.6009;10925.4594;4181.124;10926.4031;4410.2164;11308.1391;4180.7457;10924.8013;4179.8977;10927.6663;4177.0116;10928.2675;4177.7585;10926.4724
2070620.0;4177.5067;10922.3935;4181.73;10924.2475;4177.2462;10922.7605;4179.857;10923.614;4408.9221;11305.7293;4179.5136;10922.0208;4178.656;10924.971;4175.7644;10925.5467;4176.4808;10923.7613
2070640.0;4176.2198;10919.6259;4180.4843;10921.4671;4175.8686;10920.0697;4178.5666;10920.8423;4407.6133;11303.3062;4178.2653;10919.2409;4177.4065;10922.2677;4174.5009;10922.8241;4175.1761;10921.0443
2070660.0;4174.911;10916.8665;4179.2008;10918.6875;4174.4705;10917.383;4177.2528;10918.083;4406.3007;11300.87;4176.9983;10916.4643;4176.1527;10919.5527;4173.2172;10920.1071;4173.8417;10918.324
2070680.0;4173.5755;10914.1223;4177.8714;10915.9084;4173.0554;10914.6978;4175.9143;10915.3278;4404.9911;11298.4299;4175.7074;10913.6948;4174.8961;10916.8269;4171.9063;10917.3996;4172.4769;10915.6102
2070700.0;4172.2105;10911.3964;4176.4896;10913.1304;4171.6275;10912.0133;4174.548;10912.5726;4403.6904;11295.9956;4174.3853;10910.937;4173.6358;10914.0947;4170.5625;10914.6996;4171.0816;10912.9138
2070720.0;4170.8147;10908.6871;4175.0547;10910.3556;4170.1915;10909.3291;4173.1514;10909.8211;4402.4052;11293.571;4173.0249;10908.1951;4172.3694;10911.359;4169.1855;10912.0011;4169.6562;10910.239
2070740.0;4169.3881;10905.9878;4173.5739;10907.5868;4168.7518;10906.6437;4171.7241;10907.0818;4401.1409;11291.1541;4171.6224;10905.4706;4171.0955;10908.6184;4167.7808;10909.2967;4168.2025;10907.5801
2070760.0;4167.9318;10903.2896;4172.0604;10904.8281;4167.3121;10903.9544;4170.2663;10904.362;4399.9001;11288.7413;4170.1786;10902.7621;4169.815;10905.8686;4166.3569;10906.5815;4166.7262;10904.925
