Time(sentisec);X_A(m);Y_A(m);X_M(m);Y_M(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m)
4023260.0;2993.5344;1850.6392;2993.1364;1849.1308;2991.6705;1848.9645;3007.7974;1846.3229;2996.9519;1851.935;2993.6585;1851.9214;3000.9271;1847.2743;2994.3506;1850.8277;2999.6318;1847.7635;2998.7049;1850.4105
4023280.0;2993.5069;1850.6965;2993.1384;1849.0669;2991.7598;1849.0352;3007.8628;1846.357;2996.9175;1851.7467;2993.4473;1851.8016;3000.9765;1847.2449;2994.3633;1850.7254;2999.6441;1847.7635;2998.6898;1850.3515
4023300.0;2993.4833;1850.745;2993.1339;1849.0181;2991.8461;1849.102;3007.9187;1846.3985;2996.8467;1851.6186;2993.2512;1851.7003;3001.0195;1847.2247;2994.3425;1850.5891;2999.6521;1847.7635;2998.6895;1850.2881
4023320.0;2993.4609;1850.7896;2993.1266;1848.9789;2991.926;1849.1673;3007.9645;1846.4424;2996.7491;1851.55;2993.074;1851.6137;3001.057;1847.2139;2994.2861;1850.3896;2999.6601;1847.7635;2998.7032;1850.2234
4023340.0;2993.4431;1850.8333;2993.1151;1848.9454;2992.0009;1849.2351;3007.9999;1846.4867;2996.6357;1851.5243;2992.9169;1851.5387;3001.0898;1847.2092;2994.2125;1850.1219;2999.6725;1847.7635;2998.7238;1850.16
4023360.0;2993.4373;1850.8764;2993.0946;1848.9146;2992.0781;1849.3104;3008.023;1846.5335;2996.5144;1851.522;2992.7799;1851.4732;3001.1171;1847.2067;2994.1595;1849.808;2999.6913;1847.7635;2998.7414;1850.1007
4023380.0;2993.449;1850.9199;2993.0604;1848.8853;2992.1657;1849.398;3008.0314;1846.5856;2996.3901;1851.5299;2992.6613;1851.4166;3001.1368;1847.203;2994.1686;1849.4806;2999.7149;1847.7635;2998.7482;1850.0486
4023400.0;2993.4785;1850.9655;2993.0107;1848.8589;2992.2667;1849.4985;3008.0246;1846.6446;2996.2649;1851.541;2992.5579;1851.3721;3001.1487;1847.1945;2994.2628;1849.1675;2999.7386;1847.7635;2998.7411;1850.006
4023420.0;2993.5243;1851.0145;2992.9468;1848.8441;2992.3769;1849.607;3008.0059;1846.7115;2996.1394;1851.5529;2992.4657;1851.3466;3001.1545;1847.1773;2994.4336;1848.8959;2999.7579;1847.7635;2998.7224;1849.9709
4023440.0;2993.5854;1851.0692;2992.8726;1848.8572;2992.4884;1849.7135;3007.9817;1846.7856;2996.014;1851.5648;2992.3809;1851.3451;3001.1567;1847.1497;2994.6459;1848.6922;2999.7718;1847.7632;2998.6984;1849.9382
4023460.0;2993.6615;1851.1364;2992.7929;1848.9128;2992.5926;1849.8086;3007.9582;1846.8637;2995.8897;1851.575;2992.3022;1851.3658;3001.1574;1847.1153;2994.858;1848.5644;2999.7834;1847.7621;2998.6766;1849.9039
4023480.0;2993.7502;1851.2276;2992.7112;1849.0074;2992.6835;1849.8877;3007.9374;1846.9403;2995.7685;1851.5806;2992.2299;1851.3992;3001.1576;1847.0821;2995.0422;1848.4916;2999.7973;1847.7585;2998.6614;1849.8689
4023500.0;2993.8485;1851.3502;2992.6304;1849.116;2992.7582;1849.9522;3007.9144;1847.011;2995.6563;1851.5735;2992.1647;1851.4348;3001.1573;1847.0596;2995.1874;1848.4408;2999.8166;1847.7491;2998.6531;1849.8391
4023520.0;2993.9551;1851.4995;2992.5529;1849.2068;2992.8178;1850.0067;3007.8793;1847.0738;2995.5622;1851.5412;2992.1076;1851.468;3001.1562;1847.0547;2995.2943;1848.3949;2999.8406;1847.7301;2998.6491;1849.8189
4023540.0;2994.0674;1851.658;2992.4806;1849.2593;2992.8667;1850.0549;3007.8246;1847.1271;2995.4945;1851.4744;2992.0592;1851.5018;3001.1528;1847.0701;2995.3681;1848.3576;2999.865;1847.6998;2998.6456;1849.8079
4023560.0;2994.178;1851.8046;2992.4145;1849.2706;2992.9114;1850.0964;3007.7516;1847.1701;2995.4507;1851.3808;2992.0183;1851.5412;3001.1447;1847.104;2995.4177;1848.3422;2999.8859;1847.6615;2998.6388;1849.8024
4023580.0;2994.2764;1851.9282;2992.3551;1849.2481;2992.9572;1850.131;3007.6713;1847.2052;2995.4134;1851.291;2991.9806;1851.5882;3001.1298;1847.1512;2995.4562;1848.3615;2999.9023;1847.6232;2998.6249;1849.7976
4023600.0;2994.357;1852.0357;2992.302;1849.2057;2993.0065;1850.1622;3007.5967;1847.2383;2995.3583;1851.2431;2991.9398;1851.6408;3001.1088;1847.2054;2995.4994;1848.4284;2999.9154;1847.5929;2998.6005;1849.7887
4023620.0;2994.4224;1852.1476;2992.2541;1849.1635;2993.0582;1850.197;3007.5363;1847.2743;2995.2703;1851.2581;2991.8914;1851.6953;3001.0872;1847.2623;2995.5592;1848.5558;2999.9257;1847.574;2998.5653;1849.7713
4023640.0;2994.4784;1852.2837;2992.2097;1849.1407;2993.1101;1850.2412;3007.493;1847.3142;2995.1503;1851.3302;2991.8345;1851.7481;3001.0739;1847.3196;2995.6378;1848.7503;2999.9327;1847.5646;2998.5231;1849.7426
4023660.0;2994.5273;1852.4504;2992.1673;1849.1477;2993.1602;1850.2954;3007.4677;1847.356;2995.0095;1851.4386;2991.7704;1851.7973;3001.0763;1847.3764;2995.7256;1849.0078;2999.9381;1847.5612;2998.4807;1849.7039
4023680.0;2994.5659;1852.6382;2992.1263;1849.1809;2993.2084;1850.3556;3007.4621;1847.3987;2994.8586;1851.5641;2991.7018;1851.8437;3001.0968;1847.4309;2995.8083;1849.3129;2999.9463;1847.5612;2998.4448;1849.6587
4023700.0;2994.5888;1852.8259;2992.0876;1849.2298;2993.2559;1850.4179;3007.4785;1847.4421;2994.7043;1851.6956;2991.6326;1851.8887;3001.1323;1847.4791;2995.8758;1849.6416;2999.9619;1847.5642;2998.4181;1849.6089
4023720.0;2994.5944;1852.9914;2992.0528;1849.2828;2993.305;1850.4801;3007.517;1847.4836;2994.5487;1851.829;2991.5678;1851.9311;3001.1777;1847.5163;2995.9277;1849.9659;2999.9844;1847.5717;2998.3984;1849.5529
4023740.0;2994.5883;1853.1169;2992.0228;1849.331;2993.3586;1850.5411;3007.5726;1847.5182;2994.3931;1851.9624;2991.5106;1851.9672;3001.2282;1847.5402;2995.9721;1850.2622;3000.011;1847.5856;2998.3802;1849.4884
4023760.0;2994.5835;1853.1897;2991.995;1849.3671;2993.4181;1850.5995;3007.6357;1847.5428;2994.2376;1852.0958;2991.4606;1851.996;3001.2798;1847.5526;2996.0197;1850.5194;3000.0417;1847.6045;2998.3585;1849.4173
4023780.0;2994.5942;1853.1991;2991.963;1849.3857;2993.4839;1850.6534;3007.6954;1847.5603;2994.082;1852.2292;2991.4159;1852.0228;3001.3291;1847.558;2996.0771;1850.74;3000.0799;1847.6236;2998.3319;1849.3447
4023800.0;2994.628;1853.1388;2991.9212;1849.3845;2993.5554;1850.7023;3007.7438;1847.5785;2993.9264;1852.3627;2991.3753;1852.0579;3001.3747;1847.5614;2996.1442;1850.9378;3000.1278;1847.6392;2998.3025;1849.2735
4023820.0;2994.6815;1853.0158;2991.8693;1849.3617;2993.6304;1850.7482;3007.7797;1847.6049;2993.7709;1852.4961;2991.34;1852.1093;3001.4173;1847.5674;2996.2158;1851.1309;3000.1801;1847.6535;2998.2722;1849.2003
4023840.0;2994.7454;1852.853;2991.8126;1849.3172;2993.7056;1850.795;3007.8078;1847.6412;2993.6153;1852.6295;2991.3149;1852.179;3001.4599;1847.5806;2996.2862;1851.3368;3000.228;1847.6725;2998.2418;1849.1175
4023860.0;2994.8106;1852.6816;2991.7567;1849.2537;2993.7779;1850.8454;3007.8365;1847.6819;2993.4598;1852.7629;2991.3057;1852.2639;3001.5053;1847.6053;2996.3517;1851.5672;3000.2668;1847.6979;2998.2124;1849.0208
4023880.0;2994.8692;1852.5286;2991.7029;1849.1779;2993.846;1850.8988;3007.8746;1847.7178;2993.3042;1852.8963;2991.3152;1852.36;3001.5561;1847.6412;2996.4111;1851.8274;3000.2993;1847.7242;2998.1858;1848.9142
4023900.0;2994.9116;1852.4093;2991.65;1849.0997;2993.9103;1850.9523;3007.9276;1847.7425;2993.1486;1853.0298;2991.3411;1852.4648;3001.6151;1847.6819;2996.4639;1852.1177;3000.3316;1847.7445;2998.1643;1848.8068
4023920.0;2994.9281;1852.3274;2991.5979;1849.0302;2993.9709;1851.0012;3007.9968;1847.7557;2992.9931;1853.1632;2991.3784;1852.5769;3001.6829;1847.7178;2996.5108;1852.4343;3000.367;1847.7566;2998.1467;1848.7078
4023940.0;2994.9155;1852.2755;2991.5482;1848.9802;2994.0269;1851.042;3008.079;1847.7612;2992.8375;1853.2966;2991.4227;1852.6942;3001.7567;1847.7425;2996.5517;1852.769;3000.4049;1847.763;2998.1291;1848.6222
4023960.0;2994.8822;1852.2367;2991.5024;1848.9578;2994.0765;1851.0753;3008.1685;1847.763;2992.6819;1853.43;2991.4711;1852.8125;3001.8311;1847.7557;2996.586;1853.1068;3000.4422;1847.7688;2998.1075;1848.551
4023980.0;2994.8451;1852.1876;2991.4617;1848.9628;2994.1195;1851.1066;3008.2594;1847.7639;2992.5187;1853.5709;2991.5198;1852.9261;3001.9019;1847.7612;2996.6118;1853.4289;3000.4753;1847.7782;2998.0809;1848.4898
4024000.0;2994.8201;1852.1106;2991.4272;1848.9875;2994.1573;1851.1419;3008.3481;1847.7655;2992.3407;1853.721;2991.5642;1853.0299;3001.967;1847.7632;2996.6281;1853.7163;3000.5008;1847.7931;2998.0507;1848.4309
4024020.0;2994.8163;1852.0004;2991.4003;1849.0206;2994.1912;1851.1819;3008.4328;1847.7705;2992.1266;1853.8937;2991.6021;1853.1222;3002.0253;1847.7647;2996.6365;1853.9549;3000.5171;1847.8119;2998.0182;1848.3667
4024040.0;2994.8395;1851.8605;2991.3806;1849.0547;2994.2219;1851.2206;3008.5122;1847.7829;2991.8579;1854.0846;2991.6335;1853.2084;3002.0746;1847.768;2996.6399;1854.138;3000.5255;1847.8298;2997.9821;1848.2937
4024060.0;2994.8966;1851.6946;2991.3632;1849.0854;2994.2498;1851.2509;3008.5848;1847.807;2991.5601;1854.2363;2991.6601;1853.296;3002.1124;1847.7765;2996.641;1854.2657;3000.5289;1847.8449;2997.941;1848.2129
4024080.0;2994.9943;1851.5059;2991.3414;1849.1094;2994.2769;1851.2698;3008.6498;1847.8446;2991.3355;1854.2261;2991.6821;1853.389;3002.1375;1847.7937;2996.6413;1854.3451;3000.53;1847.86;2997.8958;1848.1269
4024100.0;2995.131;1851.3079;2991.308;1849.1175;2994.3048;1851.2796;3008.7081;1847.8937;2991.3191;1853.9397;2991.6995;1853.4854;3002.1515;1847.8213;2996.6413;1854.3875;3000.5306;1847.8793;2997.8506;1848.0377
4024120.0;2995.2949;1851.1254;2991.258;1849.0947;2994.3323;1851.2849;3008.7609;1847.9483;2991.5576;1853.3929;2991.7157;1853.5786;3002.1581;1847.8561;2996.6413;1854.4069;3000.5317;1847.9019;2997.8095;1847.9461
4024140.0;2995.4714;1850.9832;2991.1892;1849.0281;2994.3562;1851.291;3008.8107;1848.0018;2991.9417;1852.7525;2991.736;1853.665;3002.1612;1847.8909;2996.6415;1854.4154;3000.5351;1847.9226;2997.7747;1847.8543
4024160.0;2995.6489;1850.8928;2991.1046;1848.9219;2994.375;1851.3033;3008.8608;1848.0454;2992.288;1852.2106;2991.7651;1853.7444;3002.1641;1847.9185;2996.6426;1854.4229;3000.5432;1847.9369;2997.7483;1847.7675
4024180.0;2995.8151;1850.8526;2991.0143;1848.8009;2994.3912;1851.3257;3008.9147;1848.0698;2992.4785;1851.8518;2991.8049;1853.8175;3002.17;1847.9357;2996.646;1854.4371;3000.5587;1847.9444;2997.7381;1847.6979
4024200.0;2995.9531;1850.8537;2990.933;1848.6941;2994.41;1851.3584;3008.9741;1848.0677;2992.51;1851.6457;2991.855;1853.8825;3002.1817;1847.9442;2996.6539;1854.4651;3000.5819;1847.9475;2997.7619;1847.6687
4024220.0;2996.0457;1850.8846;2990.874;1848.6145;2994.4338;1851.3954;3009.039;1848.0388;2992.4407;1851.523;2991.9141;1853.9374;3002.2004;1847.9475;2996.6683;1854.5109;3000.6103;1847.9485;2997.8412;1847.7068
4024240.0;2996.0884;1850.9301;2990.8451;1848.5575;2994.4614;1851.428;3009.1079;1847.9909;2992.3277;1851.4314;2991.9821;1853.9838;3002.2239;1847.9485;2996.6881;1854.573;3000.6406;1847.9488;2997.982;1847.8215
4024260.0;2996.0967;1850.9764;2990.8504;1848.5131;2994.4893;1851.4504;3009.1765;1847.9355;2992.1966;1851.353;2992.0595;1854.0274;3002.2474;1847.9488;2996.7087;1854.6432;3000.671;1847.9488;2998.1601;1847.9852
4024280.0;2996.0994;1851.0188;2990.8909;1848.4754;2994.5164;1851.4625;3009.2386;1847.8795;2992.0622;1851.2749;2992.1452;1854.0732;3002.2653;1847.9488;2996.7251;1854.7114;3000.7012;1847.9488;2998.3307;1848.1439
4024300.0;2996.124;1851.065;2990.9647;1848.4413;2994.5444;1851.4675;3009.2868;1847.8214;2991.9278;1851.1968;2992.2366;1854.1235;3002.2747;1847.9488;2996.7381;1854.7709;3000.7296;1847.9488;2998.4599;1848.2548
4024320.0;2996.1861;1851.1271;2991.0668;1848.4095;2994.5755;1851.4691;3009.3134;1847.7545;2991.7936;1851.1188;2992.3307;1854.1778;3002.2745;1847.9488;2996.7562;1854.8214;3000.7528;1847.9488;2998.5441;1848.3129
4024340.0;2996.2873;1851.2148;2991.189;1848.3779;2994.6106;1851.4695;3009.3107;1847.6773;2991.6603;1851.0411;2992.4274;1854.2347;3002.264;1847.9488;2996.7909;1854.8634;3000.7677;1847.9478;2998.599;1848.3382
4024360.0;2996.4153;1851.3282;2991.3225;1848.3462;2994.6504;1851.4695;3009.2745;1847.6006;2991.5298;1850.9642;2992.5294;1854.2921;3002.242;1847.9483;2996.8502;1854.8922;3000.7725;1847.9429;2998.6356;1848.3466
4024380.0;2996.5487;1851.4559;2991.4579;1848.3132;2994.6961;1851.4695;3009.211;1847.5437;2991.406;1850.8894;2992.6383;1854.3473;3002.208;1847.9463;2996.9359;1854.8966;3000.7645;1847.9262;2998.6548;1848.3397
4024400.0;2996.6631;1851.5788;2991.5869;1848.2779;2994.7467;1851.4697;3009.136;1847.5223;2991.2992;1850.8193;2992.7519;1854.3949;3002.1611;1847.9395;2997.0445;1854.8674;3000.7348;1847.881;2998.6556;1848.314
4024420.0;2996.7419;1851.6762;2991.7041;1848.2422;2994.798;1851.4706;3009.0685;1847.5407;2991.2318;1850.7559;2992.8648;1854.429;3002.0991;1847.9215;2997.1687;1854.8028;3000.668;1847.7826;2998.6429;1848.2703
4024440.0;2996.7807;1851.7346;2991.8145;1848.2138;2994.8459;1851.4736;3009.0226;1847.5917;2991.2513;1850.7004;2992.9705;1854.4458;3002.018;1847.8843;2997.296;1854.711;3000.5482;1847.6066;2998.6254;1848.2158
4024460.0;2996.7846;1851.7522;2991.9368;1848.2076;2994.8894;1851.4813;3009.0058;1847.6641;2991.4474;1850.6501;2993.0652;1854.4464;3001.9139;1847.8219;2997.4089;1854.6102;3000.3685;1847.3429;2998.6122;1848.1633
4024480.0;2996.7619;1851.7381;2992.0998;1848.2416;2994.931;1851.4968;3009.0201;1847.7424;2991.9507;1850.5924;2993.1493;1854.4374;3001.786;1847.737;2997.4889;1854.5253;3000.1361;1847.0017;2998.6118;1848.1294
4024500.0;2996.7203;1851.708;2992.3222;1848.329;2994.9748;1851.5215;3009.0634;1847.8079;2992.8648;1850.506;2993.2271;1854.4258;3001.6374;1847.6412;2997.5252;1854.4798;2999.8675;1846.6073;2998.6299;1848.1264
4024520.0;2996.6662;1851.677;2992.595;1848.466;2995.0241;1851.5529;3009.1318;1847.8448;2994.1545;1850.3755;2993.3039;1854.4138;3001.475;1847.5502;2997.5167;1854.4879;2999.5794;1846.1844;2998.6654;1848.1531
4024540.0;2996.6038;1851.6535;2992.8797;1848.6278;2995.0818;1851.5842;3009.22;1847.8498;2995.5892;1850.2142;2993.3829;1854.3988;3001.31;1847.4765;2997.4668;1854.5552;2999.2832;1845.7496;2998.7115;1848.1958
4024560.0;2996.5342;1851.637;2993.13;1848.7791;2995.149;1851.609;3009.3218;1847.8354;2996.8352;1850.0694;2993.4637;1854.3768;3001.1555;1847.4256;2997.3782;1854.6842;2998.9844;1845.3109;2998.7585;1848.2385
4024580.0;2996.4575;1851.6215;2993.3194;1848.8961;2995.224;1851.6245;3009.4296;1847.8215;2997.6445;1849.9979;2993.5442;1854.3487;3001.022;1847.396;2997.2573;1854.8714;2998.6849;1844.8712;2998.7978;1848.2715
4024600.0;2996.3749;1851.6012;2993.4609;1848.9796;2995.3031;1851.6318;3009.5362;1847.8236;2997.9721;1850.0395;2993.6208;1854.3237;3000.9122;1847.3818;2997.1208;1855.0936;2998.3855;1844.4316;2998.8257;1848.2949
4024620.0;2996.2913;1851.5759;2993.5974;1849.0461;2995.3822;1851.6333;3009.6385;1847.8442;2997.9394;1850.2261;2993.688;1854.3139;3000.8241;1847.3764;2996.9941;1855.3074;2998.086;1843.9919;2998.8458;1848.3156
4024640.0;2996.2116;1851.5534;2993.7727;1849.1063;2995.4572;1851.6298;3009.7386;1847.8746;2997.7177;1850.5956;2993.7401;1854.3258;3000.7537;1847.3744;2996.9;1855.4709;2997.7865;1843.5523;2998.8666;1848.3412
4024660.0;2996.1347;1851.5442;2993.9993;1849.1541;2995.5245;1851.6191;3009.8417;1847.901;2997.4505;1851.176;2993.7761;1854.3553;3000.6969;1847.3725;2996.8467;1855.571;2997.4871;1843.1127;2998.8946;1848.3748
4024680.0;2996.0527;1851.5538;2994.2531;1849.1744;2995.5827;1851.5989;3009.9508;1847.9131;2997.2419;1851.9412;2993.8015;1854.3934;3000.6473;1847.368;2996.8261;1855.631;2997.1876;1842.673;2998.9295;1848.412
4024700.0;2995.9578;1851.5779;2994.4922;1849.1611;2995.6329;1851.5699;3010.0645;1847.9093;2997.166;1852.795;2993.826;1854.4316;3000.5969;1847.3572;2996.8208;1855.6927;2996.8881;1842.2334;2998.9647;1848.4446
4024720.0;2995.8493;1851.6078;2994.6855;1849.1273;2995.6778;1851.5381;3010.1773;1847.899;2997.2636;1853.6257;2993.8583;1854.4639;3000.5378;1847.337;2996.8158;1855.7845;2996.5886;1841.7937;2998.9926;1848.4667
4024740.0;2995.7352;1851.6381;2994.8246;1849.0947;2995.7194;1851.5132;3010.2831;1847.8996;2997.5318;1854.3734;2993.9043;1854.4834;3000.4664;1847.3076;2996.8057;1855.904;2996.2892;1841.3541;2999.0094;1848.4771
4024760.0;2995.6267;1851.669;2994.9224;1849.0732;2995.7567;1851.5038;3010.378;1847.9274;2997.9234;1855.0456;2993.9685;1854.4851;3000.3837;1847.2743;2996.7951;1856.0246;2995.9897;1840.9144;2999.0148;1848.4771
4024780.0;2995.5351;1851.6997;2995.0;1849.0505;2995.7855;1851.5136;3010.463;1847.987;2998.3565;1855.6798;2994.0542;1854.4709;3000.2943;1847.2445;2996.7922;1856.1205;2995.6902;1840.4748;2999.0092;1848.4663
4024800.0;2995.4721;1851.7217;2995.0722;1849.0003;2995.7993;1851.5405;3010.5431;1848.0698;2998.7338;1856.2912;2994.1614;1854.4503;3000.2039;1847.2227;2996.8027;1856.1866;2995.3908;1840.0351;2998.9914;1848.4428
4024820.0;2995.4484;1851.7218;2995.1394;1848.9062;2995.7912;1851.579;3010.6252;1848.1613;2998.97;1856.8441;2994.2855;1854.4321;3000.1153;1847.2068;2996.8261;1856.2378;2995.0913;1839.5955;2998.9601;1848.4052
4024840.0;2995.467;1851.6925;2995.193;1848.7757;2995.7591;1851.6255;3010.7134;1848.2499;2999.0093;1857.2474;2994.4159;1854.4177;3000.0282;1847.1903;2996.8561;1856.2976;2994.7918;1839.1558;2998.9154;1848.3558
4024860.0;2995.5194;1851.6412;2995.2252;1848.6353;2995.7081;1851.6819;3010.8082;1848.3286;2998.8304;1857.3889;2994.5375;1854.3994;2999.9406;1847.1662;2996.8814;1856.3887;2994.4924;1838.7162;2998.8594;1848.2979
4024880.0;2995.5888;1851.5865;2995.2368;1848.516;2995.65;1851.7531;3010.9093;1848.3924;2998.4385;1857.1951;2994.636;1854.3614;2999.8497;1847.132;2996.8914;1856.5256;2994.1929;1838.2766;2998.7947;1848.2337
4024900.0;2995.657;1851.5453;2995.2325;1848.4367;2995.5999;1851.8394;3011.0178;1848.4379;2997.8689;1856.6855;2994.7044;1854.2836;2999.7543;1847.0914;2996.8814;1856.706;2993.8934;1837.8369;2998.7235;1848.1643
4024920.0;2995.7087;1851.5211;2995.2155;1848.3947;2995.573;1851.9313;3011.1338;1848.4648;2997.1978;1855.9675;2994.7452;1854.1519;2999.6569;1847.0494;2996.8561;1856.9085;2993.594;1837.3973;2998.6485;1848.0922
4024940.0;2995.7309;1851.5045;2995.1869;1848.3673;2995.5831;1852.0123;3011.2528;1848.4767;2996.5289;1855.1768;2994.7684;1853.9719;2999.5643;1847.008;2996.8259;1857.1026;2993.2945;1836.9576;2998.5735;1848.0214
4024960.0;2995.7151;1851.4841;2995.1505;1848.3253;2995.6412;1852.065;3011.3678;1848.4771;2995.9462;1854.4083;2994.7868;1853.7738;2999.4832;1846.9657;2996.8013;1857.2641;2992.995;1836.518;2998.5023;1847.9551
4024980.0;2995.6607;1851.456;2995.1117;1848.2525;2995.7479;1852.0781;3011.4753;1848.4663;2995.4716;1853.6982;2994.8125;1853.6001;2999.4155;1846.922;2996.7875;1857.3813;2992.6955;1836.0783;2998.4377;1847.8955
4025000.0;2995.5771;1851.4267;2995.0714;1848.1571;2995.8857;1852.0506;3011.5786;1848.4428;2995.0703;1853.0552;2994.8482;1853.4783;2999.3575;1846.8804;2996.7813;1857.4483;2992.3961;1835.6387;2998.3816;1847.8454
4025020.0;2995.4801;1851.4096;2995.0218;1848.0685;2996.0212;1851.9915;3011.6851;1848.4056;2994.6985;1852.4889;2994.8794;1853.405;2999.3043;1846.8447;2996.7732;1857.4605;2992.0966;1835.199;2998.3369;1847.809
4025040.0;2995.3882;1851.4164;2994.9482;1848.0188;2996.1214;1851.915;3011.8006;1848.3578;2994.3423;1852.0078;2994.8772;1853.3513;2999.255;1846.8137;2996.7496;1857.4151;2991.7971;1834.7594;2998.3053;1847.79
4025060.0;2995.3182;1851.4513;2994.8383;1848.0255;2996.1727;1851.8355;3011.9256;1848.305;2994.0163;1851.6031;2994.8151;1853.284;2999.212;1846.7819;2996.7002;1857.317;2991.4977;1834.3197;2998.2864;1847.7896
4025080.0;2995.2829;1851.5123;2994.6869;1848.083;2996.1837;1851.7642;3012.0554;1848.2532;2993.736;1851.2399;2994.6878;1853.1873;2999.1773;1846.7456;2996.624;1857.1811;2991.1982;1833.8801;2998.2772;1847.807
4025100.0;2995.2864;1851.6007;2994.4968;1848.1675;2996.1736;1851.7083;3012.1829;1848.2078;2993.5016;1850.8761;2994.5159;1853.0675;2999.148;1846.7071;2996.533;1857.0269;2990.8987;1833.4405;2998.2735;1847.838
4025120.0;2995.3225;1851.723;2994.2757;1848.2473;2996.1591;1851.6702;3012.2999;1848.1734;2993.3019;1850.4781;2994.3343;1852.9462;2999.1178;1846.6728;2996.4492;1856.8706;2990.5993;1833.0008;2998.2724;1847.8746
4025140.0;2995.3788;1851.8843;2994.0306;1848.2911;2996.1481;1851.6465;3012.3985;1848.1516;2993.1309;1850.0353;2994.174;1852.8472;2999.0815;1846.6458;2996.3949;1856.7159;2990.2998;1832.5612;2998.272;1847.9068
4025160.0;2995.4443;1852.0764;2993.7641;1848.278;2996.1417;1851.6293;3012.4712;1848.1404;2993.0033;1849.5681;2994.0519;1852.7836;2999.0403;1846.623;2996.3802;1856.5543;2990.0003;1832.1215;2998.2713;1847.9271
4025180.0;2995.511;1852.2753;2993.4726;1848.2045;2996.1371;1851.61;3012.5135;1848.1359;2992.9502;1849.1224;2993.9701;1852.7524;2998.9997;1846.5978;2996.3968;1856.37;2989.7009;1831.6819;2998.2689;1847.9322
4025200.0;2995.5718;1852.4521;2993.1544;1848.0839;2996.1299;1851.5832;3012.5264;1848.1344;2992.9999;1848.744;2993.9209;1852.7388;2998.9646;1846.5668;2996.4265;1856.1504;2989.4014;1831.2422;2998.2625;1847.9193
4025220.0;2995.6179;1852.586;2992.8156;1847.9315;2996.1159;1851.5484;3012.5172;1848.1341;2993.1582;1848.4504;2993.8925;1852.7267;2998.9361;1846.5331;2996.4535;1855.8954;2989.1019;1830.8026;2998.2486;1847.8848
4025240.0;2995.6439;1852.6723;2992.4711;1847.7535;2996.0915;1851.5085;3012.4966;1848.1341;2993.4049;1848.2201;2993.8718;1852.7054;2998.9119;1846.5037;2996.4728;1855.6184;2988.8024;1830.3629;2998.2242;1847.8273
4025260.0;2995.6502;1852.7207;2992.1358;1847.5484;2996.0561;1851.4663;3012.4743;1848.1341;2993.705;1848.0113;2993.8456;1852.6748;2998.8888;1846.4835;2996.4859;1855.3432;2988.503;1829.9233;2998.1889;1847.7542
4025280.0;2995.6433;1852.7481;2991.8149;1847.3211;2996.0132;1851.4221;3012.4538;1848.1344;2994.0211;1847.7901;2993.8026;1852.6437;2998.8648;1846.4727;2996.4922;1855.0935;2988.2035;1829.4836;2998.1467;1847.6811
4025300.0;2995.6317;1852.7737;2991.5023;1847.0876;2995.9687;1851.3757;3012.4304;1848.1359;2994.3172;1847.546;2993.731;1852.6285;2998.8409;1846.4682;2996.4864;1854.8839;2987.904;1829.044;2998.1045;1847.623
4025320.0;2995.6237;1852.8124;2991.1898;1846.8642;2995.9277;1851.3275;3012.3945;1848.1404;2994.5633;1847.2917;2993.6228;1852.6498;2998.8222;1846.4667;2996.4591;1854.7156;2987.6046;1828.6044;2998.0692;1847.5858
4025340.0;2995.6263;1852.8707;2990.8746;1846.6573;2995.8916;1851.2768;3012.3372;1848.1512;2994.7424;1847.0509;2993.4795;1852.7239;2998.815;1846.4663;2996.4011;1854.5793;2987.3051;1828.1647;2998.0447;1847.5646
4025360.0;2995.6425;1852.9425;2990.5595;1846.4623;2995.8591;1851.2206;3012.2582;1848.1714;2994.8542;1846.8432;2993.3208;1852.853;2998.8219;1846.4663;2996.3081;1854.4624;2987.0056;1827.7251;2998.0301;1847.5491
4025380.0;2995.6676;1853.0104;2990.248;1846.2711;2995.8287;1851.1562;3012.166;1848.2008;2994.9108;1846.678;2993.1786;1853.0174;2998.8398;1846.4663;2996.1866;1854.356;2986.7062;1827.2854;2998.0214;1847.5298
4025400.0;2995.6902;1853.0557;2989.942;1846.0758;2995.8017;1851.0855;3012.0716;1848.2341;2994.9254;1846.5558;2993.0756;1853.1793;2998.8611;1846.4663;2996.0547;1854.2592;2986.4067;1826.8458;2998.0132;1847.5018
4025420.0;2995.6974;1853.0685;2989.645;1845.8567;2995.779;1851.0149;3011.9802;1848.2635;2994.9088;1846.4722;2993.0043;1853.3012;2998.8791;1846.4663;2995.936;1854.177;2986.1072;1826.4061;2998.0009;1847.467
4025440.0;2995.6809;1853.0516;2989.3646;1845.584;2995.7589;1850.9501;3011.8893;1848.2833;2994.8706;1846.4177;2992.9335;1853.3608;2998.8909;1846.4663;2995.8462;1854.1134;2985.8078;1825.9665;2997.9821;1847.4321
4025460.0;2995.6401;1853.0158;2989.1108;1845.1911;2995.7372;1850.893;3011.7947;1848.2927;2994.8226;1846.3797;2992.8337;1853.3563;2998.8977;1846.4663;2995.7858;1854.0638;2985.5083;1825.5268;2997.9585;1847.4048
