Time(sentisec);X_A(m);Y_A(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m)
2067080.0;6548.0366;14495.8589;6546.0076;14495.2218;6563.3036;14499.5939;6549.9446;14499.5401;6551.7383;14500.9606;6551.3573;14498.4837;6553.8913;14498.8119;6544.6782;14497.9142;6548.7038;14495.4187
2067100.0;6549.4985;14492.8604;6547.4126;14492.1806;6563.7191;14496.574;6551.3532;14496.5364;6552.5807;14497.8985;6552.6987;14495.5168;6554.9194;14495.7995;6545.9928;14494.6994;6549.9648;14492.3761
2067120.0;6551.008;14489.8901;6548.8945;14489.1704;6564.2095;14493.5756;6552.7938;14493.5514;6553.4716;14494.8771;6554.066;14492.567;6556.008;14492.8102;6547.3839;14491.525;6551.2895;14489.3627
2067140.0;6552.5401;14486.9323;6550.438;14486.1913;6564.769;14490.5996;6554.254;14490.5803;6554.3944;14491.8824;6555.4462;14489.6237;6557.1512;14489.8348;6548.859;14488.4015;6552.682;14486.3839
2067160.0;6554.0762;14483.971;6552.028;14483.2433;6565.3922;14487.646;6555.7239;14487.6205;6555.3379;14488.8992;6556.8378;14486.6821;6558.3419;14486.8662;6550.4167;14485.3341;6554.143;14483.4437
2067180.0;6555.6073;14480.9981;6553.6499;14480.3218;6566.0745;14484.7147;6557.1988;14484.6718;6556.2952;14485.9125;6558.2465;14483.7455;6559.5738;14483.9008;6552.0408;14482.3149;6555.6689;14480.5423
2067200.0;6557.1342;14478.0165;6555.2907;14477.417;6566.8112;14481.8048;6558.6788;14481.7343;6557.2616;14482.9092;6559.6778;14480.8209;6560.8422;14480.9377;6553.7032;14479.3266;6557.2512;14477.6744
2067220.0;6558.6654;14475.0363;6556.9384;14474.5168;6567.596;14478.9137;6560.1674;14478.8041;6558.2338;14479.8813;6561.135;14477.9124;6562.1453;14477.9797;6555.3745;14476.3531;6558.8774;14474.83
2067240.0;6560.2133;14472.0681;6558.5795;14471.6123;6568.4241;14476.0386;6561.6682;14475.8731;6559.212;14476.8307;6562.6183;14475.0187;6563.4839;14475.0329;6557.0321;14473.3858;6560.532;14471.9984
2067260.0;6561.792;14469.1198;6560.2011;14468.7008;6569.2947;14473.1799;6563.1845;14472.9331;6560.2019;14473.7696;6564.1256;14472.1336;6564.86;14472.1063;6558.6645;14470.421;6562.1995;14469.1735
2067280.0;6563.4135;14466.1975;6561.7942;14465.784;6570.2089;14470.341;6564.7199;14469.98;6561.2119;14470.7131;6565.6532;14469.2494;6566.2741;14469.2071;6560.2703;14467.4539;6563.8687;14466.3554
2067300.0;6565.0841;14463.3042;6563.3579;14462.8638;6571.1643;14467.5226;6566.2786;14467.0164;6562.2475;14467.6701;6567.1988;14466.3592;6567.7232;14466.336;6561.855;14464.4809;6565.5351;14463.5473
2067320.0;6566.798;14460.4376;6564.9002;14459.9383;6572.151;14464.7168;6567.8634;14464.0529;6563.3064;14464.6394;6568.7631;14463.4603;6569.1993;14463.4864;6563.4261;14461.5036;6567.1991;14460.7504
2067340.0;6568.5356;14457.5874;6566.4333;14457.0053;6573.1523;14461.9057;6569.4744;14461.1061;6564.3794;14461.6129;6570.3467;14460.5566;6570.6922;14460.6492;6564.9908;14458.5269;6568.8624;14457.9621
2067360.0;6570.2691;14454.738;6567.9687;14454.0664;6574.1499;14459.0712;6571.1075;14458.1903;6565.455;14458.5834;6571.9465;14457.658;6572.1925;14457.8172;6566.5568;14455.5544;6570.5258;14455.1782
2067380.0;6571.9745;14451.8751;6569.513;14451.1273;6575.1289;14456.2049;6572.7546;14455.3059;6566.5247;14455.55;6573.5558;14454.7755;6573.6934;14454.9839;6568.1325;14452.5862;6572.1899;14452.3944
2067400.0;6573.6408;14448.9924;6571.0667;14448.1933;6576.0787;14453.3114;6574.4051;14452.4379;6567.5843;14452.5173;6575.1692;14451.9137;6575.1896;14452.1401;6569.7238;14449.6221;6573.857;14449.6061
2067420.0;6575.268;14446.0937;6572.6256;14445.2643;6576.9913;14450.4015;6576.0491;14449.5675;6568.6335;14449.4894;6576.7868;14449.0676;6576.6746;14449.2753;6571.3304;14446.6634;6575.5286;14446.8091
2067440.0;6576.8612;14443.1889;6574.1829;14442.3345;6577.8593;14447.4828;6577.6779;14446.686;6569.6745;14446.4643;6578.4125;14446.2259;6578.1397;14446.3814;6572.9446;14443.7152;6577.2026;14444.001
2067460.0;6578.4256;14440.2867;6575.7293;14439.3972;6578.6774;14444.5557;6579.2837;14443.7942;6570.711;14443.4333;6580.047;14443.3767;6579.5738;14443.4551;6574.5514;14440.7832;6578.8714;14441.1831
2067480.0;6579.9632;14437.388;6577.2536;14436.4496;6579.4451;14441.6157;6580.8581;14440.892;6571.7448;14440.3861;6581.6836;14440.512;6580.9651;14440.4953;6576.1303;14437.8684;6580.5234;14438.3593
2067500.0;6581.4695;14434.4863;6578.7439;14433.4933;6580.1668;14438.6578;6582.3927;14437.9716;6572.7751;14437.3183;6583.3061;14437.6272;6582.3036;14437.4999;6577.6613;14434.9608;6582.1455;14435.5312
2067520.0;6582.9323;14431.5727;6580.1925;14430.5318;6580.8484;14435.6774;6583.8791;14435.0214;6573.8002;14434.2345;6584.889;14434.7192;6583.5811;14434.4667;6579.1335;14432.0415;6583.7258;14432.6964
2067540.0;6584.3354;14428.6402;6581.5986;14427.5675;6581.4934;14432.6702;6585.3079;14432.0335;6574.8207;14431.1455;6586.4003;14431.7852;6584.792;14431.3983;6580.5494;14429.0941;6585.2547;14429.849
2067560.0;6585.6658;14425.6854;6582.9661;14424.6011;6582.103;14429.6334;6586.6669;14429.0077;6575.839;14428.0615;6587.8104;14428.8212;6585.9344;14428.3069;6581.9188;14426.1143;6586.7254;14426.9837
2067580.0;6586.9183;14422.7056;6584.2978;14421.6302;6582.6767;14426.5683;6587.9432;14425.9482;6576.8557;14424.987;6589.1049;14425.8209;6587.0106;14425.2101;6583.2497;14423.1094;6588.1338;14424.0955
2067600.0;6588.0941;14419.6966;6585.5897;14418.6498;6583.2117;14423.482;6589.1272;14422.8586;6577.8645;14421.921;6590.2879;14422.7759;6588.0271;14422.121;6584.5451;14420.0894;6589.4765;14421.179
2067620.0;6589.1962;14416.6532;6586.8315;14415.653;6583.7044;14420.3837;6590.2155;14419.7407;6578.8525;14418.8602;6591.3696;14419.6802;6588.99;14419.0389;6585.8059;14417.0602;6590.7505;14418.2278
2067640.0;6590.226;14413.571;6588.0079;14412.6346;6584.1524;14417.2791;6591.2103;14416.5937;6579.8041;14415.8014;6592.352;14416.5346;6589.9001;14415.9482;6587.0313;14414.0216;6591.9536;14415.2363
2067660.0;6591.1799;14410.4501;6589.1006;14409.5946;6584.5569;14414.1685;6592.1145;14413.4149;6580.707;14412.7427;6593.2265;14413.3478;6590.7503;14412.8291;6588.2168;14410.9701;6593.0853;14412.2011
2067680.0;6592.0509;14407.2956;6590.0889;14406.5378;6584.9196;14411.0501;6592.9283;14410.2026;6581.5541;14409.6819;6593.982;14410.1318;6591.5293;14409.6678;6589.3482;14407.9025;6594.1445;14409.1213
2067700.0;6592.8293;14404.1177;6590.9538;14403.4681;6585.2393;14407.9248;6593.6476;14406.9596;6582.3442;14406.6159;6594.6121;14406.8972;6592.2261;14406.4617;6590.4017;14404.8161;6595.125;14405.9978
2067720.0;6593.5067;14400.9269;6591.68;14400.3838;6585.5117;14404.7969;6594.2683;14403.6934;6583.0794;14403.541;6595.115;14403.6498;6592.834;14403.2177;6591.3484;14401.7068;6596.0133;14402.8341
2067740.0;6594.0774;14397.7293;6592.2575;14397.2783;6585.7331;14401.6681;6594.7882;14400.4118;6583.7625;14400.4549;6595.4889;14400.3912;6593.3486;14399.9484;6592.1618;14398.568;6596.7899;14399.6356
2067760.0;6594.539;14394.524;6592.6822;14394.144;6585.9024;14398.5333;6595.2071;14397.1182;6584.3936;14397.3591;6595.7301;14397.1231;6593.7656;14396.6662;6592.8236;14395.3965;6597.4346;14396.4088
2067780.0;6594.8893;14391.3067;6592.9549;14390.9784;6586.0207;14395.3821;6595.5231;14393.8126;6584.9691;14394.2572;6595.8295;14393.853;6594.0801;14393.3794;6593.3249;14392.196;6597.9313;14393.1591
2067800.0;6595.1246;14388.0738;6593.0795;14387.7855;6586.0873;14392.2074;6595.7329;14390.4958;6585.4816;14391.1514;6595.7722;14390.5964;6594.2873;14390.091;6593.6639;14388.9785;6598.2711;14389.8914
2067820.0;6595.2387;14384.8258;6593.0606;14384.5755;6586.0981;14389.0122;6595.8334;14387.1722;6585.9239;14388.0396;6595.5387;14387.3746;6594.3814;14386.8018;6593.8441;14385.7597;6598.4532;14386.6113
2067840.0;6595.2228;14381.5683;6592.9036;14381.3605;6586.0463;14385.8084;6595.823;14383.8486;6586.2906;14384.9179;6595.113;14384.2078;6594.3543;14383.5134;6593.8722;14382.5535;6598.4837;14383.3244
2067860.0;6595.0662;14378.3125;6592.6172;14378.149;6585.9247;14382.6105;6595.6984;14380.5316;6586.579;14381.7841;6594.4902;14381.1092;6594.1941;14380.2283;6593.7551;14379.3665;6598.3718;14380.0335
2067880.0;6594.7593;14375.0721;6592.2126;14374.9424;6585.7294;14379.4288;6595.4514;14377.2249;6586.7858;14378.6392;6593.6803;14378.081;6593.8899;14376.95;6593.4961;14376.1955;6598.1259;14376.7374
2067900.0;6594.2962;14371.8576;6591.7007;14371.7367;6585.4604;14376.2679;6595.0694;14373.928;6586.9057;14375.4838;6592.7034;14375.1146;6593.4355;14373.6851;6593.093;14373.0293;6597.7511;14373.4341
2067920.0;6593.6798;14368.6705;6591.0866;14368.5287;6585.1193;14373.129;6594.5412;14370.6379;6586.9297;14372.3177;6591.5841;14372.1937;6592.8311;14370.4434;6592.5413;14369.8607;6597.251;14370.1256
2067940.0;6592.9212;14365.5062;6590.3687;14365.3232;6584.7068;14370.0124;6593.8606;14367.3543;6586.848;14369.1412;6590.3501;14369.3002;6592.0823;14367.2347;6591.8388;14366.6942;6596.6285;14366.8196
2067960.0;6592.0371;14362.3608;6589.5406;14362.1339;6584.2202;14366.9172;6593.0319;14364.0827;6586.652;14365.9596;6589.0332;14366.4195;6591.1981;14364.0652;6590.989;14363.5447;6595.8887;14363.5255
2067980.0;6591.0447;14359.2362;6588.5964;14358.9781;6583.6536;14363.8408;6592.0701;14360.8325;6586.3357;14362.7832;6587.6673;14363.5414;6590.1912;14360.9364;6589.9999;14360.4267;6595.0388;14360.2504
2068000.0;6589.9565;14356.1408;6587.5339;14355.8685;6582.9985;14360.7808;6590.9985;14357.6114;6585.8955;14359.6237;6586.2841;14360.6572;6589.0775;14357.8459;6588.8817;14357.3484;6594.0868;14356.9976
2068020.0;6588.7789;14353.0846;6586.3575;14352.8078;6582.2454;14357.7388;6589.8408;14354.4227;6585.3288;14356.4877;6584.9076;14357.7574;6587.8727;14354.7861;6587.6465;14354.3125;6593.0379;14353.7698
2068040.0;6587.5148;14350.073;6585.0782;14349.7903;6581.3834;14354.722;6588.6136;14351.2675;6584.6317;14353.376;6583.5539;14354.8301;6586.5878;14351.744;6586.3098;14351.3184;6591.8943;14350.5711
2068060.0;6586.1685;14347.1032;6583.7129;14346.8072;6580.4028;14351.7395;6587.3238;14348.1487;6583.7977;14350.2889;6582.2312;14351.8646;6585.2277;14348.7075;6584.8901;14348.3617;6590.6576;14347.4071
2068080.0;6584.7485;14344.167;6582.2811;14343.8516;6579.2989;14348.7969;6585.9727;14345.0711;6582.8174;14347.233;6580.94;14348.8569;6583.7945;14345.6725;6583.4071;14345.4335;6589.3309;14344.2826
2068100.0;6583.2648;14341.2571;6580.7996;14340.9199;6578.076;14345.8937;6584.5585;14342.0379;6581.6843;14344.2224;6579.6717;14345.8147;6582.2926;14342.6449;6581.8779;14342.5233;6587.9187;14341.1995
2068120.0;6581.7266;14338.3704;6579.2772;14338.0096;6576.7465;14343.0268;6583.0793;14339.0494;6580.4015;14341.271;6578.4092;14342.7562;6580.7343;14339.6357;6580.3153;14339.624;6586.4257;14338.1558
2068140.0;6580.1411;14335.5034;6577.7154;14335.1164;6575.3265;14340.1941;6581.5337;14336.1035;6578.9861;14338.3847;6577.1307;14339.7026;6579.1397;14336.6546;6578.7273;14336.7302;6584.8574;14335.1469
2068160.0;6578.5161;14332.6484;6576.1126;14332.2347;6573.8286;14337.396;6579.924;14333.1962;6577.4666;14335.5592;6575.8151;14336.6697;6577.5318;14333.705;6577.1165;14333.8356;6583.2224;14332.1671
2068180.0;6576.8609;14329.7953;6574.4721;14329.359;6572.26;14334.6314;6578.2585;14330.3197;6575.8758;14332.7832;6574.4456;14333.6638;6575.9284;14330.7828;6575.4823;14330.9315;6581.5325;14329.2122
2068200.0;6575.1849;14326.937;6572.8047;14326.4858;6570.6251;14331.8946;6576.5518;14327.4612;6574.243;14330.0426;6573.0127;14330.6847;6574.3373;14327.8778;6573.8255;14328.0101;6579.8001;14326.2797
2068220.0;6573.4942;14324.0725;6571.1257;14323.6134;6568.9328;14329.1749;6574.8207;14324.607;6572.5895;14327.322;6571.5144;14327.73;6572.7575;14324.9778;6572.1497;14325.0685;6578.0354;14323.3661
2068240.0;6571.7896;14321.2045;6569.4469;14320.7414;6567.1979;14326.4605;6573.0801;14321.7485;6570.9256;14324.607;6569.9546;14324.7985;6571.1842;14322.0744;6570.4595;14322.1085;6576.247;14320.4645
2068260.0;6570.0662;14318.3366;6567.7724;14317.8702;6565.4387;14323.7433;6571.3402;14318.8838;6569.2519;14321.8878;6568.3391;14321.8884;6569.612;14319.1663;6568.7556;14319.1375;6574.4447;14317.5655
2068280.0;6568.3161;14315.4731;6566.0989;14315.0016;6563.6699;14321.0237;6569.6073;14316.0148;6567.5634;14319.1618;6566.673;14318.9963;6568.0357;14316.2591;6567.0319;14316.1689;6572.6408;14314.6623
2068300.0;6566.533;14312.6184;6564.4175;14312.1393;6561.899;14318.3093;6567.8819;14313.144;6565.8558;14316.4314;6564.9612;14316.1179;6566.4486;14313.3596;6565.2787;14313.2228;6570.8446;14311.7542
2068320.0;6564.7162;14309.7747;6562.7127;14309.2895;6560.126;14315.6087;6566.1585;14310.274;6564.1278;14313.6995;6563.21;14313.2507;6564.8417;14310.4712;6563.4899;14310.3167;6569.0578;14308.847
2068340.0;6562.8701;14306.9407;6560.9634;14306.4594;6558.3496;14312.9237;6564.4265;14307.4087;6562.3806;14310.9668;6561.4272;14310.3951;6563.2051;14307.594;6561.6704;14307.4551;6567.2734;14305.9473
2068360.0;6561.0006;14304.1118;6559.1511;14303.655;6556.5712;14310.2459;6562.674;14304.5545;6560.615;14308.2333;6559.6206;14307.5523;6561.5303;14304.728;6559.8339;14304.6269;6565.4803;14303.0578
2068380.0;6559.1125;14301.2846;6557.2701;14300.8782;6554.7969;14307.5629;6560.8943;14301.7203;6558.8296;14305.4997;6557.7949;14304.7218;6559.8116;14301.8758;6557.994;14301.8137;6563.6684;14300.1774
2068400.0;6557.2075;14298.4582;6555.3313;14298.1251;6553.0336;14304.8675;6559.0894;14298.9128;6557.0219;14302.7671;6555.9514;14301.9025;6558.0471;14299.0415;6556.1551;14299.0004;6561.8308;14297.3029
2068420.0;6555.2864;14295.6327;6553.3545;14295.3875;6551.2842;14302.1618;6557.2687;14296.131;6555.1898;14300.0352;6554.0886;14299.0958;6556.2359;14296.2286;6554.3145;14296.1779;6559.9639;14294.4334
2068440.0;6553.3496;14292.8072;6551.3581;14292.6568;6549.5457;14299.4526;6555.4424;14293.3655;6553.3325;14297.305;6552.2037;14296.3055;6554.3778;14293.4388;6552.4683;14293.3413;6558.0656;14291.5715
2068460.0;6551.3976;14289.981;6549.3539;14289.9271;6547.8107;14296.7433;6553.613;14290.6042;6551.4485;14294.5799;6550.2935;14293.532;6552.4725;14290.6738;6550.6151;14290.4877;6556.1346;14288.7234
2068480.0;6549.4311;14287.1548;6547.3474;14287.1944;6546.0723;14294.0315;6551.7739;14287.8394;6549.5341;14291.8647;6548.3588;14290.7688;6550.5207;14287.9364;6548.7552;14287.6197;6554.1693;14285.8968
2068500.0;6547.452;14284.3292;6545.3409;14284.4547;6544.3275;14291.3129;6549.9137;14285.0709;6547.586;14289.1614;6546.4094;14288.0046;6548.524;14285.2288;6546.8884;14284.7467;6552.1689;14283.0974
2068520.0;6545.4654;14281.5037;6543.3363;14281.7041;6542.5768;14288.5869;6548.0238;14282.304;6545.6062;14286.4693;6544.4634;14285.2284;6546.4855;14282.5495;6545.014;14281.881;6550.1358;14280.3247
2068540.0;6543.4786;14278.6775;6541.3367;14278.9412;6540.822;14285.8564;6546.1021;14279.5458;6543.6043;14283.7876;6542.5397;14282.4321;6544.411;14279.8913;6543.1329;14279.0323;6548.0791;14277.5702
2068560.0;6541.4989;14275.8513;6539.3467;14276.1666;6539.0639;14283.1246;6544.1524;14276.8015;6541.5938;14281.1167;6540.648;14279.6091;6542.3097;14277.2442;6541.2479;14276.2014;6546.0144;14274.821
2068580.0;6539.5297;14273.026;6537.3716;14273.3809;6537.3013;14280.3919;6542.183;14274.0705;6539.5859;14278.4562;6538.7864;14276.7542;6540.193;14274.6011;6539.3615;14273.3814;6543.959;14272.0644
2068600.0;6537.5698;14270.2015;6535.4148;14270.5816;6535.5307;14277.6583;6540.206;14271.3438;6537.5872;14275.8006;6536.9459;14273.8659;6538.0717;14271.9587;6537.4728;14270.564;6541.9257;14269.2924
2068620.0;6535.6141;14267.3786;6533.4754;14267.7652;6533.7486;14274.9248;6538.2361;14268.6059;6535.5993;14273.139;6535.1155;14270.9479;6535.9545;14269.3152;6535.5738;14267.7459;6539.919;14266.5006
2068640.0;6533.6543;14264.5609;6531.5474;14264.9301;6531.9521;14272.1919;6536.2867;14265.8413;6533.6208;14270.4591;6533.2851;14268.0083;6533.8479;14266.6664;6533.6504;14264.9313;6537.9385;14263.6873
2068660.0;6531.6813;14261.7526;6529.6222;14262.0786;6530.1399;14269.459;6534.3645;14263.0422;6531.6504;14267.7534;6531.4441;14265.0578;6531.7552;14264.0079;6531.6896;14262.1273;6535.9849;14260.853
2068680.0;6529.6878;14258.9546;6527.6918;14259.2162;6528.311;14266.7255;6532.4662;14260.2113;6529.689;14265.0227;6529.5805;14262.1072;6529.6776;14261.3374;6529.6863;14259.3405;6534.0621;14258.0008
2068700.0;6527.6728;14256.163;6525.7507;14256.3485;6526.4635;14263.9919;6530.5787;14257.3584;6527.7404;14262.2758;6527.6814;14259.1674;6527.6151;14258.6555;6527.6446;14256.5761;6532.1727;14255.1348
2068720.0;6525.6438;14253.3707;6523.795;14253.4809;6524.5955;14261.2593;6528.6841;14254.4943;6525.8058;14259.5242;6525.7369;14256.2484;6525.5671;14255.9624;6525.5734;14253.8365;6530.3129;14252.2576
2068740.0;6523.6149;14250.5693;6521.8209;14250.6184;6522.7079;14258.5274;6526.7679;14251.6277;6523.8786;14256.777;6523.7442;14253.3566;6523.5318;14253.2558;6523.4826;14251.1162;6528.4726;14249.3692
2068760.0;6521.6006;14247.7525;6519.8255;14247.767;6520.8043;14255.7974;6524.8237;14248.7654;6521.9441;14254.037;6521.7072;14250.4922;6521.5046;14250.5321;6521.3828;14248.3985;6526.6394;14246.4697
2068780.0;6519.6095;14244.9174;6517.808;14244.932;6518.8891;14253.0734;6522.8538;14245.914;6519.988;14251.303;6519.634;14247.6486;6519.4796;14247.7894;6519.2866;14245.6618;6524.8017;14243.5629
2068800.0;6517.6429;14242.066;6515.772;14242.1157;6516.9634;14250.3614;6520.8652;14243.0789;6518.0038;14248.5751;6517.534;14244.8162;6517.4526;14245.0297;6517.2044;14242.8945;6522.9499;14240.6569
2068820.0;6515.697;14239.2033;6513.7249;14239.3162;6515.0249;14247.6666;6518.8657;14240.2622;6515.9957;14245.8584;6515.4192;14241.9878;6515.4255;14242.2565;6515.1397;14240.1024;6521.0765;14237.7609
2068840.0;6513.7657;14236.3346;6511.6764;14236.5283;6513.0715;14244.9918;6516.8604;14237.462;6513.9733;14243.1602;6513.3038;14239.1602;6513.4053;14239.4717;6513.0883;14237.3018;6519.1759;14234.882
2068860.0;6511.841;14233.4637;6509.6354;14233.7461;6511.103;14242.3376;6514.8514;14234.6729;6511.9462;14240.4834;6511.2015;14236.3311;6511.4008;14236.6738;6511.0429;14234.5081;6517.2442;14232.0254
2068880.0;6509.9133;14230.5927;6507.6083;14230.9638;6509.12;14239.7018;6512.8379;14231.8899;6509.9228;14237.8226;6509.1218;14233.4961;6509.4148;14233.8593;6508.9994;14231.7294;6515.2788;14229.1956
2068900.0;6507.9729;14227.724;6505.5994;14228.1752;6507.123;14237.0771;6510.8164;14229.1097;6507.9094;14235.1662;6507.0707;14230.6491;6507.4422;14231.0257;6506.959;14228.9675;6513.2779;14226.3957
2068920.0;6506.0129;14224.8614;6503.6113;14225.3744;6505.1147;14234.4524;6508.7834;14226.3307;6505.9089;14232.5023;6505.0529;14227.7858;6505.4748;14228.174;6504.9291;14226.2193;6511.2428;14223.6245
2068940.0;6504.0298;14222.0099;6501.6447;14222.5571;6503.103;14231.8165;6506.7361;14223.5528;6503.9205;14229.8229;6503.0707;14224.9049;6503.5109;14225.3071;6502.9202;14223.4774;6509.1792;14220.875
2068960.0;6502.0215;14219.1748;6499.6956;14219.7236;6501.0994;14229.1621;6504.6738;14220.7761;6501.9426;14227.1238;6501.1222;14222.0085;6501.5593;14222.4271;6500.94;14220.7332;6507.0965;14218.1371
2068980.0;6499.9862;14216.3584;6497.754;14216.8803;6499.115;14226.4863;6502.5965;14218.0013;6499.9763;14224.4032;6499.2;14219.1025;6499.632;14219.5333;6498.9857;14217.9822;6505.0033;14215.4029
2069000.0;6497.9241;14213.5591;6495.8073;14214.0376;6497.1567;14223.7882;6500.5043;14215.2289;6498.0258;14221.6615;6497.293;14216.1957;6497.7341;14216.6229;6497.0413;14215.2271;6502.9056;14212.6676
2069020.0;6495.8423;14210.7734;6493.8456;14211.2057;6495.2276;14221.0677;6498.3983;14212.4595;6496.0944;14218.9019;6495.3887;14213.2962;6495.8596;14213.6944;6495.086;14212.4748;6500.8071;14209.9274
2069040.0;6493.7529;14207.9988;6491.8638;14208.39;6493.3276;14218.3263;6496.2811;14209.6897;6494.1816;14216.1286;6493.4764;14210.4078;6493.9959;14210.75;6493.1039;14209.7295;6498.7121;14207.1757
2069060.0;6491.6664;14205.2355;6489.8597;14205.5899;6491.4543;14215.5677;6494.1561;14206.9118;6492.2828;14213.3441;6491.547;14207.5304;6492.1316;14207.7947;6491.0884;14206.9896;6496.625;14204.4054
2069080.0;6489.5869;14202.4833;6487.8317;14202.8008;6489.603;14212.7977;6492.027;14204.118;6490.3917;14210.5481;6489.592;14204.6634;6490.2602;14204.8344;6489.0392;14204.2506;6494.549;14201.6134
2069100.0;6487.5152;14199.7386;6485.7774;14200.0178;6487.7674;14210.0217;6489.8971;14201.3092;6488.5016;14207.7402;6487.6025;14201.8074;6488.3787;14201.8743;6486.961;14201.5099;6492.4849;14198.8034
2069120.0;6485.454;14196.9939;6483.6983;14197.237;6485.9409;14207.2429;6487.7712;14198.4939;6486.6071;14204.9225;6485.5729;14198.9626;6486.4844;14198.9202;6484.8634;14198.7678;6490.4314;14195.9836
2069140.0;6483.4075;14194.2419;6481.6016;14194.4562;6484.1179;14204.4626;6485.656;14195.6782;6484.7052;14202.0997;6483.5066;14196.125;6484.5716;14195.9795;6482.76;14196.0212;6488.3843;14193.16
2069160.0;6481.3772;14191.4796;6479.5007;14191.6734;6482.2934;14201.6797;6483.5604;14192.8557;6482.7952;14199.2755;6481.4177;14193.2866;6482.6331;14193.0602;6480.6654;14193.2601;6486.3377;14190.3348
2069180.0;6479.3608;14188.7083;6477.4107;14188.8853;6480.4612;14198.8917;6481.4929;14190.0114;6480.8776;14196.4523;6479.3236;14190.4386;6480.6641;14190.1682;6478.5927;14190.4703;6484.2865;14187.5086
2069200.0;6477.3556;14185.9311;6475.3454;14186.088;6478.6138;14196.0951;6479.4589;14187.1337;6478.9516;14193.6327;6477.2365;14187.5752;6478.6675;14187.3028;6476.5524;14187.6428;6482.2289;14184.6824
2069220.0;6475.3612;14183.1489;6473.3132;14183.2778;6476.7431;14193.2891;6477.4579;14184.2217;6477.015;14190.8235;6475.1612;14184.6939;6476.6547;14184.4557;6474.5523;14184.7799;6480.1674;14181.8567
2069240.0;6473.3802;14180.359;6471.3168;14180.4531;6474.8442;14190.4778;6475.4842;14181.283;6475.0689;14188.0326;6473.1006;14181.7954;6474.6436;14181.6138;6472.5941;14181.894;6478.1074;14179.0301
2069260.0;6471.4159;14177.5548;6469.3547;14177.6112;6472.9155;14187.6709;6473.5312;14178.3264;6473.1205;14185.2632;6471.0598;14178.8824;6472.6543;14178.7644;6470.6704;14179.0011;6476.0571;14176.2002
2069280.0;6469.473;14174.7266;6467.4248;14174.7454;6470.9581;14184.8778;6471.596;14175.357;6471.182;14182.5096;6469.0461;14175.9565;6470.7052;14175.8987;6468.7663;14176.1132;6474.026;14173.3635
2069300.0;6467.5595;14171.8637;6465.5263;14171.8469;6468.9739;14182.1;6469.683;14172.3758;6469.2667;14179.7595;6467.0656;14173.0153;6468.8094;14173.0107;6466.8675;14173.2351;6472.0244;14170.5139
2069320.0;6465.6879;14168.9561;6463.658;14168.9129;6466.9674;14179.3296;6467.8013;14169.3826;6467.3851;14176.9997;6465.1188;14170.0517;6466.9719;14170.0952;6464.9677;14170.3644;6470.0611;14167.6428
2069340.0;6463.872;14165.9966;6461.817;14165.9514;6464.9458;14176.554;6465.96;14166.3794;6465.5431;14174.2191;6463.2015;14167.0598;6465.1869;14167.1477;6463.0695;14167.4957;6468.1415;14164.7433
2069360.0;6462.12;14162.9829;6459.9991;14162.9768;6462.9172;14173.7662;6464.1623;14163.3702;6463.7412;14171.4103;6461.308;14164.0405;6463.4391;14164.1668;6461.179;14164.6271;6466.2672;14161.8157
2069380.0;6460.4294;14159.9209;6458.2003;14160.0006;6460.8892;14170.9688;6462.4033;14160.357;6461.9736;14168.5705;6459.4348;14161.0013;6461.7086;14161.1561;6459.3018;14161.7617;6464.4377;14158.8653
2069400.0;6458.7888;14156.8255;6456.4177;14157.0259;6458.8697;14168.1702;6460.6711;14157.3379;6460.2295;14165.7049;6457.5819;14157.9516;6459.9773;14158.1239;6457.4428;14158.9022;6462.6505;14155.8978
2069420.0;6457.186;14153.7162;6454.6477;14154.0497;6456.8683;14165.3768;6458.9514;14154.309;6458.4976;14162.8273;6455.7517;14154.8995;6458.2347;14155.0803;6455.6068;14156.0446;6460.9012;14152.9143
2069440.0;6455.6146;14150.6104;6452.8873;14151.0664;6454.8936;14162.5898;6457.2334;14151.2689;6456.7703;14159.9543;6453.9463;14151.8509;6456.4798;14152.035;6453.7975;14153.1787;6459.1833;14149.9127
2069460.0;6454.0715;14147.5183;6451.135;14148.0728;6452.949;14159.8071;6455.5127;14148.2201;6455.0447;14157.096;6452.1676;14148.8105;6454.7205;14148.9958;6452.0184;14150.294;6457.49;14146.8923
2069480.0;6452.55;14144.4425;6449.3923;14145.0696;6451.0322;14157.0263;6453.7901;14145.167;6453.3201;14154.2509;6450.4193;14145.7795;6452.9688;14145.966;6450.272;14147.3839;6455.8159;14143.8556
2069500.0;6451.0346;14141.3823;6447.6623;14142.0604;6449.1382;14154.2456;6452.0683;14142.1142;6451.596;14151.4094;6448.7073;14142.7533;6451.2345;14142.9433;6448.558;14144.4473;6454.156;14140.8078
2069520.0;6449.5029;14138.3393;6445.948;14139.0468;6447.2626;14151.4625;6450.3495;14139.0675;6449.873;14148.5603;6447.0367;14139.7211;6449.5218;14139.9207;6446.8694;14141.489;6452.5036;14137.7549
