Time(sentisec);X_A(m);Y_A(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m)
2128420.0;3903.4235;7229.8823;3899.1102;7230.1303;3914.1336;7243.6819;3902.1348;7230.251;5165.9483;12320.067;3909.4874;7229.198;3904.4663;7229.3203;3909.7468;7233.2524;5168.2693;9206.797
2128440.0;3903.9122;7227.3641;3899.819;7227.4667;3915.1597;7241.0403;3902.9888;7227.5877;5164.3492;12318.2972;3910.1388;7226.5922;3905.1355;7226.6893;3910.4632;7230.6342;5166.4469;9205.6395
2128460.0;3904.4429;7224.8751;3900.5327;7224.8097;3916.1957;7238.3987;3903.8562;7224.942;5162.704;12316.548;3910.7605;7223.9987;3905.8459;7224.104;3911.1692;7228.0293;5164.6413;9204.4655
2128480.0;3905.0231;7222.3987;3901.247;7222.1645;3917.2499;7235.7567;3904.7501;7222.3165;5161.018;12314.8201;3911.3603;7221.4091;3906.614;7221.5574;3911.8601;7225.4302;5162.8443;9203.2663
2128500.0;3905.659;7219.9218;3901.9584;7219.535;3918.3254;7233.1157;3905.6853;7219.7119;5159.3013;12313.1106;3911.948;7218.8088;3907.4496;7219.0389;3912.5319;7222.8313;5161.0478;9202.0283
2128520.0;3906.3576;7217.4389;3902.6686;7216.9206;3919.4154;7230.4798;3906.673;7217.128;5157.5654;12311.4124;3912.5346;7216.1863;3908.3527;7216.5409;3913.1857;7220.2275;5159.2448;9200.7424
2128540.0;3907.1253;7214.9517;3903.3861;7214.3171;3920.5075;7227.8545;3907.7166;7214.565;5155.8218;12309.714;3913.1309;7213.5391;3909.3121;7214.0606;3913.8278;7217.6143;5157.4303;9199.4115
2128560.0;3907.9661;7212.4654;3904.1256;7211.7204;3921.5927;7225.2422;3908.8101;7212.0223;5154.0817;12308.0038;3913.7486;7210.8739;3910.3111;7211.599;3914.4676;7214.9898;5155.6004;9198.05
2128580.0;3908.8813;7209.9868;3904.9057;7209.1288;3922.6694;7222.6425;3909.9419;7209.4972;5152.3565;12306.2729;3914.4034;7208.2021;3911.3353;7209.1575;3915.116;7212.3572;5153.7513;9196.6761
2128600.0;3909.8686;7207.5222;3905.7469;7206.5448;3923.7406;7220.055;3911.1014;7206.985;5150.6571;12304.5158;3915.1183;7205.5355;3912.379;7206.7364;3915.7864;7209.7247;5151.879;9195.3041
2128620.0;3910.9216;7205.075;3906.6673;7203.9744;3924.8107;7217.4819;3912.2822;7204.4808;5148.9905;12302.7282;3915.921;7202.884;3913.4461;7204.3363;3916.4965;7207.1006;5149.9806;9193.9406
2128640.0;3912.0291;7202.6441;3907.6804;7201.4261;3925.8838;7214.9262;3913.4825;7201.9811;5147.3585;12300.9077;3916.8347;7200.2541;3914.5462;7201.9585;3917.2699;7204.4895;5148.0565;9192.5836
2128660.0;3913.1778;7200.2251;3908.793;7198.9077;3926.9644;7212.3879;3914.7028;7199.4848;5145.758;12299.0565;3917.8693;7197.6487;3915.6919;7199.6029;3918.1348;7201.8937;5146.1125;9191.2246
2128680.0;3914.3559;7197.8125;3910.0075;7196.4241;3928.0565;7209.8615;3915.9499;7196.9951;5144.1852;12297.1815;3919.0205;7195.07;3916.8956;7197.266;3919.1183;7199.3178;5144.1609;9189.855
2128700.0;3915.559;7195.4031;3911.3231;7193.9764;3929.1633;7207.3391;3917.24;7194.5218;5142.6387;12295.2904;3920.2769;7192.5215;3918.1682;7194.9412;3920.2377;7196.7729;5142.2205;9188.4742
2128720.0;3916.7908;7192.9967;3912.7346;7191.5628;3930.2868;7204.8169;3918.5964;7192.0816;5141.1192;12293.3869;3921.6288;7190.0085;3919.5175;7192.6215;3921.4973;7194.2754;5140.3116;9187.0913
2128740.0;3918.0646;7190.5971;3914.2313;7189.1797;3931.4311;7202.2997;3920.0383;7189.6908;5139.6277;12291.4709;3923.0735;7187.5361;3920.9488;7190.3015;3922.8909;7191.8406;5138.4489;9185.7156
2128760.0;3919.4017;7188.2134;3915.7974;7186.8226;3932.6043;7199.7985;3921.5694;7187.357;5138.1627;12289.543;3924.6145;7185.1096;3922.4644;7187.9767;3924.4072;7189.4763;5136.6326;9184.3441
2128780.0;3920.8283;7185.8616;3917.4158;7184.486;3933.8195;7197.323;3923.1755;7185.0739;5136.722;12287.6057;3926.257;7182.7344;3924.0613;7185.6436;3926.0301;7187.1797;5134.849;9182.9587
2128800.0;3922.3671;7183.5643;3919.071;7182.1646;3935.0911;7194.8746;3924.8339;7182.8272;5135.3045;12285.6633;3928.0041;7180.4168;3925.7309;7183.301;3927.739;7184.9378;5133.0775;9181.5372
2128820.0;3924.0275;7181.3432;3920.7524;7179.8555;3936.4289;7192.4467;3926.5266;7180.6039;5133.9092;12283.7187;3929.8535;7178.1609;3927.4609;7180.9538;3929.5101;7182.7321;5131.3018;9180.068
2128840.0;3925.8007;7179.2075;3922.4554;7177.5597;3937.8325;7190.0298;3928.2465;7178.3989;5132.5333;12281.7733;3931.7971;7175.9663;3929.2385;7178.614;3931.3208;7180.5447;5129.5163;9178.5546
2128860.0;3927.665;7177.1454;3924.1821;7175.281;3939.2888;7187.6159;3929.996;7176.2131;5131.1705;12279.8278;3933.8197;7173.8259;3931.0512;7176.2952;3933.1507;7178.3635;5127.726;9177.0093
2128880.0;3929.5967;7175.1274;3925.9409;7173.0248;3940.7753;7185.1996;3931.779;7174.0486;5129.8124;12277.8829;3935.8985;7171.7277;3932.8877;7174.0072;3934.9818;7176.1822;5125.9423;9175.4457
2128900.0;3931.5775;7173.1213;3927.7461;7170.7961;3942.2682;7182.7779;3933.5958;7171.9063;5128.4529;12275.9403;3938.004;7169.657;3934.7391;7171.7497;3936.7978;7173.9948;5124.1767;9173.8745
2128920.0;3933.5958;7171.1074;3929.6157;7168.6;3943.75;7180.3513;3935.4418;7169.7858;5127.0916;12274.0026;3940.1047;7167.5989;3936.5975;7169.5101;3938.5846;7171.7902;5122.436;9172.3029
2128940.0;3935.6444;7169.0807;3931.5632;7166.4385;3945.2129;7177.9253;3937.3106;7167.6855;5125.7338;12272.073;3942.1723;7165.5375;3938.4519;7167.2651;3940.3319;7169.5533;5120.7216;9170.736
2128960.0;3937.7156;7167.0449;3933.5887;7164.3067;3946.6594;7175.5085;3939.1958;7165.5999;5124.3876;12270.1535;3944.1841;7163.455;3940.2867;7164.9873;3942.035;7167.2722;5119.0318;9169.1759
2128980.0;3939.7993;7165.0039;3935.6759;7162.1916;3948.0999;7173.1057;3941.0915;7163.5169;5123.0601;12268.2421;3946.1233;7161.3331;3942.0846;7162.6567;3943.6971;7164.9443;5117.3663;9167.6204
2129000.0;3941.8825;7162.9564;3937.7981;7160.0768;3949.5474;7170.7143;3942.9886;7161.4173;5121.7547;12266.3318;3947.9768;7159.1565;3943.8326;7160.2685;3945.3279;7162.5773;5115.7279;9166.0622
2129020.0;3943.9499;7160.895;3939.9263;7157.9479;3951.012;7168.3271;3944.8724;7159.2797;5120.4712;12264.415;3949.7333;7156.9162;3945.522;7157.8322;3946.9372;7160.1831;5114.1214;9164.4925
2129040.0;3945.9844;7158.8061;3942.0302;7155.7924;3952.4976;7165.9404;3946.723;7157.0864;5119.2073;12262.4877;3951.3822;7154.6082;3947.1463;7155.3634;3948.5291;7157.7711;5112.5523;9162.9062
2129060.0;3947.9637;7156.6699;3944.0778;7153.5963;3954.0022;7163.5557;3948.5191;7154.8298;5117.9621;12260.5512;3952.9143;7152.2318;3948.6997;7152.8758;3950.1008;7155.3436;5111.025;9161.3044
2129080.0;3949.8546;7154.4596;3946.0369;7151.3433;3955.5203;7161.1763;3950.2414;7152.5125;5116.7366;12258.609;3954.3239;7149.7891;3950.1778;7150.3779;3951.6461;7152.8979;5109.5417;9159.6887
2129100.0;3951.6157;7152.1452;3947.8827;7149.0192;3957.0429;7158.7994;3951.8749;7150.1429;5115.5332;12256.6643;3955.6086;7147.2847;3951.5764;7147.8728;3953.1563;7150.4299;5108.1013;9158.0563
2129120.0;3953.214;7149.7056;3949.6028;7146.6183;3958.5574;7156.4154;3953.4074;7147.7288;5114.353;12254.718;3956.7676;7144.7261;3952.8906;7145.3594;3954.62;7147.9372;5106.7016;9156.3999
2129140.0;3954.6454;7147.1444;3951.1979;7144.1472;3960.0483;7154.0121;3954.8289;7145.272;5113.1951;12252.7691;3957.7998;7142.1222;3954.1164;7142.8337;3956.0222;7145.4187;5105.3413;9154.7134
2129160.0;3955.9403;7144.4925;3952.6778;7141.6213;3961.5009;7151.5821;3956.1325;7142.7704;5112.0582;12250.8144;3958.7075;7139.4819;3955.2544;7140.2916;3957.3489;7142.8727;5104.0219;9152.9959
2129180.0;3957.1435;7141.791;3954.0555;7139.0589;3962.9041;7149.1256;3957.3182;7140.2239;5110.9433;12248.8492;3959.5013;7136.8131;3956.3141;7137.7321;3958.5941;7140.2982;5102.7459;9151.2503
2129200.0;3958.2869;7139.0674;3955.3422;7136.4741;3964.2521;7146.6484;3958.396;7137.6388;5109.8568;12246.8676;3960.203;7134.1211;3957.3121;7135.159;3959.7635;7137.6974;5101.5155;9149.4795
2129220.0;3959.3788;7136.3285;3956.5449;7133.8739;3965.5444;7144.1564;3959.3855;7135.0262;5108.8096;12244.8665;3960.8425;7131.4102;3958.2666;7132.5805;3960.8701;7135.077;5100.3304;9147.6851
2129240.0;3960.4126;7133.5699;3957.6672;7131.2583;3966.7868;7141.6512;3960.3098;7132.3961;5107.8129;12242.8466;3961.451;7128.6856;3959.191;7130.0073;3961.9258;7132.4451;5099.1884;9145.8687
2129260.0;3961.383;7130.7901;3958.7119;7128.6245;3967.9895;7139.1292;3961.1894;7129.7526;5106.8744;12240.8119;3962.0544;7125.9535;3960.0926;7127.4499;3962.9375;7129.8062;5098.0848;9144.0348
2129280.0;3962.295;7127.997;3959.6826;7125.971;3969.1632;7136.5839;3962.0401;7127.0957;5105.9976;12238.7653;3962.6709;7123.218;3960.9746;7124.9126;3963.9086;7127.1595;5097.0115;9142.1893
2129300.0;3963.1608;7125.2029;3960.585;7123.3005;3970.3139;7134.0102;3962.8741;7124.4259;5105.1846;12236.706;3963.3156;7120.4784;3961.838;7122.3874;3964.8436;7124.5017;5095.9585;9140.3379
2129320.0;3963.9941;7122.4187;3961.4289;7120.617;3971.4407;7131.4084;3963.7011;7121.746;5104.4395;12234.6308;3964.0019;7117.732;3962.6863;7119.855;3965.7512;7121.8317;5094.9178;9138.4828
2129340.0;3964.8042;7119.6501;3962.228;7117.9222;3972.5405;7128.7851;3964.5306;7119.0598;5103.7688;12232.5356;3964.7394;7114.9799;3963.5273;7117.2932;3966.6415;7119.1517;5093.8864;9136.6215
2129360.0;3965.5963;7116.8963;3962.9964;7115.2131;3973.6142;7126.1492;3965.3701;7116.3705;5103.1811;12230.4182;3965.526;7112.2289;3964.3707;7114.6877;3967.523;7116.4655;5092.865;9134.7482
2129380.0;3966.3735;7114.1509;3963.7431;7112.4833;3974.6692;7123.5059;3966.223;7113.6801;5102.6869;12228.2773;3966.3463;7109.4878;3965.2212;7112.0369;3968.3999;7113.7765;5091.8552;9132.8575
2129400.0;3967.1394;7111.4044;3964.4709;7109.7268;3975.7167;7120.8548;3967.0857;7110.9885;5102.2966;12226.1139;3967.1798;7106.7614;3966.0752;7109.3505;3969.2731;7111.0872;5090.8576;9130.9476
2129420.0;3967.8981;7108.6478;3965.1794;7106.9429;3976.766;7118.1929;3967.949;7108.2933;5102.0175;12223.9329;3968.0121;7104.0467;3966.9254;7106.6443;3970.1419;7108.3993;5089.8711;9129.0215
2129440.0;3968.653;7105.8758;3965.8702;7104.1375;3977.8215;7115.519;3968.8046;7105.5899;5101.8499;12221.746;3968.8394;7101.3354;3967.7692;7103.9357;3971.0079;7105.7133;5088.8923;9127.0849
2129460.0;3969.4063;7103.0867;3966.5498;7101.3197;3978.8827;7112.8347;3969.6519;7102.875;5101.7883;12219.5689;3969.6654;7098.6198;3968.6122;7101.2377;3971.8762;7103.0285;5087.9165;9125.1436
2129480.0;3970.1592;7100.2817;3967.2253;7098.4968;3979.9468;7110.1406;3970.4998;7100.1492;5101.8243;12217.4145;3970.4958;7095.8978;3969.4649;7098.5534;3972.7546;7100.3429;5086.9388;9123.2021
2129500.0;3970.9121;7097.4647;3967.9002;7095.6712;3981.0087;7107.4341;3971.3628;7097.4169;5101.9495;12215.2853;3971.3346;7093.1739;3970.3382;7095.8746;3973.6471;7097.6534;5085.9547;9121.265
2129520.0;3971.6655;7094.6409;3968.5733;7092.8437;3982.0618;7104.7099;3972.2547;7094.6812;5102.1565;12213.1737;3972.1805;7090.4534;3971.2406;7093.1894;3974.5501;7094.9561;5084.9599;9119.3369
2129540.0;3972.4204;7091.8134;3969.2419;7090.0155;3983.0969;7101.962;3973.1822;7091.9407;5102.4381;12211.0699;3973.0253;7087.7364;3972.1774;7090.4913;3975.4528;7092.2461;5083.9533;9117.4199
2129560.0;3973.1789;7088.9806;3969.9056;7087.1881;3984.1041;7099.1849;3974.1406;7089.191;5102.7843;12208.9716;3973.8546;7085.0159;3973.1486;7087.7851;3976.3439;7089.5197;5082.9435;9115.5126
2129580.0;3973.9432;7086.14;3970.5675;7084.3621;3985.0745;7096.3724;3975.1159;7086.4302;5103.1787;12206.8857;3974.6537;7082.2814;3974.1455;7085.0812;3977.2172;7086.776;5081.951;9113.6108
2129600.0;3974.7138;7083.2926;3971.2318;7081.5388;3986.0018;7093.5195;3976.0909;7083.66;5103.5982;12204.8218;3975.4135;7079.525;3975.1483;7082.3888;3978.0713;7084.0176;5081.0037;9111.7111
2129620.0;3975.4876;7080.4426;3971.9037;7078.722;3986.8794;7090.6246;3977.0491;7080.8847;5104.0151;12202.7836;3976.1326;7076.7471;3976.1283;7079.7103;3978.9044;7081.2488;5080.1272;9109.8115
2129640.0;3976.2568;7077.5922;3972.5902;7075.9173;3987.6981;7087.6917;3977.9729;7078.1074;5104.4007;12200.7665;3976.8139;7073.9566;3977.0571;7077.0397;3979.7102;7078.4739;5079.342;9107.9094
2129660.0;3977.0117;7074.7374;3973.2988;7073.1294;3988.445;7084.728;3978.8413;7075.3295;5104.7258;12198.7627;3977.4608;7071.164;3977.9175;7074.3636;3980.4803;7075.696;5078.667;9105.9993
2129680.0;3977.7445;7071.8715;3974.0327;7070.3598;3989.1067;7081.7421;3979.6356;7072.5505;5104.962;12196.7657;3978.0779;7068.3724;3978.7087;7071.6644;3981.21;7072.9168;5078.1261;9104.0737
2129700.0;3978.4514;7068.992;3974.7875;7067.6058;3989.6732;7078.7425;3980.3485;7069.7704;5105.0838;12194.772;3978.6723;7065.5746;3979.4421;7068.9277;3981.9032;7070.1375;5077.7484;9102.1239
2129720.0;3979.1326;7066.1045;3975.5538;7064.8609;3990.1414;7075.7367;3980.9904;7066.9895;5105.0703;12192.7797;3979.2547;7062.762;3980.1337;7066.1489;3982.5716;7067.358;5077.5622;9100.1391
2129740.0;3979.7925;7063.2195;3976.3207;7062.1165;3990.5157;7072.7292;3981.5847;7064.2088;5104.9045;12190.7903;3979.8377;7059.934;3980.7986;7063.3348;3983.2308;7064.5786;5077.5846;9098.1065
2129760.0;3980.4375;7060.346;3977.0781;7059.367;3990.8074;7069.7211;3982.1587;7061.4289;5104.5732;12188.808;3980.4347;7057.1;3981.4508;7060.4995;3983.8951;7061.7999;5077.8141;9096.0162
2129780.0;3981.0757;7057.4895;3977.819;7056.6137;3991.0351;7066.7139;3982.7349;7058.6503;5104.068;12186.8387;3981.0588;7054.2738;3982.1042;7057.6595;3984.5752;7059.0235;5078.23;9093.8694
2129800.0;3981.7153;7054.6522;3978.5443;7053.8639;3991.224;7063.7119;3983.3304;7055.8744;5103.3881;12184.8876;3981.7208;7051.4662;3982.7727;7054.8282;3985.2768;7056.2519;5078.8013;9091.682
2129820.0;3982.3663;7051.8344;3979.2638;7051.1257;3991.4021;7060.7203;3983.9594;7053.1049;5102.5378;12182.961;3982.4292;7048.685;3983.4691;7052.0127;3986.0013;7053.4886;5079.4944;9089.4777
2129840.0;3983.0421;7049.0344;3979.9923;7048.4029;3991.5952;7057.741;3984.6358;7050.3473;5101.5231;12181.0695;3983.1897;7045.935;3984.204;7049.2126;3986.7488;7050.7364;5080.2793;9087.2774
2129860.0;3983.7603;7046.2505;3980.7439;7045.6942;3991.8245;7054.7729;3985.3731;7047.606;5100.3489;12179.2291;3984.0066;7043.2178;3984.9841;7046.4237;3987.5199;7047.9947;5081.1297;9085.0927
2129880.0;3984.5412;7043.4846;3981.5306;7042.9954;3992.1078;7051.8149;3986.183;7044.8826;5099.0191;12177.4583;3984.8806;7040.528;3985.8142;7043.6415;3988.315;7045.2597;5082.0233;9082.9303
2129900.0;3985.402;7040.7425;3982.3621;7040.3027;3992.4637;7048.8694;3987.0728;7042.1746;5097.5392;12175.7737;3985.8084;7037.8537;3986.6983;7040.8642;3989.1332;7042.5276;5082.9425;9080.7964
2129920.0;3986.3479;7038.0282;3983.2454;7037.6136;3992.9119;7045.9407;3988.0428;7039.479;5095.9205;12174.1841;3986.7843;7035.1822;3987.64;7038.0934;3989.9723;7039.7963;5083.8747;9078.6962
2129940.0;3987.3681;7035.3395;3984.1833;7034.9265;3993.4693;7043.0334;3989.0857;7036.7949;5094.181;12172.6872;3987.8029;7032.5057;3988.6399;7035.3337;3990.8331;7037.0649;5084.8121;9076.631
2129960.0;3988.4391;7032.6663;3985.1755;7032.2388;3994.1441;7040.1505;3990.1906;7034.1251;5092.3434;12171.2684;3988.8607;7029.8218;3989.6944;7032.591;3991.7223;7034.3328;5085.75;9074.5975
2129980.0;3989.5379;7029.9981;3986.2217;7029.5467;3994.9337;7037.2955;3991.346;7031.4734;5090.4293;12169.9066;3989.9531;7027.1295;3990.7972;7029.8705;3992.6512;7031.6021;5086.6843;9072.5909
2130000.0;3990.6522;7027.3303;3987.3225;7026.8468;3995.8268;7034.475;3992.5411;7028.8412;5088.4555;12168.5804;3991.071;7024.4252;3991.9429;7027.1746;3993.6306;7028.8787;5087.611;9070.607
2130020.0;3991.7819;7024.6658;3988.4774;7024.1399;3996.8074;7031.6975;3993.7646;7026.2259;5086.4341;12167.2745;3992.2007;7021.7038;3993.1292;7024.5049;3994.6674;7026.1709;5088.5261;9068.6414
2130040.0;3992.9319;7022.0088;3989.682;7021.4325;3997.8594;7028.97;3995.0058;7023.6225;5084.3773;12165.9812;3993.3271;7018.9628;3994.3544;7021.8634;3995.7642;7023.4864;5089.4268;9066.6899
2130060.0;3994.1048;7019.3584;3990.928;7018.7343;3998.9693;7026.2937;3996.2568;7021.0268;5082.3001;12164.6985;3994.4395;7016.2047;3995.6143;7019.2528;3996.9199;7020.8313;5090.3119;9064.7504
2130080.0;3995.297;7016.7078;3992.203;7016.049;4000.1269;7023.6626;3997.515;7018.439;5080.22;12163.4251;3995.5332;7013.4366;3996.9009;7016.6737;3998.1301;7018.209;5091.1801;9062.8247
2130100.0;3996.497;7014.0478;3993.4927;7013.3703;4001.3228;7021.0689;3998.7835;7015.8644;5078.1544;12162.1559;3996.6072;7010.667;3998.2049;7014.1232;3999.3876;7015.619;5092.0291;9060.9165
2130120.0;3997.685;7011.3703;3994.7802;7010.6856;4002.5471;7018.506;4000.0709;7013.3134;5076.1195;12160.8805;3997.6598;7007.9018;3999.5186;7011.5951;4000.6847;7013.0573;5092.8563;9059.0275
2130140.0;3998.8333;7008.6682;3996.0469;7007.9856;4003.7906;7015.9704;4001.3886;7010.796;5074.131;12159.5849;3998.6856;7005.1412;4000.8391;7009.0822;4002.0156;7010.521;5093.6608;9057.155
2130160.0;3999.9083;7005.9337;3997.2714;7005.2695;4005.0474;7013.4598;4002.7465;7008.316;5072.2035;12158.2563;3999.6773;7002.3791;4002.1683;7006.5789;4003.3773;7008.0118;5094.4454;9055.2929
2130180.0;4000.8764;7003.1574;3998.4302;7002.5422;4006.317;7010.9726;4004.1485;7005.8683;5070.3498;12156.8827;4000.6314;6999.6068;4003.5113;7004.0819;4004.7659;7005.5311;5095.2159;9053.436
2130200.0;4001.7135;7000.3286;3999.5008;6999.8078;4007.6028;7008.5074;4005.5907;7003.4417;5068.5791;12155.4517;4001.5518;6996.8203;4004.8723;7001.5909;4006.1731;7003.0744;5095.9807;9051.5828
2130220.0;4002.418;6997.4406;4000.4661;6997.0668;4008.9087;7006.0617;4007.0626;7001.0254;5066.8989;12153.9485;4002.4483;6994.0243;4006.2507;6999.1077;4007.5862;7000.6306;5096.7495;9049.736
2130240.0;4003.0171;6994.5014;4001.32;6994.3187;4010.2356;7003.6315;4008.5515;6998.613;5065.3202;12152.358;4003.3287;6991.2295;4007.6403;6996.6337;4008.9913;6998.1883;5097.5336;9047.9014
2130260.0;4003.5611;6991.5421;4002.0692;6991.5657;4011.5794;7001.2118;4010.0462;6996.2014;5063.8643;12150.6696;4004.1929;6988.4463;4009.0322;6994.1682;4010.376;6995.7428;5098.3438;9046.0846
2130280.0;4004.1069;6988.6091;4002.7325;6988.8135;4012.9308;6998.7982;4011.5375;6993.7881;5062.5638;12148.8795;4005.0367;6985.6821;4010.4201;6991.7085;4011.7311;6993.297;5099.188;9044.288
2130300.0;4004.702;6985.7408;4003.337;6986.0671;4014.2778;6996.3877;4013.0185;6991.3687;5061.4581;12146.9903;4005.8607;6982.9416;4011.8003;6989.254;4013.0483;6990.8554;5100.069;9042.5093
2130320.0;4005.3764;6982.9478;4003.9161;6983.3282;4015.6108;6993.9783;4014.4797;6988.9364;5060.5834;12145.0075;4006.6764;6980.2292;4013.1695;6986.807;4014.3198;6988.4175;5100.9834;9040.7428
2130340.0;4006.1447;6980.2173;4004.5084;6980.5962;4016.9259;6991.5688;4015.9024;6986.4819;5059.9672;12142.9406;4007.5071;6977.5513;4014.5216;6984.3705;4015.5358;6985.9747;5101.9234;9038.9824
2130360.0;4007.0139;6977.5325;4005.1579;6977.8738;4018.2243;6989.1576;4017.2515;6983.9929;5059.6223;12140.807;4008.3837;6974.9181;4015.8487;6981.9444;4016.6816;6983.5139;5102.8776;9037.2237
2130380.0;4007.9912;6974.8887;4005.9097;6975.1706;4019.5054;6986.741;4018.4784;6981.4501;5059.5467;12138.635;4009.3374;6972.3414;4017.1434;6979.5237;4017.7369;6981.0229;5103.8322;9035.4649
2130400.0;4009.0868;6972.2942;4006.8029;6972.5025;4020.7604;6984.3104;4019.5394;6978.8282;5059.7251;12136.4604;4010.3945;6969.829;4018.3974;6977.0999;4018.6842;6978.494;5104.7744;9033.7054
2130420.0;4010.3138;6969.7621;4007.863;6969.8855;4021.9716;6981.8518;4020.4229;6976.11;5060.1324;12134.3166;4011.5736;6967.3825;4019.5996;6974.66;4019.5202;6975.9251;5105.6939;9031.9453
2130440.0;4011.683;6967.301;4009.0986;6967.3318;4023.1183;6979.3483;4021.1642;6973.3039;5060.7377;12132.2237;4012.8881;6965.0;4020.7347;6972.1862;4020.2632;6973.3183;5106.5837;9030.1848
2130460.0;4013.1985;6964.9121;4010.5064;6964.8497;4024.1861;6976.7861;4021.8335;6970.4464;5061.5064;12130.1848;4014.3462;6962.6778;4021.7908;6969.6579;4020.9456;6970.6779;5107.4381;9028.4233
2130480.0;4014.8536;6962.5893;4012.0764;6962.4457;4025.1736;6974.1598;4022.5012;6967.58;5062.4016;12128.1895;4015.9458;6960.4058;4022.7685;6967.0577;4021.6006;6968.0084;5108.2502;9026.6593
2130500.0;4016.6303;6960.3216;4013.7956;6960.1238;4026.0933;6971.4746;4023.2087;6964.7261;5063.3883;12126.2223;4017.6692;6958.1645;4023.6846;6964.3786;4022.2544;6965.3124;5109.0113;9024.8896
2130520.0;4018.5007;6958.0937;4015.6426;6957.8786;4026.9677;6968.7438;4023.964;6961.8792;5064.4364;12124.2699;4019.4832;6955.9291;4024.5648;6961.6273;4022.9266;6962.5908;5109.7112;9023.1101
2130540.0;4020.4272;6955.8857;4017.5831;6955.6892;4027.8217;6965.9826;4024.7574;6959.023;5065.5233;12122.3253;4021.345;6953.679;4025.4286;6958.8203;4023.6316;6959.8446;5110.3408;9021.3185
2130560.0;4022.3659;6953.6745;4019.5685;6953.5193;4028.6764;6963.2022;4025.5777;6956.148;5066.6327;12120.3877;4023.2086;6951.4021;4026.2815;6955.9767;4024.3785;6957.0752;5110.8938;9019.5166
2130580.0;4024.2724;6951.4371;4021.5426;6951.3279;4029.5458;6960.4074;4026.4199;6953.2586;5067.7537;12118.4593;4025.0296;6949.0919;4027.1192;6953.1118;4025.1682;6954.2836;5111.3659;9017.7092
2130600.0;4026.1091;6949.157;4023.4528;6949.0833;4030.4361;6957.5998;4027.2819;6950.3655;5068.8787;12116.5412;4026.7696;6946.7406;4027.9388;6950.2335;4025.9968;6951.4696;5111.7545;9015.8993
2130620.0;4027.8502;6946.827;4025.2593;6946.77;4031.348;6954.7823;4028.1594;6947.4779;5070.0018;12114.6303;4028.4014;6944.3375;4028.7467;6947.3425;4026.8617;6948.6349;5112.0589;9014.0845
2130640.0;4029.4825;6944.4463;4026.9404;6944.3858;4032.2796;6951.9604;4029.0455;6944.6004;5071.1151;12112.7194;4029.9133;6941.8738;4029.5579;6944.4361;4027.7649;6945.7855;5112.283;9012.2591
2130660.0;4031.0032;6942.0151;4028.4898;6941.9359;4033.2298;6949.1394;4029.9326;6941.7349;5072.2062;12110.8011;4031.3066;6939.3485;4030.3911;6941.5139;4028.7091;6942.9331;5112.4369;9010.4174
2130680.0;4032.4159;6939.5315;4029.91;6939.4302;4034.1997;6946.3237;4030.8191;6938.8839;5073.2579;12108.8717;4032.5881;6936.772;4031.2633;6938.582;4029.6906;6940.0944;5112.5328;9008.5567
2130700.0;4033.7268;6936.9935;4031.2061;6936.882;4035.1915;6943.5182;4031.7096;6936.0509;5074.2505;12106.9312;4033.7623;6934.1614;4032.1849;6935.6536;4030.6959;6937.288;5112.58;9006.6781
2130720.0;4034.9426;6934.4044;4032.3857;6934.3051;4036.2054;6940.7289;4032.609;6933.2386;5075.1676;12104.9802;4034.8287;6931.532;4033.1544;6932.7458;4031.7055;6934.5294;5112.5813;9004.7867
2130740.0;4036.0684;6931.7734;4033.4587;6931.7087;4037.2375;6937.9585;4033.5145;6930.4488;5076.0007;12103.0182;4035.7838;6928.8932;4034.1535;6929.8743;4032.6965;6931.8228;5112.5345;9002.8893
2130760.0;4037.1066;6929.1135;4034.434;6929.0956;4038.2787;6935.2033;4034.4101;6927.6815;5076.7513;12101.0444;4036.6214;6926.2496;4035.1476;6927.0475;4033.6434;6929.1574;5112.4361;9000.9904
2130780.0;4038.0557;6926.4362;4035.3165;6926.4638;4039.3145;6932.4555;4035.2663;6924.9358;5077.4277;12099.0606;4037.3348;6923.6045;4036.0909;6924.2638;4034.516;6926.5108;5112.2853;8999.0907
2130800.0;4038.9116;6923.7496;4036.1046;6923.8123;4040.3253;6929.7076;4036.0436;6922.2079;5078.042;12097.0711;4037.9185;6920.9583;4036.936;6921.5145;4035.2812;6923.859;5112.0861;8997.1896
2130820.0;4039.6709;6921.0572;4036.7916;6921.1435;4041.286;6926.9525;4036.7011;6919.4901;5078.6076;12095.0785;4038.372;6918.3076;4037.6421;6918.7917;4035.9095;6921.1841;5111.8474;8995.2875
2130840.0;4040.3346;6918.3593;4037.3704;6918.463;4042.1693;6924.184;4037.2099;6916.7721;5079.1377;12093.0809;4038.7014;6915.6465;4038.1831;6916.0918;4036.3837;6918.4783;5111.5799;8993.3846
2130860.0;4040.9097;6915.6536;4037.841;6915.777;4042.9509;6921.3995;4037.5633;6914.0451;5079.6451;12091.075;4038.9205;6912.9701;4038.5518;6913.4127;4036.7034;6915.7434;5111.2905;8991.4777
