Time(sentisec);X_B(m);Y_B(m);X_C(m);Y_C(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_L(m);Y_L(m);X_M(m);Y_M(m)
1586760.0;2995.632;1853.7731;3010.6348;1840.6319;2992.9849;1845.3491;3000.0852;1855.1128;3002.2351;1838.269;3002.4598;1836.098;3009.6294;1835.2135
1586780.0;2995.6322;1853.7788;3010.7141;1840.9722;2992.9465;1845.4558;3000.4053;1854.7973;3002.1455;1838.4736;3002.3153;1836.2262;3009.6354;1835.2084
1586800.0;2995.6323;1853.7845;3010.7892;1841.3123;2992.897;1845.5535;3000.6831;1854.4811;3002.054;1838.6674;3002.1737;1836.4036;3009.6414;1835.2032
1586820.0;2995.6325;1853.7901;3010.861;1841.6618;2992.8387;1845.6426;3000.9144;1854.1797;3001.967;1838.8499;3002.0352;1836.622;3009.6474;1835.1981
1586840.0;2995.6326;1853.7958;3010.9273;1842.0252;2992.7729;1845.7325;3001.1043;1853.9008;3001.891;1839.0181;3001.8941;1836.8641;3009.6534;1835.1929
1586860.0;2995.6327;1853.8015;3010.9817;1842.4039;2992.7001;1845.8376;3001.2633;1853.6438;3001.832;1839.1639;3001.7426;1837.1125;3009.6594;1835.1878
1586880.0;2995.6329;1853.8071;3011.0182;1842.8001;2992.6203;1845.9716;3001.4023;1853.4075;3001.7946;1839.2772;3001.5747;1837.3595;3009.6654;1835.1826
1586900.0;2995.633;1853.8128;3011.0366;1843.2149;2992.5324;1846.1418;3001.5284;1853.1943;3001.7787;1839.3527;3001.3894;1837.6089;3009.6714;1835.1775
1586920.0;2995.6332;1853.8185;3011.0452;1843.6444;2992.4334;1846.3509;3001.6423;1853.0074;3001.7797;1839.3936;3001.1901;1837.8693;3009.6774;1835.1723
1586940.0;2995.6333;1853.8241;3011.0562;1844.079;2992.3197;1846.5971;3001.7403;1852.8476;3001.7926;1839.4076;3000.9816;1838.1462;3009.6834;1835.1672
1586960.0;2995.6334;1853.8298;3011.0805;1844.505;2992.1918;1846.8726;3001.8185;1852.7123;3001.8163;1839.401;3000.7694;1838.4369;3009.6894;1835.162
1586980.0;2995.6336;1853.8355;3011.1224;1844.9112;2992.0575;1847.1612;3001.8775;1852.599;3001.8533;1839.3748;3000.5595;1838.7335;3009.6954;1835.1569
1587000.0;2995.6337;1853.8411;3011.1813;1845.2933;2991.9269;1847.4448;3001.9242;1852.507;3001.9076;1839.3269;3000.358;1839.0268;3009.7014;1835.1517
1587020.0;2995.6339;1853.8468;3011.2536;1845.6553;2991.8033;1847.7136;3001.9684;1852.433;3001.9818;1839.2567;3000.1669;1839.3101;3009.7074;1835.1466
1587040.0;2995.634;1853.8525;3011.3331;1846.0061;2991.6777;1847.9731;3002.0171;1852.367;3002.0775;1839.1645;2999.9828;1839.582;3009.7134;1835.1414
1587060.0;2995.6341;1853.8581;3011.4097;1846.3555;2991.5313;1848.2399;3002.0722;1852.2925;3002.1964;1839.0489;2999.7997;1839.8474;3009.7194;1835.1363
1587080.0;2995.6343;1853.8638;3011.4701;1846.7123;2991.3464;1848.5308;3002.133;1852.1923;3002.3398;1838.9066;2999.6126;1840.1186;3009.7254;1835.1311
1587100.0;2995.6344;1853.8695;3011.5014;1847.0835;2991.116;1848.853;3002.199;1852.0537;3002.5075;1838.7368;2999.4186;1840.4136;3009.7314;1835.126
1587120.0;2995.6346;1853.8751;3011.4956;1847.4715;2990.8478;1849.2015;3002.2725;1851.8725;3002.6927;1838.5498;2999.2163;1840.7521;3009.7374;1835.1208
1587140.0;2995.6347;1853.8808;3011.4507;1847.8703;2990.5581;1849.565;3002.3587;1851.6555;3002.8803;1838.3661;2999.0077;1841.1411;3009.7434;1835.1156
1587160.0;2995.6348;1853.8865;3011.3722;1848.2698;2990.2603;1849.9363;3002.4634;1851.4183;3003.0469;1838.2124;2998.799;1841.5623;3009.7494;1835.1105
1587180.0;2995.635;1853.8921;3011.2699;1848.6627;2989.9577;1850.315;3002.592;1851.1799;3003.1668;1838.1141;2998.6007;1841.9753;3009.7554;1835.1053
1587200.0;2995.6351;1853.8978;3011.1521;1849.0498;2989.6486;1850.7016;3002.7472;1850.9548;3003.2232;1838.086;2998.4229;1842.3391;3009.7614;1835.1002
1587220.0;2995.6353;1853.9035;3011.0218;1849.4394;2989.3389;1851.0887;3002.9285;1850.7508;3003.2223;1838.1179;2998.2709;1842.6333;3009.7674;1835.095
1587240.0;2995.6354;1853.9091;3010.8782;1849.8409;2989.0458;1851.4629;3003.1314;1850.5716;3003.1967;1838.1727;2998.1439;1842.8657;3009.7734;1835.0899
1587260.0;2995.6355;1853.9148;3010.7212;1850.2621;2988.7877;1851.8154;3003.3486;1850.4233;3003.1881;1838.2043;2998.0358;1843.0646;3009.7794;1835.0847
1587280.0;2995.6357;1853.9205;3010.5523;1850.7057;2988.5673;1852.1497;3003.5731;1850.315;3003.2189;1838.1894;2997.9381;1843.2675;3009.7854;1835.0796
1587300.0;2995.6358;1853.9261;3010.3741;1851.1693;2988.3678;1852.4806;3003.7994;1850.2563;3003.2814;1838.1394;2997.8428;1843.5081;3009.7914;1835.0744
1587320.0;2995.636;1853.9318;3010.1902;1851.6457;2988.1648;1852.8263;3004.0244;1850.251;3003.3531;1838.0818;2997.7439;1843.8037;3009.7974;1835.0693
1587340.0;2995.6361;1853.9375;3010.0061;1852.1263;2987.9404;1853.2004;3004.2471;1850.2945;3003.4167;1838.0342;2997.6412;1844.148;3009.8034;1835.0641
1587360.0;2995.6363;1853.9432;3009.8268;1852.6039;2987.6893;1853.6082;3004.469;1850.3738;3003.4674;1837.9996;2997.5405;1844.5157;3009.8094;1835.059
1587380.0;2995.6364;1853.9488;3009.6545;1853.0759;2987.4143;1854.0463;3004.6922;1850.4719;3003.5082;1837.9738;2997.4488;1844.8768;3009.8154;1835.0538
1587400.0;2995.6365;1853.9545;3009.4891;1853.5431;2987.1224;1854.5031;3004.9148;1850.5743;3003.5405;1837.9603;2997.3686;1845.2127;3009.8214;1835.0487
1587420.0;2995.6367;1853.9602;3009.3287;1854.0073;2986.8249;1854.9565;3005.1295;1850.6744;3003.5574;1837.9714;2997.2939;1845.5238;3009.8274;1835.0435
1587440.0;2995.6368;1853.9658;3009.1709;1854.4693;2986.536;1855.3762;3005.3268;1850.7735;3003.5445;1838.0252;2997.2143;1845.8226;3009.8334;1835.0384
1587460.0;2995.637;1853.9715;3009.0131;1854.9268;2986.2688;1855.7343;3005.5007;1850.8785;3003.4899;1838.1326;2997.1267;1846.1176;3009.8394;1835.0332
1587480.0;2995.6371;1853.9772;3008.8555;1855.3746;2986.0291;1856.0197;3005.6508;1850.9984;3003.3984;1838.2851;2997.0416;1846.4001;3009.8454;1835.0281
1587500.0;2995.6372;1853.9828;3008.7015;1855.8048;2985.8139;1856.2406;3005.7792;1851.139;3003.2925;1838.4584;2996.9853;1846.6414;3009.8514;1835.0229
1587520.0;2995.6374;1853.9885;3008.5574;1856.2093;2985.6176;1856.4135;3005.8864;1851.3021;3003.1928;1838.6344;2996.9955;1846.8017;3009.8574;1835.0178
1587540.0;2995.6375;1853.9942;3008.4285;1856.5847;2985.4397;1856.5514;3005.9695;1851.4864;3003.1035;1838.8169;2997.1108;1846.8435;3009.8634;1835.0126
1587560.0;2995.6377;1853.9998;3008.316;1856.9359;2985.2837;1856.6611;3006.0252;1851.6888;3003.0178;1839.019;2997.3505;1846.7477;3009.8694;1835.0075
1587580.0;2995.6378;1854.0055;3008.2146;1857.2745;2985.154;1856.7486;3006.0525;1851.9049;3002.9331;1839.2393;2997.7;1846.5261;3009.8754;1835.0023
1587600.0;2995.6379;1854.0112;3008.1126;1857.613;2985.0514;1856.8213;3006.0544;1852.1254;3002.8548;1839.4543;2998.1141;1846.2181;3009.8814;1834.9972
1587620.0;2995.6381;1854.0168;3007.9985;1857.9569;2984.9745;1856.8864;3006.0371;1852.3385;3002.7873;1839.6376;2998.5412;1845.8738;3009.8874;1834.992
1587640.0;2995.6382;1854.0225;3007.867;1858.3019;2984.9214;1856.9487;3006.0077;1852.5345;3002.7293;1839.7759;2998.9442;1845.5332;3009.8934;1834.9868
1587660.0;2995.6384;1854.0282;3007.7223;1858.6368;2984.8912;1857.0098;3005.972;1852.7098;3002.6798;1839.8676;2999.3047;1845.2215;3009.8994;1834.9817
1587680.0;2995.6385;1854.0338;3007.5756;1858.949;2984.8827;1857.0685;3005.9343;1852.8669;3002.6437;1839.9134;2999.6121;1844.9547;3009.9054;1834.9765
1587700.0;2995.6386;1854.0395;3007.44;1859.2277;2984.8937;1857.1219;3005.8993;1853.0112;3002.6254;1839.9188;2999.8577;1844.745;3009.9114;1834.9714
1587720.0;2995.6388;1854.0452;3007.3263;1859.4674;2984.9209;1857.1656;3005.8731;1853.1464;3002.6226;1839.8976;3000.0372;1844.5991;3009.9174;1834.9662
1587740.0;2995.6389;1854.0508;3007.2374;1859.6695;2984.9598;1857.1974;3005.8621;1853.271;3002.6273;1839.8713;3000.1555;1844.5148;3009.9234;1834.9611
1587760.0;2995.6391;1854.0565;3007.1649;1859.8425;2985.0057;1857.2188;3005.8678;1853.3807;3002.6344;1839.8531;3000.225;1844.4839;3009.9294;1834.9559
1587780.0;2995.6392;1854.0622;3007.094;1859.9973;2985.0552;1857.2334;3005.8833;1853.4746;3002.6469;1839.8406;3000.2629;1844.4964;3009.9354;1834.9508
1587800.0;2995.6393;1854.0678;3007.0127;1860.1411;2985.1061;1857.2449;3005.8975;1853.5586;3002.6707;1839.8209;3000.2859;1844.5415;3009.9414;1834.9456
1587820.0;2995.6395;1854.0735;3006.9183;1860.2759;2985.1575;1857.2552;3005.9018;1853.6394;3002.7084;1839.7831;3000.3072;1844.6048;3009.9474;1834.9405
1587840.0;2995.6396;1854.0792;3006.8187;1860.4011;2985.2089;1857.2652;3005.8954;1853.7198;3002.7599;1839.7229;3000.3344;1844.6673;3009.9534;1834.9353
1587860.0;2995.6398;1854.0848;3006.7274;1860.5134;2985.2604;1857.2752;3005.8841;1853.798;3002.8242;1839.6417;3000.3692;1844.7125;3009.9594;1834.9302
1587880.0;2995.6399;1854.0905;3006.6587;1860.6077;2985.3119;1857.2852;3005.8776;1853.8718;3002.9003;1839.5416;3000.4113;1844.7339;3009.9654;1834.925
1587900.0;2995.64;1854.0962;3006.6247;1860.6801;2985.3633;1857.2951;3005.8865;1853.9404;3002.9846;1839.428;3000.4612;1844.736;3009.9714;1834.9199
1587920.0;2995.6402;1854.1019;3006.634;1860.7303;2985.4148;1857.3051;3005.9198;1854.0016;3003.0715;1839.3078;3000.5214;1844.7274;3009.9774;1834.9147
1587940.0;2995.6403;1854.1075;3006.6928;1860.7625;2985.4663;1857.3151;3005.9804;1854.0494;3003.1578;1839.1859;3000.5934;1844.713;3009.9834;1834.9096
1587960.0;2995.6405;1854.1132;3006.8043;1860.7805;2985.5177;1857.3251;3006.0629;1854.0775;3003.244;1839.0638;3000.6754;1844.6931;3009.9894;1834.9044
1587980.0;2995.6406;1854.1189;3006.9697;1860.787;2985.5692;1857.335;3006.1568;1854.0861;3003.3317;1838.9451;3000.7613;1844.6692;3009.9954;1834.8993
1588000.0;2995.6407;1854.1245;3007.1893;1860.782;2985.6207;1857.345;3006.2538;1854.0819;3003.4215;1838.8373;3000.8422;1844.6462;3010.0014;1834.8941
1588020.0;2995.6409;1854.1302;3007.4605;1860.7623;2985.6721;1857.355;3006.3523;1854.0741;3003.5112;1838.7514;3000.9111;1844.629;3010.0074;1834.889
1588040.0;2995.641;1854.1359;3007.7732;1860.7242;2985.7236;1857.365;3006.4556;1854.0682;3003.597;1838.6944;3000.9645;1844.6193;3010.0134;1834.8838
1588060.0;2995.6412;1854.1415;3008.1101;1860.6678;2985.7751;1857.375;3006.5665;1854.0652;3003.6747;1838.6615;3001.0038;1844.6151;3010.0194;1834.8787
1588080.0;2995.6413;1854.1472;3008.4556;1860.5974;2985.8265;1857.3849;3006.6845;1854.0641;3003.7424;1838.6354;3001.0355;1844.6137;3010.0254;1834.8735
1588100.0;2995.6414;1854.1529;3008.8048;1860.5158;2985.878;1857.3949;3006.8072;1854.0637;3003.7986;1838.5967;3001.0695;1844.6133;3010.0314;1834.8683
1588120.0;2995.6416;1854.1585;3009.1616;1860.4228;2985.9295;1857.4049;3006.9327;1854.0637;3003.8376;1838.5441;3001.1138;1844.6133;3010.0374;1834.8632
1588140.0;2995.6417;1854.1642;3009.5252;1860.3196;2985.9809;1857.4149;3007.0619;1854.0637;3003.8461;1838.5037;3001.1702;1844.6133;3010.0434;1834.858
1588160.0;2995.6419;1854.1699;3009.8822;1860.2155;2986.0324;1857.4248;3007.1989;1854.0637;3003.8084;1838.5136;3001.2328;1844.6133;3010.0494;1834.8529
1588180.0;2995.642;1854.1755;3010.2102;1860.1265;2986.0839;1857.4348;3007.3493;1854.0637;3003.7143;1838.6036;3001.2922;1844.6133;3010.0554;1834.8477
1588200.0;2995.6421;1854.1812;3010.4893;1860.0669;2986.1353;1857.4448;3007.5171;1854.0641;3003.5569;1838.7901;3001.3406;1844.6129;3010.0614;1834.8426
1588220.0;2995.6423;1854.1869;3010.7084;1860.0438;2986.1868;1857.4548;3007.7014;1854.0656;3003.3285;1839.0848;3001.3742;1844.6113;3010.0674;1834.8374
1588240.0;2995.6424;1854.1925;3010.8653;1860.058;2986.2383;1857.4648;3007.8964;1854.0701;3003.0199;1839.4961;3001.3939;1844.6063;3010.0734;1834.8323
1588260.0;2995.6426;1854.1982;3010.9607;1860.1088;2986.2897;1857.4747;3008.0931;1854.0809;3002.6323;1840.0128;3001.4034;1844.5943;3010.0794;1834.8271
1588280.0;2995.6427;1854.2039;3010.9953;1860.194;2986.3412;1857.4847;3008.2809;1854.1015;3002.193;1840.5885;3001.4071;1844.5718;3010.0854;1834.822
1588300.0;2995.6428;1854.2095;3010.973;1860.3089;2986.3927;1857.4947;3008.4496;1854.1325;3001.7598;1841.1434;3001.4082;1844.5392;3010.0914;1834.8168
1588320.0;2995.643;1854.2152;3010.9043;1860.4469;2986.4442;1857.5047;3008.5945;1854.1708;3001.4025;1841.5924;3001.4085;1844.5022;3010.0974;1834.8117
1588340.0;2995.6431;1854.2209;3010.8044;1860.6031;2986.4956;1857.5146;3008.72;1854.2122;3001.1695;1841.8823;3001.4085;1844.4695;3010.1034;1834.8065
1588360.0;2995.6433;1854.2265;3010.6873;1860.7768;2986.5471;1857.5246;3008.8375;1854.2553;3001.064;1842.014;3001.4085;1844.4466;3010.1094;1834.8014
1588380.0;2995.6434;1854.2322;3010.561;1860.9696;2986.5987;1857.5337;3008.9582;1854.3004;3001.0463;1842.0379;3001.4085;1844.4328;3010.1154;1834.7962
1588400.0;2995.6435;1854.2379;3010.4268;1861.1791;2986.6511;1857.5398;3009.0858;1854.3473;3001.0596;1842.0239;3001.4085;1844.4223;3010.1214;1834.7911
1588420.0;2995.6437;1854.2435;3010.2828;1861.3971;2986.7056;1857.5368;3009.213;1854.3952;3001.0479;1842.0422;3001.4085;1844.4075;3010.1274;1834.7859
1588440.0;2995.6438;1854.2492;3010.1274;1861.6122;2986.7655;1857.5131;3009.3244;1854.4464;3000.9637;1842.1547;3001.4085;1844.3819;3010.1334;1834.7808
1588460.0;2995.644;1854.2549;3009.9628;1861.816;2986.8353;1857.4532;3009.4038;1854.5059;3000.7779;1842.4;3001.4085;1844.3448;3010.1394;1834.7756
1588480.0;2995.6441;1854.2606;3009.7968;1862.0048;2986.9202;1857.3448;3009.447;1854.5776;3000.497;1842.7689;3001.4085;1844.3007;3010.1454;1834.7705
1588500.0;2995.6442;1854.2662;3009.6403;1862.1762;2987.0231;1857.1877;3009.469;1854.6598;3000.1716;1843.1952;3001.4088;1844.2574;3010.1514;1834.7653
1588520.0;2995.6444;1854.2719;3009.5032;1862.3246;2987.1424;1856.9959;3009.4954;1854.7454;2999.8707;1843.5903;3001.41;1844.2207;3010.1574;1834.7602
1588540.0;2995.6445;1854.2776;3009.3894;1862.4438;2987.2698;1856.793;3009.5458;1854.8244;2999.6307;1843.9065;3001.4137;1844.1922;3010.1634;1834.755
1588560.0;2995.6447;1854.2832;3009.295;1862.5327;2987.3927;1856.6048;3009.6233;1854.8861;2999.4265;1844.1777;3001.4227;1844.1704;3010.1694;1834.7499
1588580.0;2995.6448;1854.2889;3009.2101;1862.5983;2987.4993;1856.4503;3009.718;1854.9215;2999.1888;1844.4951;3001.4396;1844.1505;3010.1754;1834.7447
1588600.0;2995.6449;1854.2946;3009.123;1862.6508;2987.588;1856.3332;3009.8178;1854.9275;2998.8535;1844.9436;3001.4652;1844.128;3010.1814;1834.7395
1588620.0;2995.6451;1854.3002;3009.0239;1862.6955;2987.6684;1856.2395;3009.9138;1854.9086;2998.4057;1845.5422;3001.4972;1844.1026;3010.1874;1834.7344
1588640.0;2995.6452;1854.3059;3008.9044;1862.7354;2987.7564;1856.1474;3010.0;1854.8766;2997.8857;1846.2349;3001.5333;1844.0804;3010.1934;1834.7292
1588660.0;2995.6454;1854.3116;3008.7538;1862.7803;2987.8648;1856.0412;3010.0734;1854.8438;2997.3562;1846.9364;3001.5755;1844.0683;3010.1994;1834.7241
1588680.0;2995.6455;1854.3172;3008.5565;1862.8523;2987.9972;1855.9171;3010.1336;1854.8163;2996.8701;1847.5767;3001.6288;1844.0676;3010.2054;1834.7189
1588700.0;2995.6457;1854.3229;3008.2954;1862.9789;2988.1472;1855.7787;3010.1824;1854.791;2996.4636;1848.1099;3001.696;1844.0713;3010.2114;1834.7138
1588720.0;2995.6458;1854.3286;3007.9585;1863.1783;2988.3024;1855.6295;3010.2214;1854.7609;2996.1685;1848.4926;3001.7735;1844.0679;3010.2174;1834.7086
1588740.0;2995.6459;1854.3342;3007.5425;1863.4518;2988.4507;1855.4745;3010.2489;1854.7213;2996.0188;1848.6717;3001.8533;1844.0473;3010.2234;1834.7035
1588760.0;2995.6461;1854.3399;3007.0498;1863.789;2988.5825;1855.3241;3010.2629;1854.6736;2996.0462;1848.5952;3001.9278;1844.0053;3010.2294;1834.6983
1588780.0;2995.6462;1854.3456;3006.4837;1864.1779;2988.6925;1855.1914;3010.2652;1854.6203;2996.2661;1848.2417;3001.9931;1843.9451;3010.2354;1834.6932
1588800.0;2995.6464;1854.3512;3005.8504;1864.6067;2988.7795;1855.0828;3010.2637;1854.5593;2996.6642;1847.6467;3002.045;1843.879;3010.2414;1834.688
1588820.0;2995.6465;1854.3569;3005.1627;1865.0629;2988.8467;1854.9927;3010.2669;1854.4844;2997.1853;1846.9116;3002.0769;1843.8282;3010.2474;1834.6829
1588840.0;2995.6466;1854.3626;3004.4412;1865.53;2988.9013;1854.9075;3010.2748;1854.3929;2997.736;1846.1832;3002.0791;1843.8166;3010.2534;1834.6777
1588860.0;2995.6468;1854.3682;3003.7119;1865.9863;2988.9516;1854.8123;3010.276;1854.2906;2998.2154;1845.596;3002.0432;1843.8623;3010.2594;1834.6726
1588880.0;2995.6469;1854.3739;3002.9987;1866.4088;2989.0061;1854.6973;3010.2466;1854.1961;2998.5574;1845.2191;3001.9648;1843.9735;3010.2654;1834.6674
1588900.0;2995.6471;1854.3796;3002.3179;1866.7778;2989.0717;1854.5596;3010.1518;1854.1452;2998.749;1845.0445;3001.8437;1844.1501;3010.2714;1834.6623
1588920.0;2995.6472;1854.3852;3001.674;1867.0846;2989.1519;1854.4019;3009.9519;1854.1956;2998.8158;1845.0202;3001.6833;1844.3867;3010.2773;1834.6571
1588940.0;2995.6473;1854.3909;3001.0646;1867.3323;2989.2446;1854.2307;3009.6267;1854.413;2998.7955;1845.0899;3001.4904;1844.6734;3010.2833;1834.652
1588960.0;2995.6475;1854.3966;3000.487;1867.5285;2989.3427;1854.0515;3009.205;1854.8317;2998.7182;1845.2136;3001.2768;1844.9936;3010.2893;1834.6468
1588980.0;2995.6476;1854.4022;2999.9429;1867.6757;2989.4405;1853.8685;3008.7697;1855.419;2998.6053;1845.3672;3001.0597;1845.3248;3010.2953;1834.6417
1589000.0;2995.6478;1854.4079;2999.4357;1867.7709;2989.5361;1853.6841;3008.4177;1856.0796;2998.4741;1845.5336;3000.8575;1845.6418;3010.3013;1834.6365
1589020.0;2995.6479;1854.4136;2998.9634;1867.8154;2989.6311;1853.4995;3008.2041;1856.7052;2998.3423;1845.7005;3000.6843;1845.9206;3010.3073;1834.6314
1589040.0;2995.648;1854.4193;2998.5159;1867.821;2989.7261;1853.3155;3008.1171;1857.2267;2998.2296;1845.855;3000.5456;1846.1445;3010.3133;1834.6262
1589060.0;2995.6482;1854.4249;2998.0802;1867.8075;2989.8213;1853.1323;3008.1006;1857.6258;2998.1465;1845.9831;3000.4388;1846.3094;3010.3193;1834.6211
1589080.0;2995.6483;1854.4306;2997.6496;1867.7896;2989.9184;1852.9517;3008.0957;1857.913;2998.0834;1846.071;3000.3577;1846.4236;3010.3253;1834.6159
1589100.0;2995.6485;1854.4363;2997.2284;1867.7709;2990.0209;1852.7778;3008.0673;1858.1021;2998.0133;1846.1167;3000.2956;1846.5019;3010.3313;1834.6107
1589120.0;2995.6486;1854.4419;2996.827;1867.7423;2990.132;1852.6149;3008.0056;1858.2057;2997.9078;1846.148;3000.2474;1846.5564;3010.3373;1834.6056
1589140.0;2995.6487;1854.4476;2996.4557;1867.6885;2990.2527;1852.4628;3007.9174;1858.2383;2997.7572;1846.222;3000.2103;1846.5933;3010.3433;1834.6004
1589160.0;2995.6489;1854.4533;2996.1191;1867.5955;2990.3831;1852.3149;3007.8147;1858.2181;2997.5706;1846.3975;3000.184;1846.6155;3010.3493;1834.5953
1589180.0;2995.649;1854.4589;2995.8169;1867.4592;2990.5241;1852.1628;3007.7087;1858.164;2997.3655;1846.7003;3000.1685;1846.6268;3010.3553;1834.5901
1589200.0;2995.6492;1854.4646;2995.545;1867.2861;2990.6758;1852.0035;3007.6031;1858.0929;2997.152;1847.1207;3000.1635;1846.6313;3010.3613;1834.585
1589220.0;2995.6493;1854.4703;2995.2977;1867.0892;2990.8382;1851.8419;3007.4939;1858.0178;2996.9185;1847.6448;3000.1682;1846.6327;3010.3673;1834.5798
1589240.0;2995.6494;1854.4759;2995.0697;1866.8794;2991.0104;1851.6864;3007.3763;1857.9463;2996.6294;1848.2722;3000.1823;1846.6335;3010.3733;1834.5747
1589260.0;2995.6496;1854.4816;2994.8571;1866.6631;2991.1931;1851.5417;3007.2488;1857.883;2996.2512;1848.9927;3000.2044;1846.6351;3010.3793;1834.5695
1589280.0;2995.6497;1854.4873;2994.6584;1866.4429;2991.3871;1851.4065;3007.1221;1857.835;2995.7894;1849.7488;3000.2306;1846.6406;3010.3853;1834.5644
1589300.0;2995.6499;1854.4929;2994.4715;1866.2219;2991.5922;1851.2756;3007.0135;1857.8202;2995.2974;1850.4398;3000.2561;1846.6544;3010.3913;1834.5592
1589320.0;2995.65;1854.4986;2994.2885;1866.0075;2991.8097;1851.144;3006.9306;1857.8719;2994.8471;1850.97;3000.2794;1846.6828;3010.3973;1834.5541
1589340.0;2995.6501;1854.5043;2994.0932;1865.8101;2992.0424;1851.0071;3006.8545;1858.0274;2994.4842;1851.3029;3000.3027;1846.7306;3010.4033;1834.5489
1589360.0;2995.6503;1854.5099;2993.8681;1865.6341;2992.2928;1850.8605;3006.7413;1858.3001;2994.2053;1851.471;3000.3282;1846.7988;3010.4093;1834.5438
1589380.0;2995.6504;1854.5156;2993.6042;1865.4741;2992.5597;1850.7023;3006.553;1858.6509;2993.9721;1851.5445;3000.3547;1846.8843;3010.4153;1834.5386
1589400.0;2995.6506;1854.5213;2993.3054;1865.317;2992.837;1850.5355;3006.2874;1858.9966;2993.7425;1851.5928;3000.3781;1846.9823;3010.4213;1834.5335
1589420.0;2995.6507;1854.5269;2992.9849;1865.1521;2993.1159;1850.3682;3005.9793;1859.258;2993.4962;1851.6662;3000.3967;1847.0885;3010.4273;1834.5283
1589440.0;2995.6508;1854.5326;2992.6593;1864.9759;2993.3884;1850.2106;3005.6725;1859.4077;2993.235;1851.7967;3000.413;1847.1988;3010.4333;1834.5232
1589460.0;2995.651;1854.5383;2992.3443;1864.7883;2993.649;1850.0705;3005.3972;1859.4757;2992.9676;1851.9999;3000.4316;1847.3092;3010.4393;1834.518
1589480.0;2995.6511;1854.5439;2992.0503;1864.5858;2993.8959;1849.9492;3005.1633;1859.5165;2992.695;1852.2753;3000.4551;1847.4182;3010.4453;1834.5129
1589500.0;2995.6513;1854.5496;2991.7805;1864.3591;2994.1292;1849.8431;3004.9648;1859.5726;2992.4094;1852.6085;3000.4815;1847.5279;3010.4513;1834.5077
1589520.0;2995.6514;1854.5553;2991.5322;1864.0952;2994.3486;1849.75;3004.7906;1859.6565;2992.1011;1852.9831;3000.507;1847.6417;3010.4573;1834.5026
1589540.0;2995.6515;1854.5609;2991.2989;1863.7853;2994.5527;1849.6748;3004.6284;1859.7549;2991.7665;1853.3857;3000.5303;1847.7605;3010.4633;1834.4974
1589560.0;2995.6517;1854.5666;2991.0728;1863.4285;2994.7407;1849.6261;3004.4728;1859.8419;2991.414;1853.8006;3000.5536;1847.8827;3010.4693;1834.4922
1589580.0;2995.6518;1854.5723;2990.8474;1863.0319;2994.913;1849.6089;3004.3232;1859.8933;2991.0616;1854.207;3000.5791;1848.0055;3010.4753;1834.4871
1589600.0;2995.652;1854.578;2990.6209;1862.6087;2995.068;1849.6205;3004.1788;1859.8966;2990.7275;1854.586;3000.6053;1848.1283;3010.4813;1834.4819
1589620.0;2995.6521;1854.5836;2990.397;1862.1752;2995.1993;1849.6556;3004.0357;1859.8531;2990.4222;1854.9314;3000.6277;1848.2528;3010.4873;1834.4768
1589640.0;2995.6522;1854.5893;2990.1808;1861.7477;2995.2977;1849.712;3003.8876;1859.7749;2990.1465;1855.252;3000.6429;1848.3808;3010.4933;1834.4716
